1872	12	1	400			28.925	48.3	47.3	
			800			30.096	76.8	72.3
			1000			30.113	80.3	74.8
			1200	Fernando Noronha Is		30.089	80.8	74.8
			1400			30.066	80.8	74.3
			1600			30.059	78.8	73.3
			1800			30.039	75.8	72.8
			2000			30.071	74.3	71.8
			2200			30.011	74.8	71.8
			2400			29.996	73.3	70.8	
		3	200			30.061	73.3	70.8	
			400			30.017	72.8	70.8	
			600			30.030	74.8	71.8	
			800	Proceeded from Fernando Noronha		30.019	76.8	71.8	
			1000			30.068	78.8	72.8	78.2
			1200	3 51	32 31	30.024	75.3	72.5	78.0
			1400			29.994	77.3	73.3	78.0
			1600			29.979	77.8	73.3	78.0
			1800			30.007	77.5	72.8	
			2000			30.019	76.8	72.8	77.7
			2200			30.100	76.8	72.0	78.0
			2400			30.076	75.3	71.8	78.0
		4	200			30.028	75.8	71.8	78.0
			400			30.001	76.3	71.8	78.0
			600			30.038	75.8	71.8	78.0
			800			30.071	76.8	72.8	78.0
			1000			30.059	75.8	73.8	78.2
			1200	5 1	33 50	30.059	75.3	72.8	78.0
			1400			30.031	76.3	73.0	78.0
			1600			29.982	76.3	72.8	78.0
			1800			30.011	74.5	71.8	78.0
			2000			30.039	75.3	71.3	78.0
			2200			30.036	76.8	71.8	78.0
			2400			30.026	76.8	71.8	78.0
		5	200			30.059	76.8	72.0	77.8
			400			30.011	74.8	71.0	78.0
			600			30.023	76.0	71.8	78.0
			800			30.024	74.3	71.3	78.0
			1000				78.3	73.8	78.0
			1200	4 45	33 7	30.049	78.3	72.8	78.5
			1400			30.019	77.8	72.8	78.5
			1600			29.986	77.8	73.3	78.5
			1800			30.010	77.3	72.3	78.0
			2000			30.030	76.8	71.8	78.0
			2200			30.068	76.8	72.3	78.0
			2400			30.049	76.8	72.3	77.5
		6	200			29.980	76.3	71.3	77.8
			400			29.978	75.8	70.8	77.8
			600			30.001	74.8	70.8	78.0
			800			30.050	77.0	71.0	78.0
			1000			30.079	78.5	70.8	78.0
			1200	5 54	34 39	30.070	77.8	70.3	78.0
			1400			29.983	77.3	71.8	78.0
			1600			29.955	76.8	70.8	77.7
			1800			29.985	76.8	70.8	78.0
			2000			30.031	76.5	70.8	77.8
			2200			30.065	76.8	70.8	77.8
			2400			30.045	76.3	71.8	77.8
		7	200			29.987	76.3	70.8	78.2
			400			29.981	76.8	71.3	78.2
			600			30.005	75.8	70.8	77.7
			800			30.019	76.8	70.8	
			1000			30.100	78.0	71.8	78.0
			1200	6 38	34 33	30.095	78.0	71.0	78.0
			1400			30.021	77.0	70.8	78.0
			1600			29.994	77.3	71.3	77.5
			1800			30.009	77.8	71.8	77.5
			2000			29.995	76.8	71.8	77.5
			2200			30.079	76.8	71.8	77.5
			2400			30.068	76.5	72.0	77.2
		8	200			30.009	76.8	71.3	77.2
			400			30.001	75.3	70.3	77.2
			600			29.980	75.8	71.8	77.2
			800			30.023	77.8	72.3	77.5
			1000			30.059	78.8	72.8	77.5
			1200	7 39	34 12	30.039	78.8	73.3	77.5
			1400			30.004	77.8	71.8	77.2
			1600			29.995	77.5	71.8	77.2
			1800			30.009	76.8	71.8	
			2000			30.039	76.5	70.8	77.2
			2200			30.039	76.3	72.3	77.0
			2400			30.055	75.8	72.3	77.5
		9	200			30.024	75.8	70.5	77.0
			400			30.004	75.8	70.8	78.0
			600			30.024	75.3	71.0	77.5
			800			30.073	79.3	72.0	77.0
			1000			30.112	79.3	73.3	77.5
			1200	8 33	34 30	30.075	79.3	72.3	78.0
			1400			30.021	78.3	72.8	78.0
			1600			30.006	77.8	72.8	78.0
			1800			30.021	75.8	71.8	78.0
			2000			30.033	76.3	71.8	77.2
			2200			30.040	76.3	72.3	77.2
			2400			30.058	76.3	71.8	77.0
		10	200			30.024	75.8	71.8	77.5
			400			30.017	74.8	70.3	77.5
			600			30.051	72.8	70.3	76.8
			800			30.079	72.8	71.3	76.8
			1000			30.099	78.8	73.3	77.5
			1200	9 10	34 49	30.088	79.0	73.3	77.5
			1400			30.032	77.8	72.8	77.5
			1600			29.998	77.8	73.3	77.5
			1800			30.009	77.5	73.3	77.5
			2000			30.051	77.5	71.8	77.5
			2200			30.057	76.8	72.3	77.5
			2400			30.048	76.3	72.3	77.5
		11	200			30.017	76.3	72.3	77.5
			400			30.023	75.8	71.8	77.2
			600			30.020	75.5	72.5	77.0
			800			30.064	75.8	73.3	77.5
			1000			30.090	79.5	73.5	77.2
			1200	10 11	35 22	30.078	80.8	74.5	77.5
			1400			30.070	78.0	72.8	77.8
			1600			30.009	76.8	72.3	77.5
			1800			30.003	77.8	72.8	77.5
			2000			30.001	77.8	72.8	77.5
			2200			30.071	76.3	71.8	77.5
			2400			30.063	76.3	72.0	77.5
		12	200			30.024	75.6	71.8	76.8
			400			30.012	75.3	70.8	76.8
			600			30.039	74.8	71.8	77.0
			800			30.049	76.8	71.8	77.0
			1000			30.101	78.5	73.5	77.7
			1200	10 46	36 8	30.051	78.3	72.5	77.7
			1400			30.021	77.8	72.5	77.8
			1600			30.014	76.5	71.5	77.8
			1800			30.038	76.8	71.8	
			2000			30.057	76.3	70.8	77.0
			2200			30.051	75.8	70.8	77.5
			2400			30.001	75.8	70.8	77.0
		13	200			30.024	75.0	71.5	77.5
			400			30.031	73.3	70.0	77.5
			600			30.046	72.8	69.8	77.0
			800			30.078	74.8	71.3	77.0
			1000			30.094	72.8	70.5	77.0
			1200	11 52	37 10	30.060	73.8	70.3	76.5
			1400			30.019	76.8	71.8	77.0
			1600			29.998	75.8	71.8	77.0
			1800			30.027	75.3	71.3	77.0
			2000			30.056	75.0	71.0	77.0
			2200			30.080	75.3	70.8	76.5
			2400			30.084	75.3	70.8	77.0
		14	200			30.034	74.8	70.0	76.5
			400			30.012	75.8	70.8	76.5
			600			30.043	73.8	69.8	76.5
			800			30.074	76.8	71.8	76.5
			1000			30.080	78.0	73.0	
			1200	13 6	38 2	30.070	78.3	73.8	
			1400			29.999	76.8	71.8	78.0
			1600	Bahia Harbour		29.983	76.8	73.3	78.0
			1800			29.993	75.8	72.8	
			2000			30.021	75.3	71.8	
			2200			30.041	74.8	71.8	
			2400			30.041	74.8	71.8
		15	200			30.024	74.8	71.8
			400			30.026	74.3	71.8
			600			30.021	73.8	71.8
			800			30.057	75.8	73.8
			1000			30.065	78.3	74.5
			1200	Bahia Harbour		30.053	75.8	73.0
			1400			30.005	77.8	73.8
			1600			29.981	78.3	74.3
			1800			29.971	76.8	73.8
			2000			29.991	75.8	72.3
			2200			30.035	75.5	73.0
			2400			30.043	74.8	72.4
		16	200			30.004	74.8	72.8
			400			29.993	74.8	71.8
			600			30.007	74.3	72.3
			800			30.024	75.8	72.8
			1000			30.044	76.8	73.8
			1200	Bahia Harbour		30.009	77.8	75.8
			1400					
			1600			29.929	80.0	74.0
			1800			29.952	78.8	73.8
			2000			29.980	78.8	73.8
			2200					
			2400			29.991	76.8	72.8
		17	200			29.989	75.8	73.8
			400			29.981	75.8	73.2
			600			30.006	74.8	72.8
			800			29.957	71.8	71.3
			1000			29.979	72.8	71.8
			1200	Bahia Harbour		30.021	74.3	72.8
			1400			30.001	74.3	72.8
			1600			29.977	75.3	73.3
			1800			29.994	74.3	72.8
			2000			30.021	72.3	70.8
			2200			30.011	71.8	71.8
			2400			30.011	71.8	70.8
		18	200			30.027	70.8	69.8
			400			30.003	70.8	70.8
			600			30.035	71.0	70.3
			800			30.075	72.0	71.0
			1000			30.081	72.0	71.0
			1200	Bahia Harbour		30.079	72.0	71.0
			1400			30.017	73.3	71.8
			1600			29.977	73.8	72.8
			1800			30.007	73.8	72.3
			2000			30.017	74.0	72.8
			2200			30.024	74.0	72.8
			2400			30.026	73.3	72.5
		19	200			29.979	72.8	71.8
			400			29.958	72.8	71.8
			600			29.993	73.8	72.3
			800			30.045	72.8	72.3
			1000			30.062	71.8	70.8
			1200	Bahia Harbour		30.032	72.5	71.8
			1400			29.968	75.3	74.3
			1600			29.960	74.8	73.3
			1800			29.959	73.8	71.8
			2000			30.002	74.3	72.8
			2200			30.021	74.5	73.0
			2400			30.044	73.8	73.3
		20	200			30.009	74.3	73.0
			400			29.988	74.3	73.0
			600			30.008	72.3	71.8
			800			30.049	73.8	71.8
			1000			30.057	74.8	72.8
			1200	Bahia Harbour		30.051	77.8	71.8
			1400				77.5	70.8
			1600			29.973	77.5	70.8
			1800			29.978	76.3	71.8
			2000			30.008	74.8	71.8
			2200			30.045	74.5	70.8
			2400			30.049	73.8	70.8
		21	200			29.987	73.3	70.8
			400			30.007	72.8	69.8
			600			30.009	73.5	69.8
			800			30.017	74.3	70.8
			1000			30.021	77.8	71.8
			1200	Bahia Harbour		30.050	77.8	71.8
			1400			29.994	77.8	72.0
			1600			29.970	77.8	71.8
			1800			29.975	74.8	72.3
			2000			30.011	75.5	71.5
			2200			30.020	75.3	71.3
			2400			30.090	74.8	70.8
		22	200			30.001	74.0	70.8
			400			29.973	73.8	70.8
			600			29.995	73.8	70.8
			800			30.011	76.3	70.8
			1000			30.021	78.8	72.8
			1200	Bahia Harbour		30.021	78.8	70.8
			1400			29.989	78.8	71.5
			1600			29.969	77.8	71.8
			1800			29.960	76.3	71.8
			2000			29.971	74.8	71.8
			2200			29.991	74.8	72.3
			2400			29.982	74.8	70.8
		23	200			29.961	73.8	71.3
			400			29.950	73.8	70.8
			600			29.979	73.8	70.8
			800			30.022	78.8	72.8
			1000			30.036	78.0	73.0
			1200	Bahia Harbour		30.014	76.8	72.3
			1400			29.953	76.8	72.8
			1600			29.941	76.8	72.3
			1800			29.954	76.3	72.3
			2000			29.977	75.3	71.8
			2200			29.997	74.8	70.8
			2400			29.993	74.8	70.8
		24	200			30.009	73.8	70.3
			400			29.964	73.8	69.8
			600			29.877	73.8	70.8
			800			30.011	77.3	72.8
			1000			30.024	76.3	72.8
			1200	Bahia Harbour		30.020	78.3	72.3
			1400			30.020	77.8	71.0
			1600			30.020	77.8	72.3
			1800			29.990	77.8	71.8
			2000			30.008	75.5	70.8
			2200			30.024	74.8	70.8
			2400			30.034	74.3	70.8
		25	200			30.046	74.0	70.8
			400			30.024	74.3	71.3
			600			30.038	74.8	71.8
			800			30.043	77.8	72.8
			1000			30.056	78.3	73.3
			1200	Bahia Harbour		30.068	79.3	74.3
			1400			30.030	76.8	72.8
			1600	Proceeded from Bahia		30.020	77.3	73.3	
			1800			30.040	76.8	71.8	77.2
			2000			30.061	76.8	71.8	77.5
			2200			30.077	76.5	71.3	77.5
			2400			30.087	76.5	71.3	77.5
		26	200			30.051	75.8	70.8	76.7
			400			30.005	75.8	70.8	76.7
			600			30.058	74.8	70.5	77.0
			800			30.093	76.3	71.3	77.2
			1000			30.104	75.8	70.3	77.2
			1200	13 45	37 59	30.093	76.8	70.8	77.5
			1400			30.059	77.8	71.5	78.0
			1600			30.023	77.3	71.8	78.0
			1800			30.041	78.8	72.8	77.5
			2000			30.066	76.8	71.8	77.5
			2200			30.069	76.0	71.8	77.2
			2400			30.070	76.3	72.3	77.0
		27	200			30.039	75.8	70.8	77.0
			400			30.019	76.8	70.8	77.0
			600			30.045	74.8	69.8	77.0
			800			30.081	75.8	70.8	77.0
			1000			30.091	78.8	72.8	77.5
			1200	14 51	37 1	30.071	79.5	73.5	77.5
			1400			30.045	77.8	73.8	77.0
			1600			30.046	76.5	72.3	77.0
			1800			30.054	76.0	71.3	77.0
			2000			30.054	75.8	71.8	77.0
			2200			30.094	75.5	71.8	76.8
			2400			30.107	75.3	71.3	76.0
		28	200			30.063	74.3	71.0	76.0
			400			30.047	74.3	70.0	76.0
			600			30.093	74.0	69.8	76.0
			800			30.100	76.8	71.0	76.5
			1000			30.126	76.8	72.8	76.5
			1200	17 7	36 50	30.114	77.8	72.0	76.5
			1400			30.096	78.3	71.8	76.7
			1600			30.094	78.0	73.3	76.7
			1800			30.066	77.3	71.8	77.2
			2000			30.111	75.8	70.8	75.5
			2200			30.094	75.3	70.8	75.5
			2400			30.088	75.3	70.8	75.5
		29	200			30.088	75.3	70.8	75.5
			400			30.079	74.0	70.3	75.0
			600			30.086	73.5	69.8	74.0
			800			30.102	73.8	70.5	74.0
			1000			30.160	77.3	72.3	74.5
			1200	19 6	35 40	30.119	78.5	73.0	74.5
			1400			30.113	76.3	71.8	74.7
			1600			30.111	76.0	70.8	74.7
			1800			30.129	76.0	71.8	74.0
			2000			30.147	74.8	70.8	74.8
			2200			30.173	73.8	70.5	75.0
			2400			30.183	73.8	70.3	74.7
		30	200			30.147	72.8	69.3	74.0
			400			30.119	72.8	69.3	74.0
			600			30.185	71.8	68.0	74.0
			800			30.198	74.3	69.8	73.8
			1000			30.179	75.0	70.0	74.0
			1200	20 13	35 19	30.179	75.5	70.0	74.2
			1400			30.133	76.3	69.8	74.0
			1600			30.146	75.3	69.0	74.0
			1800			30.162	75.8	68.8	73.5
			2000			30.184	72.8	67.8	73.5
			2200			30.171	72.8	68.8	73.5
			2400			30.171	72.3	67.8	73.5
	10	1	200			30.185	71.8	67.8	73.0
			400			30.168	71.8	67.8	73.0
			600			30.183	70.8	67.3	73.0
			800			30.204	73.8	66.8	72.7
			1000			30.212	75.8	68.0	73.0
			1200	22 15	35 37	30.204	75.0	68.8	73.0
			1400			30.175	75.0	68.5	73.0
			1600			30.162	73.0	68.0	73.0
			1800			30.187	71.8	67.8	73.0
			2000			30.207	71.3	67.3	73.0
			2200			30.270	71.3	67.8	72.0
			2400			30.217	71.0	67.8	71.5
		2	200			30.167	70.8	67.3	70.0
			400			30.160	69.8	66.8	70.0
			600			30.207	69.8	66.8	70.0
			800			30.259	71.3	67.8	70.0
			1000			30.237	72.5	68.8	70.0
			1200	24 43	34 17	30.237	74.0	70.0	69.8
			1400			30.190	74.0	70.0	69.7
			1600			30.200	74.8	70.3	69.7
			1800			30.225	71.8	68.8	69.2
			2000			30.243	69.8	67.8	68.7
			2200			30.256	69.3	67.8	68.5
			2400			30.256	69.0	67.3	68.2
		3	200			30.247	68.8	66.8	68.2
			400			30.213	68.3	66.0	68.0
			600			30.247	68.3	66.3	68.5
			800			30.264	69.8	66.8	69.0
			1000			30.301	72.3	67.8	69.5
			1200	26 15	32 56	30.277	73.5	68.8	69.5
			1400			30.227	74.0	69.5	69.8
			1600			30.232	72.8	68.8	69.8
			1800			30.255	71.8	67.8	69.5
			2000			30.253	71.8	66.8	69.0
			2200			30.293	69.5	67.3	69.0
			2400			30.293	68.8	66.5	69.0
		4	200			30.247	67.8	65.8	68.8
			400			30.229	67.5	65.3	68.5
			600			30.274	66.8	64.8	68.2
			800			30.320	68.8	66.8	67.0
			1000			30.310	69.8	65.3	67.0
			1200	27 43	31 3	30.315	70.3	64.8	67.0
			1400			30.296	71.8	65.5	68.0
			1600			30.294	72.8	66.3	68.0
			1800			30.278	69.8	64.8	67.2
			2000			30.296	68.3	64.8	66.7
			2200			30.316	67.8	64.5	66.5
			2400			30.318	66.8	64.3	65.0
		5	200			30.301	66.3	64.8	64.0
			400			30.293	65.3	63.8	64.0
			600			30.310	64.8	63.3	65.0
			800			30.334	66.5	64.3	65.0
			1000			30.342	66.0	65.3	66.0
			1200	29 1	28 59	30.313	69.5	65.0	66.0
			1400			30.293	70.8	65.0	66.0
			1600			30.267	72.3	66.0	66.0
			1800			30.282	68.8	64.8	65.5
			2000			30.304	66.8	63.3	65.2
			2200			30.317	65.8	62.8	65.2
			2400			30.306	65.8	62.8	65.2
		6	200			30.255	64.8	61.8	65.0
			400			30.235	64.8	62.8	65.0
			600			30.248	64.5	62.8	64.7
			800			30.263	65.5	63.8	64.7
			1000			30.282	68.5	65.8	64.5
			1200	29 35	28 9	30.264	70.3	66.8	64.8
			1400			30.220	69.3	65.8	65.0
			1600			30.227	69.8	66.8	65.0
			1800			30.234	66.8	64.8	64.5
			2000			30.246	65.8	64.0	64.0
			2200			30.233	63.3	62.3	64.5
			2400			30.233	62.8	61.8	64.5
		7	200			30.227	62.3	61.3	64.7
			400			30.201	61.8	61.3	64.7
			600			30.233	62.3	60.8	64.0
			800			30.302	61.8	60.8	64.0
			1000			30.310	64.0	62.3	65.0
			1200	29 11	26 25	30.320	63.8	60.8	64.8
			1400			30.309	63.8	59.8	64.0
			1600			30.294	63.5	58.5	64.0
			1800			30.315	61.8	57.8	63.7
			2000			30.366	60.8	56.8	63.5
			2200			30.411	60.5	55.8	63.5
			2400			30.411	60.3	55.8	63.0
		8	200			30.357	59.3	54.8	62.8
			400			30.353	59.3	55.8	62.0
			600			30.342	58.3	55.8	61.8
			800			30.340	58.8	55.8	61.5
			1000			30.370	59.8	56.0	62.0
			1200	31 22	26 54	30.333	61.3	56.8	62.0
			1400			30.317	60.5	56.3	61.0
			1600			30.295	60.0	56.0	61.0
			1800			30.294	59.8	56.5	61.0
			2000			30.326	57.8	56.3	61.0
			2200			30.289	56.8	55.8	60.0
			2400			30.234	55.8	55.8	60.0
		9	200			30.185	55.8	55.8	60.0
			400			30.145	55.8	55.8	60.0
			600			30.121	56.3	55.8	59.0
			800			30.091	55.5	55.3	59.0
			1000			30.083	55.8	55.5	58.7
			1200	33 57	24 33	30.020	55.8	54.8	58.7
			1400			29.978	55.3	54.8	57.0
			1600			29.875	55.8	54.8	57.2
			1800			29.828	55.3	54.8	57.0
			2000			29.808	56.3	55.8	58.0
			2200			29.754	57.3	56.8	57.5
			2400			29.715	58.0	57.8	57.0
		10	200			29.646	57.8	57.8	57.0
			400			29.595	57.5	57.3	56.5
			600			29.576	57.8	57.8	56.5
			800			29.588	58.3	58.0	57.0
			1000			29.565	59.8	58.8	57.5
			1200	35 25	23 40	29.562	59.8	59.0	57.5
			1400			29.529	58.8	57.8	57.0
			1600			29.564	56.8	56.3	57.0
			1800			29.595	55.5	54.5	55.0
			2000			29.623	54.8	53.8	55.0
			2200			29.643	54.3	53.3	56.0
			2400			29.651	53.8	52.8	56.0
		11	200			29.693	53.8	52.8	56.7
			400			29.708	53.8	52.5	56.7
			600			29.740	54.3	52.3	56.5
			800			29.754	54.3	53.3	56.5
			1000			29.778	56.8	54.8	57.0
			1200	35 41	20 55	29.769	56.8	54.5	58.2
			1400			29.752	57.3	54.5	58.5
			1600			29.739	57.3	54.8	58.5
			1800			29.701	57.3	54.8	58.2
			2000			29.706	57.3	54.8	56.5
			2200			29.760	57.0	55.8	56.0
			2400			29.696	55.8	53.5	55.5
		12	200			29.681	55.3	53.8	55.5
			400			29.681	54.8	52.8	55.2
			600			29.678	52.8	51.0	55.2
			800			29.752	53.8	50.8	
			1000			29.782	51.8	50.3	55.5
			1200	36 10	17 52	29.758	52.8	49.8	54.7
			1400			29.823	51.5	49.5	54.5
			1600			29.842	50.0	47.3	54.0
			1800			29.884	48.8	46.8	54.5
			2000			29.922	49.3	46.0	53.7
			2200			29.929	47.8	47.3	53.7
			2400			29.977	47.8	45.8	53.8
		13	200			30.026	47.3	44.5	53.0
			400			30.056	46.5	42.8	54.0
			600			30.100	46.8	43.8	
			800			30.130	47.5	43.3	52.8
			1000			30.170	47.5	43.3	53.5
			1200	36 7	14 27	30.165	47.8	42.8	53.7
			1400			30.177	46.8	42.8	55.0
			1600			30.185	47.8	44.0	55.0
			1800			30.212	47.8	42.8	55.0
			2000			30.252	46.8	42.8	55.0
			2200			30.270	46.8	42.8	54.5
			2400			30.287	46.8	43.8	54.0
		14	200			30.287	46.3	42.8	53.7
			400			30.272	44.8	41.8	53.8
			600			30.329	46.3	42.8	54.0
			800			30.377	45.8	43.3	55.0
			1000			30.414	46.3	43.8	55.0
			1200	36 12	12 18	30.409	47.8	43.8	55.0
			1400			30.407	48.8	43.8	55.0
			1600			30.411	50.8	44.3	55.2
			1800			30.450	47.8	43.8	55.0
			2000			30.485	47.3	43.3	53.5
			2200			30.490	47.3	41.8	53.5
			2400			30.479	47.8	43.8	53.5
		15	200			30.465	46.8	42.8	53.5
			400			30.459	47.8	41.3	53.0
			600			30.456	48.3	44.8	53.0
			800	Tristan Island		30.472	51.8	48.3	53.8
			1000			30.459	52.8	48.8	
			1200			30.453	52.8	48.8	
			1400			30.421	51.5	50.3	
			1600			30.435	52.8	49.3	
			1800	Proceeded to Inaccessible Island		30.443	51.8	48.3	
			2000			30.490	51.3	46.8	53.5
			2200			30.533	50.8	47.8	53.2
			2400			30.532	50.3	47.3	53.2
		16	200			30.526	49.8	45.8	53.5
			400			30.462	49.8	46.0	53.5
			600			30.515	49.8	45.8	
			800	Inaccessible Island		30.551	48.8	45.8	
			1000			30.580	50.3	47.8	
			1200			30.605	50.8	48.3	
			1400			30.540	52.3	48.3	
			1600			30.540	49.8	47.3	
			1800			30.540	50.3	46.8	54.0
			2000			30.576	50.0	45.8	
			2200			30.578	49.8	45.8	
			2400			30.580	48.8	45.8	
		17	200			30.553	48.5	45.0	53.5
			400			30.525	49.8	45.8	
			600	Proceeded to Nightingale Island		30.518	49.8	46.8	
			800			30.522	50.5	47.8	53.5
			1000			30.514	50.3	48.8	54.0
			1200			30.501	51.8	48.8	54.2
			1400			30.464	53.8	49.8	54.0
			1600			30.451	52.8	48.8	54.0
			1800			30.465	52.8	48.8	
			2000	Nightingale Island		30.476	51.8	46.8	
			2200			30.481	51.8	47.3	53.7
			2400			30.462	51.3	46.3	53.2
		18	200			30.413	50.8	46.3	53.5
			400			30.402	50.8	45.8	53.2
			600			30.414	49.8	45.8	53.0
			800			30.402	50.0	47.8	53.0
			1000			30.377	52.3	48.8	53.5
			1200	37 17	12 23	30.360	51.8	48.5	53.5
			1400			30.303	53.8	49.8	54.0
			1600			30.255	52.8	49.8	54.0
			1800	Proceeded frm Nightingale		30.233	51.8	48.8	53.8
			2000			30.263	51.8	49.8	53.5
			2200			30.255	52.3	48.8	53.5
			2400			30.247	51.8	49.5	53.0
		19	200			30.170	52.8	48.8	53.5
			400			30.154	52.8	48.8	53.5
			600			30.129	52.3	49.0	53.0
			800			30.138	53.3	50.8	53.0
			1000			30.131	54.3	48.8	53.5
			1200	37 5	9 40	30.099	54.8	51.5	53.7
			1400			30.095	55.8	52.5	53.0
			1600			30.090	55.3	52.5	53.0
			1800			30.090	52.8	51.8	53.7
			2000			30.110	51.8	50.3	53.7
			2200			30.141	51.8	49.5	53.5
			2400			30.156	51.8	49.8	53.0
		20	200			30.141	50.8	47.8	53.5
			400			30.115	51.3	47.8	53.5
			600			30.089	51.8	48.8	53.5
			800			30.075	52.5	50.8	53.8
			1000			30.060	53.8	51.8	53.8
			1200	36 43	7 13	30.033	55.0	53.0	54.5
			1400			29.982	54.5	53.0	54.5
			1600			29.926	54.5	52.8	54.5
			1800			29.918	54.0	52.0	
			2000			29.900	53.3	52.5	54.5
			2200			29.859	53.8	53.3	54.7
			2400			29.774	53.8	53.3	54.5
		21	200			29.699	53.8	53.8	
			400			29.676	54.0	53.8	53.5
			600			29.656	54.8	54.8	53.5
			800			29.727	53.3	53.0	53.5
			1000			29.765	50.8	49.3	54.0
			1200	36 47	4 14	29.793	51.3	48.8	53.7
			1400			29.815	50.8	47.8	53.8
			1600			29.836	49.3	46.3	53.5
			1800			29.921	48.8	44.8	54.0
			2000			30.015	48.3	44.8	54.0
			2200			30.068	48.8	44.8	54.0
			2400			30.094	48.0	43.3	54.0
		22	200			30.098	47.8	44.3	53.7
			400			30.084	47.8	43.8	53.7
			600			30.197	47.8	43.8	53.7
			800			30.246	48.8	44.3	56.5
			1000			30.284	49.3	45.3	56.5
			1200	35 57	0 15	30.291	50.3	46.5	56.5
			1400			30.266	50.8	46.8	56.5
			1600			30.276	50.8	46.8	56.5
			1800			30.317	50.3	46.3	56.0
			2000			30.355	50.0	46.5	56.0
			2200			30.379	50.8	46.8	56.0
			2400			30.375	50.8	47.3	56.0
		23	200			30.355	50.5	46.8	55.7
			400			30.357	50.5	46.8	55.7
			600			30.381	50.8	46.8	55.7
			800			30.371	52.8	51.0	55.7
			1000			30.407	52.3	48.5	56.0
			1200	35 59	1 34 E	30.384	54.3	49.8	56.0
			1400			30.360	54.3	50.5	56.2
			1600			30.345	53.8	49.8	56.0
			1800			30.316	53.8	49.8	56.0
			2000			30.313	53.8	49.8	55.2
			2200			30.322	54.0	50.0	54.0
			2400			30.280	54.3	50.8	55.0
		24	200			30.230	54.8	51.3	56.2
			400			30.199	54.8	51.5	56.0
			600			30.180	54.8	51.8	55.0
			800			30.159	56.5	52.8	56.0
			1000			30.139	56.3	53.5	54.5
			1200	36 2	5 11	30.105	55.8	53.8	54.0
			1400			30.089	56.0	53.5	53.5
			1600			30.065	55.0	53.8	52.5
			1800			30.039	54.8	53.8	54.2
			2000			30.034	54.8	54.0	54.2
			2200			30.027	54.8	54.3	54.2
			2400			30.003	54.8	54.8	55.0
		25	200			29.950	53.8	52.5	54.0
			400			29.940	51.8	51.8	56.5
			600			29.956	51.8	50.8	56.5
			800			29.955	52.8	51.3	56.0
			1000			29.936	52.8	52.3	56.0
			1200	36 22	8 12	29.906	53.8	50.8	56.2
			1400			29.890	53.8	50.8	57.2
			1600			29.880	54.3	50.8	59.0
			1800			29.886	54.8	50.8	59.2
			2000			29.917	53.8	50.0	59.5
			2200			29.928	53.8	50.8	59.2
			2400			29.910	54.8	51.8	59.2
		26	200			29.880	53.8	50.8	59.2
			400			29.876	51.8	49.8	59.5
			600			29.928	55.3	51.8	59.5
			800			29.955	54.3	50.8	60.0
			1000			29.980	54.8	51.3	60.0
			1200	35 59	11 43	30.012	54.5	52.0	60.0
			1400			30.013	53.8	49.8	58.7
			1600			30.052	51.8	49.3	58.2
			1800			30.070	51.8	47.3	55.5
			2000			30.087	51.3	47.8	56.0
			2200			30.138	51.3	47.3	57.5
			2400			30.162	51.3	46.3	59.0
		27	200			30.176	51.8	47.8	58.2
			400			30.181	51.3	48.8	58.0
			600			30.231	51.8	47.8	58.2
			800			30.255	52.8	48.8	57.7
			1000			30.320	53.5	48.8	56.5
			1200	35 35	16 8	30.361	54.3	48.3	56.0
			1400			30.346	55.6	50.8	56.2
			1600			30.358	56.8	51.8	56.2
			1800			30.388	53.8	49.8	56.2
			2000			30.392	54.3	49.8	56.2
			2200			30.434	53.5	50.0	56.7
			2400			30.424	53.8	49.8	58.0
		28	200			30.388	53.8	50.8	57.8
			400			30.362	54.8	51.8	57.5
			600			30.346	55.8	51.8	59.5
			800			30.376	57.3	53.8	58.2
			1000			30.373	57.8	54.3	60.8
			1200	34 38	18 24	30.307	58.8	56.0	62.0
			1400			30.257	58.8	57.0	59.0
			1600	Simon's Bay	Cape of Good Hope	30.209	61.3	58.8	
			1800			30.202	59.0	54.8	
			2000			30.200	59.0	54.8	
			2200			30.178	57.8	54.8	
			2400			30.171	56.8	54.3
		29	200			30.143	56.8	54.3
			400			30.123	56.8	54.3
			600			30.093	57.8	53.8
			800			30.085	60.8	56.8
			1000			30.085	64.5	56.8
			1200	Simon's Bay		30.064	67.8	61.8
			1400			30.022	69.3	61.8
			1600			29.998	70.3	61.8
			1800			29.992	67.8	61.3
			2000			29.995	67.0	60.8
			2200			29.978	65.8	58.8
			2400			30.003	66.8	58.8
		30	200			29.899	65.5	58.0
			400			29.874	64.5	58.3
			600			29.875	63.0	58.8
			800			29.866	64.3	60.3
			1000			29.863	67.3	62.8
			1200	Simon's Bay		29.861	68.8	64.0
			1400			29.855	69.8	64.3
			1600			29.860	69.8	63.8
			1800			29.873	65.8	63.8
			2000			29.883	64.8	61.8
			2200			29.883	64.3	60.8
			2400			29.923	63.8	60.8
		31	200			29.935	63.3	60.8
			400			29.953	62.8	61.3
			600			30.010	63.3	61.8
			800			30.040	62.8	60.8
			1000			30.074	63.3	59.8
			1200	Simon's Bay		30.087	64.8	59.8
			1400			30.084	66.8	61.8
			1600			30.086	65.8	58.8
			1800			30.112	61.8	56.8
			2000			30.064	59.8	57.8
			2200			30.130	59.8	57.8
			2400			30.151	58.8	54.8
