	VOYAGE AUTOUR DU MONDE FAIT PAR ORDRE DU ROI						
	"M LOUIS DE FREYCINET, CAPT."						

Pg. 216		PORT LOUIS (I'LLE DE FRANCE)					BAR. NO. 2

YEAR	MONTH	DAY	HOUR			BAR	
			600			762.90	
			800			762.70	
			1000			763.20	
			1200			763.10	
			1400			763.40	
			1600			762.50	
			1800			762.50	
			2000			765.40	
			2200			765.30	
			2400			765.30	763.32

Pg. 228		COUPANG					

YEAR	MONTH	DAY	HOUR	LAT	LONG	BAR	
1818	10	10	200	10 9 S	121 14.56 E	758.20	
			400			758.20	
			600			757.40	
			800			757.30	
			1000			757.30	
			1200			755.50	
			1400			755.50	
			1600			756.00	
			1800			755.00	
			2000			756.00	
			2200			757.20	
			2400			755.80	756.62
		11	200			755.70	
			400			756.30	
			600			756.00	
			800			756.00	
			1000			757.20	
			1200			755.90	
			1400			756.40	
			1600			755.90	
			1800			756.90	
			2000			756.90	
			2200			756.80	
			2400			756.80	756.40
		12	200			756.30	
			400			756.80	
			600			756.00	
			800			757.10	
			1000			757.70	
			1200			757.20	
			1400			757.20	
			1600			756.00	
			1800			756.00	
			2000			756.00	
			2200			756.30	
			2400			757.30	756.66
		13	200			756.70	
			400			757.80	
			600			755.30	
			800			757.50	
			1000			757.30	
			1200			757.40	
			1400			756.00	
			1600			757.00	
			1800			756.00	
			2000			756.00	
			2200			756.90	
			2400			757.10	756.75
		14	200			756.70	
			400			756.20	
			600			756.40	
			800			758.30	
			1000			757.00	
			1200			756.00	
			1400			757.00	
			1600			755.10	
			1800			754.80	
			2000			754.90	
			2200			754.90	
			2400			755.30	756.05
		15	200			756.00	
			400			755.50	
			600			755.90	
			800			755.40	
			1000			754.90	
			1200			755.90	
			1400			755.30	
			1600			754.70	
			1800			755.80	
			2000			755.90	
			2200			757.20	
			2400			757.00	755.79
		16	200			755.80	
			400			756.30	
			600			756.20	
			800			756.00	
			1000			756.40	
			1200			754.90	
			1400			754.80	
			1600			753.80	
			1800			754.30	
			2000			755.40	
			2200			755.00	
			2400			755.40	755.36
		17	200			755.00	
			400			755.90	
			600			756.00	
			800			756.20	
			1000			755.70	
			1200			755.90	
			1400			752.60	
			1600			753.70	
			1800			754.30	
			2000			755.10	
			2200			755.50	
			2400			756.00	755.16
		18	200			756.50	
			400			756.00	
			600			756.20	
			800			756.70	
			1000			756.20	
			1200			756.00	
			1400			753.90	
			1600			753.90	
			1800			754.50	
			2000			756.00	
			2200			756.10	
			2400			756.00	755.67
		19	200			756.20	
			400			756.10	
			600			756.80	
			800			755.70	
			1000			756.00	
			1200			755.90	
			1400			756.00	
			1600			756.00	
			1800			756.00	
			2000			754.90	
			2200			755.50	
			2400			755.90	755.92
		20	200			756.20	
			400			755.70	
			600			755.50	
			800			755.40	
			1000			754.90	
			1200			753.90	
			1400			753.00	
			1600			754.40	
			1800			754.40	
			2000			754.80	
			2200			756.00	
			2400			756.10	755.03
		21	200			754.20	
			400			755.20	
			600			755.90	
			800			755.30	
			1000			755.80	
			1200			756.00	
			1400			752.90	
			1600			753.40	
			1800			754.90	
			2000			755.10	
			2200			754.60	
			2400			754.00	754.78
		22	200			755.30	
			400			754.20	
			600			756.20	
			800			756.10	
			1000			754.40	
			1200			754.90	
			1400			754.90	
			1600			754.90	
			1800			754.90	
			2000			756.00	
			2200			756.00	
			2400			756.00	755.32

Pg. 228		DILLE (ILE TIMOR)					

YEAR	MONTH	DAY	HOUR	LAT	LONG	BAR	
1818	11	18	200	8 32.20 S	123 8.29 E	756.00	
			400			755.20	
			600			755.20	
			800			756.20	
			1000			756.00	
			1200			755.40	
			1400			756.00	
			1600			755.10	
			1800			756.10	
			2000			756.20	
			2200			756.30	
			2400			756.80	755.88
		19	200			756.30	
			400			754.80	
			600			756.20	
			800			756.50	
			1000			756.00	
			1200			757.00	
			1400			755.40	
			1600			755.00	
			1800			755.00	
			2000			755.00	
			2200			755.00	
			2400			755.00	755.60
		20	200			755.70	
			400			755.20	
			600			755.20	
			800			755.20	
			1000			754.00	
			1200			753.80	
			1400			754.00	
			1600			753.00	
			1800			752.70	
			2000			755.00	
			2200			754.70	
			2400			754.00	754.38
		21	200			753.70	
			400			753.20	
			600			754.20	
			800			754.50	
			1000			754.40	
			1200			754.40	
			1400			752.90	
			1600			753.90	
			1800			753.40	
			2000			753.90	
			2200			755.00	
			2400			755.00	754.04

Pg. 229		RAWAK					

YEAR	MONTH	DAY	HOUR	LAT	LONG	BAR	
1818	12	17	200	0 1.33 S	128 35.30 E	754.80	
			400			754.80	
			600			755.20	
			800			755.20	
			1000			755.20	
			1200			754.20	
			1400			753.70	
			1600			753.60	
			1800			754.20	
			2000			755.80	
			2200			755.20	
			2400			755.20	754.76
		18	200			753.50	
			400			754.00	
			600			754.00	
			800			754.10	
			1000			753.60	
			1200			754.20	
			1400			754.20	
			1600			753.90	
			1800			753.90	
			2000			755.20	
			2200			754.00	
			2400			754.30	754.08
		19	200			754.80	
			400			754.80	
			600			755.20	
			800			754.70	
			1000			755.20	
			1200			754.60	
			1400			754.00	
			1600			754.00	
			1800			753.70	
			2000			754.20	
			2200			755.20	
			2400			753.20	754.47
		20	200			754.20	
			400			754.20	
			600			754.80	
			800			754.20	
			1000			753.20	
			1200			753.20	
			1400			753.90	
			1600			754.00	
			1800			754.00	
			2000			754.20	
			2200			754.00	
			2400			754.00	753.99
		21	200			754.00	
			400			754.00	
			600			754.00	
			800			756.30	
			1000			755.20	
			1200			755.40	
			1400			755.30	
			1600			755.70	
			1800			754.70	
			2000			755.20	
			2200			755.20	
			2400			754.30	754.94
		22	200			754.30	
			400			754.20	
			600			754.20	
			800			754.20	
			1000			754.20	
			1200			755.00	
			1400			754.40	
			1600			754.60	
			1800			754.20	
			2000			753.90	
			2200			754.20	
			2400			755.00	754.37
		23	200			755.00	
			400			755.00	
			600			754.90	
			800			755.00	
			1000			754.10	
			1200			754.10	
			1400			754.00	
			1600			754.20	
			1800			754.00	
			2000			756.50	
			2200			756.20	
			2400			756.20	754.93
		24	200			756.50	
			400			756.20	
			600			756.20	
			800			755.60	
			1000			757.20	
			1200			757.50	
			1400			757.30	
			1600			754.50	
			1800			754.40	
			2000			756.10	
			2200			756.10	
			2400			756.20	756.15
		25	200			757.00	
			400			756.20	
			600			756.20	
			800			756.70	
			1000			757.00	
			1200			756.40	
			1400			754.90	
			1600			753.90	
			1800			754.10	
			2000			754.90	
			2200			754.70	
			2400			754.10	755.51
		26	200			754.50	
			400			755.90	
			600			754.60	
			800			755.00	
			1000			756.40	
			1200			756.60	
			1400			755.90	
			1600			756.10	
			1800			755.30	
			2000			755.80	
			2200			755.20	
			2400			756.00	755.61
		27	200			756.00	
			400			756.00	
			600			756.50	
			800			756.00	
			1000			756.50	
			1200			756.70	
			1400			755.70	
			1600			754.70	
			1800			754.20	
			2000			754.20	
			2200			755.00	
			2400			755.60	755.59
		28	200			755.10	
			400			754.60	
			600			756.20	
			800			756.20	
			1000			756.20	
			1200			756.30	
			1400			756.40	
			1600			756.20	
			1800			755.60	
			2000			755.70	
			2200			755.20	
			2400			755.20	755.74
		29	200			753.20	
			400			753.20	
			600			755.20	
			800			755.30	
			1000			755.20	
			1200			755.10	
			1400			755.10	
			1600			755.10	
			1800			756.00	
			2000			756.20	
			2200			756.20	
			2400			755.70	755.13
		30	200			755.20	
			400			755.20	
			600			755.40	
			800			755.00	
			1000			755.10	
			1200			755.10	
			1400			755.50	
			1600			756.10	
			1800			756.10	
			2000			755.70	
			2200			756.00	
			2400			755.30	755.48
		31	200			755.20	
			400			755.20	
			600			755.70	
			800			755.70	
			1000			756.20	
			1200			756.30	
			1400			756.30	
			1600			756.30	
			1800			756.30	
			2000			756.30	
			2200			756.10	
			2400			756.30	755.99
1819	1	1	200			754.30	
			400			754.30	
			600			754.30	
			800			754.30	
			1000			754.70	
			1200			754.50	
			1400			754.20	
			1600			754.30	
			1800			754.20	
			2000			754.20	
			2200			754.20	
			2400			754.20	754.31
		2	200			754.30	
			400			754.30	
			600			754.30	
			800			755.30	
			1000			753.30	
			1200			753.10	
			1400			753.00	
			1600			753.10	
			1800			753.90	
			2000			753.20	
			2200			753.20	
			2400			753.60	753.72
		3	200			754.20	
			400			754.30	
			600			754.80	
			800			755.10	
			1000			753.50	
			1200			753.70	
			1400			753.60	
			1600			753.90	
			1800			754.30	
			2000			754.10	
			2200			754.40	
			2400			754.50	754.20
		4	200			754.00	
			400			753.50	
			600			754.50	
			800			754.30	
			1000			754.40	
			1200			754.20	
			1400			754.40	
			1600			754.20	
			1800			754.00	
			2000			753.00	
			2200			753.00	
			2400			753.10	753.88

Pg. 229		"D'UMATA, GUAM"					

YEAR	MONTH	DAY	HOUR	LAT	LONG	BAR	
1819	3	18	200	13 17.11 S	142 31.10 E	755.60	
			400			755.20	
			600			756.20	
			800			756.20	
			1000			756.10	
			1200			755.00	
			1400			755.00	
			1600			754.70	
			1800			754.90	
			2000			756.00	
			2200			755.20	
			2400			756.20	755.53
		19	200			757.20	
			400			756.20	
			600			756.20	
			800			757.20	
			1000			756.00	
			1200			756.00	
			1400			755.50	
			1600			755.50	
			1800			754.80	
			2000			755.90	
			2200			755.00	
			2400			755.00	755.88
		20	200			756.00	
			400			756.30	
			600			756.80	
			800			756.30	
			1000			756.70	
			1200			756.20	
			1400			757.00	
			1600			757.00	
			1800			755.50	
			2000			755.20	
			2200			755.20	
			2400			754.70	756.08
		21	200			755.20	
			400			755.20	
			600			754.80	
			800			755.00	
			1000			755.60	
			1200			756.00	
			1400			756.00	
			1600			756.00	
			1800			756.00	
			2000			755.60	
			2200			755.00	
			2400			755.00	755.45
		22	200			755.00	
			400			755.00	
			600			755.00	
			800			755.90	
			1000			756.00	
			1200			755.50	
			1400			755.50	
			1600			756.00	
			1800			755.50	
			2000			755.20	
			2200			757.20	
			2400			757.70	755.79
		23	200			755.30	
			400			756.20	
			600			755.20	
			800			757.20	
			1000			757.00	
			1200			757.00	
			1400			756.10	
			1600			756.60	
			1800			757.10	
			2000			756.20	
			2200			756.20	
			2400			755.40	756.29
		24	200			756.20	
			400			756.20	
			600			756.40	
			800			756.10	
			1000			756.10	
			1200			756.10	
			1400			755.70	
			1600			755.20	
			1800			758.60	
			2000			757.20	
			2200			757.70	
			2400			758.20	756.64
		25	200			756.60	
			400			756.70	
			600			756.00	
			800			756.00	
			1000			755.50	
			1200			756.00	
			1400			757.00	
			1600			757.00	
			1800			756.50	
			2000			755.60	
			2200			755.60	
			2400			756.10	756.22
		26	200			756.00	
			400			756.20	
			600			756.20	
			800			756.20	
			1000			756.10	
			1200			756.00	
			1400			756.00	
			1600			756.30	
			1800			756.00	
			2000			756.10	
			2200			756.20	
			2400			756.20	756.13
		27	200			756.30	
			400			756.70	
			600			756.00	
			800			756.00	
			1000			759.30	
			1200			759.70	
			1400			759.60	
			1600			758.20	
			1800			757.20	
			2000			757.20	
			2200			757.20	
			2400			757.20	757.55

Pg. 230		"PORT SAN LUIS, GUAM"					

YEAR	MONTH	DAY	HOUR	LAT	LONG	BAR	
1818	3	30	200	13 25.58 S	142 32.7 E	757.70	
			400			757.70	
			600			757.70	
			800			757.60	
			1000			757.20	
			1200			757.40	
			1400			756.90	
			1600			756.40	
			1800			756.40	
			2000			756.00	
			2200			756.00	
			2400			756.50	756.96
		31	200			756.00	
			400			757.10	
			600			756.00	
			800			757.00	
			1000			757.20	
			1200			757.10	
			1400			757.10	
			1600			756.90	
			1800			756.40	
			2000			756.20	
			2200			756.20	
			2400			756.20	756.62
	4	1	200			757.30	
			400			755.30	
			600			756.30	
			800			757.30	
			1000			756.10	
			1200			756.00	
			1400			756.20	
			1600			756.10	
			1800			756.10	
			2000			756.20	
			2200			756.20	
			2400			755.20	756.19
		2	200			755.10	
			400			755.20	
			600			755.10	
			800			756.20	
			1000			756.20	
			1200			755.20	
			1400			757.00	
			1600			757.00	
			1800			757.10	
			2000			757.20	
			2200			756.20	
			2400			756.20	756.14
		3	200			756.20	
			400			756.40	
			600			756.10	
			800			756.60	
			1000			757.00	
			1200			756.00	
			1400			756.00	
			1600			756.00	
			1800			756.00	
			2000			756.00	
			2200			757.10	
			2400			757.20	756.38
		4	200			756.20	
			400			756.20	
			600			756.20	
			800			755.00	
			1000			754.90	
			1200			756.00	
			1400			756.10	
			1600			756.10	
			1800			756.70	
			2000			756.00	
			2200			756.00	
			2400			756.00	755.95
		5	200			756.20	
			400			756.20	
			600			756.20	
			800			757.20	
			1000			757.10	
			1200			756.90	
			1400			756.90	
			1600			756.50	
			1800			756.50	
			2000			757.10	
			2200			757.10	
			2400			756.50	756.70
		6	200			756.80	
			400			757.00	
			600			757.70	
			800			757.20	
			1000			757.20	
			1200			757.10	
			1400			757.10	
			1600			756.60	
			1800			756.80	
			2000			758.20	
			2200			757.70	
			2400			757.20	757.22
		7	200			756.70	
			400			756.90	
			600			756.00	
			800			757.20	
			1000			756.10	
			1200			756.60	
			1400			756.10	
			1600			757.00	
			1800			756.10	
			2000			757.10	
			2200			757.10	
			2400			756.10	756.58
		8	200			756.10	
			400			756.10	
			600			756.30	
			800			756.20	
			1000			757.00	
			1200			756.00	
			1400			756.00	
			1600			754.00	
			1800			755.50	
			2000			756.30	
			2200			757.40	
			2400			757.40	756.19
		9	200			757.40	
			400			757.30	
			600			757.30	
			800			757.30	
			1000			756.00	
			1200			756.50	
			1400			756.00	
			1600			756.00	
			1800			756.00	
			2000			756.30	
			2200			757.30	
			2400			756.30	756.64
		10	200			756.30	
			400			756.20	
			600			755.30	
			800			756.30	
			1000			756.20	
			1200			756.20	
			1400			757.00	
			1600			757.00	
			1800			757.20	
			2000			757.20	
			2200			757.20	
			2400			756.30	756.53
		11	200			756.30	
			400			756.30	
			600			756.20	
			800			756.20	
			1000			756.00	
			1200			756.00	
			1400			756.00	
			1600			756.20	
			1800			756.20	
			2000			756.20	
			2200			756.30	
			2400			756.30	756.18
		12	200			756.30	
			400			756.20	
			600			756.20	
			800			757.20	
			1000			756.70	
			1200			756.20	
			1400			756.20	
			1600			756.20	
			1800			756.20	
			2000			756.20	
			2200			755.30	
			2400			756.20	756.26
		13	200			757.30	
			400			756.30	
			600			756.30	
			800			756.80	
			1000			757.20	
			1200			757.20	
			1400			757.00	
			1600			756.00	
			1800			756.00	
			2000			756.20	
			2200			756.30	
			2400			756.30	756.58
		14	200			756.30	
			400			756.20	
			600			756.20	
			800			756.20	
			1000			756.00	
			1200			756.00	
			1400			756.00	
			1600			756.00	
			1800			756.00	
			2000			756.10	
			2200			756.20	
			2400			756.20	756.12
		15	200			757.30	
			400			756.80	
			600			756.30	
			800			756.20	
			1000			756.20	
			1200			756.20	
			1400			755.20	
			1600			756.20	
			1800			755.30	
			2000			756.20	
			2200			756.30	
			2400			756.30	756.21
		16	200			755.10	
			400			755.00	
			600			756.00	
			800			756.00	
			1000			756.00	
			1200			756.00	
			1400			756.00	
			1600			755.90	
			1800			755.90	
			2000			756.00	
			2200			755.90	
			2400			756.40	755.85
		17	200			756.10	
			400			756.20	
			600			755.90	
			800			755.90	
			1000			756.00	
			1200			756.00	
			1400			755.60	
			1600			755.70	
			1800			755.80	
			2000			755.80	
			2200			755.90	
			2400			756.10	755.92
		18	200			756.20	
			400			756.20	
			600			756.10	
			800			756.00	
			1000			756.10	
			1200			755.80	
			1400			756.10	
			1600			755.70	
			1800			755.90	
			2000			756.00	
			2200			756.00	
			2400			754.90	755.92
		19	200			756.00	
			400			754.90	
			600			755.30	
			800			756.20	
			1000			755.90	
			1200			755.90	
			1400			756.00	
			1600			755.90	
			1800			756.00	
			2000			756.00	
			2200			756.00	
			2400			755.70	755.82
		20	200			755.50	
			400			755.80	
			600			755.50	
			800			756.20	
			1000			756.10	
			1200			755.80	
			1400			755.90	
			1600			755.90	
			1800			754.90	
			2000			756.00	
			2200			755.30	
			2400			755.90	755.73
		21	200			755.70	
			400			755.90	
			600			755.40	
			800			754.90	
			1000			756.50	
			1200			758.00	
			1400			755.50	
			1600			755.70	
			1800			755.90	
			2000			757.00	
			2200			756.40	
			2400			756.20	756.09
		22	200			756.00	
			400			757.00	
			600			756.60	
			800			755.90	
			1000			756.10	
			1200			755.90	
			1400			755.70	
			1600			755.60	
			1800			755.90	
			2000			756.00	
			2200			756.00	
			2400			755.50	756.02
		23	200			756.20	
			400			755.90	
			600			755.80	
			800			757.00	
			1000			756.80	
			1200			756.00	
			1400			756.90	
			1600			756.00	
			1800			756.00	
			2000			756.90	
			2200			757.00	
			2400			756.00	756.38
		24	200			756.00	
			400			756.00	
			600			756.00	
			800			756.00	
			1000			756.00	
			1200			756.00	
			1400			756.00	
			1600			756.40	
			1800			756.00	
			2000			756.00	
			2200			756.00	
			2400			756.00	756.03
		25	200			756.50	
			400			756.00	
			600			755.50	
			800			756.00	
			1000			756.50	
			1200			755.40	
			1400			755.50	
			1600			756.00	
			1800			757.50	
			2000			756.20	
			2200			757.20	
			2400			757.70	756.33
		26	200			756.20	
			400			756.10	
			600			756.10	
			800			756.10	
			1000			756.00	
			1200			755.80	
			1400			755.90	
			1600			756.00	
			1800			756.00	
			2000			756.20	
			2200			756.20	
			2400			756.00	756.05
		27	200			756.00	
			400			756.00	
			600			755.20	
			800			756.00	
			1000			756.20	
			1200			755.90	
			1400			755.90	
			1600			756.00	
			1800			755.90	
			2000			756.00	
			2200			756.00	
			2400			756.00	755.93
		28	200			756.00	
			400			756.20	
			600			756.20	
			800			756.20	
			1000			756.00	
			1200			755.90	
			1400			755.70	
			1600			754.80	
			1800			755.50	
			2000			756.10	
			2200			755.60	
			2400			756.20	755.87
		29	200			756.60	
			400			756.00	
			600			755.00	
			800			756.00	
			1000			755.60	
			1200			754.90	
			1400			754.90	
			1600			755.30	
			1800			754.90	
			2000			756.00	
			2200			756.30	
			2400			756.30	755.65
		30	200			756.20	
			400			756.20	
			600			756.20	
			800			756.20	
			1000			756.20	
			1200			756.00	
			1400			756.00	
			1600			756.10	
			1800			756.00	
			2000			756.00	
			2200			756.00	
			2400			756.00	756.09
	5	1	200			756.10	
			400			755.90	
			600			755.90	
			800			756.00	
			1000			756.00	
			1200			756.00	
			1400			755.70	
			1600			755.90	
			1800			754.90	
			2000			755.70	
			2200			756.10	
			2400			757.20	755.95
		2	200			756.70	
			400			756.70	
			600			756.60	
			800			756.70	
			1000			757.20	
			1200			757.20	
			1400			757.00	
			1600			756.00	
			1800			756.00	
			2000			755.50	
			2200			755.20	
			2400			755.20	756.33
		3	200			755.20	
			400			756.20	
			600			756.20	
			800			755.50	
			1000			756.50	
			1200			756.00	
			1400			755.50	
			1600			755.00	
			1800			756.00	
			2000			756.00	
			2200			756.20	
			2400			756.00	755.86
		4	200			755.20	
			400			756.20	
			600			756.60	
			800			756.50	
			1000			756.30	
			1200			756.30	
			1400			756.40	
			1600			756.00	
			1800			755.80	
			2000			756.00	
			2200			756.10	
			2400			756.00	756.12
		5	200			756.10	
			400			756.10	
			600			756.00	
			800			756.20	
			1000			756.50	
			1200			756.50	
			1400			755.90	
			1600			755.90	
			1800			755.90	
			2000			756.20	
			2200			756.40	
			2400			756.90	756.22
		6	200			756.00	
			400			756.20	
			600			756.20	
			800			756.20	
			1000			756.30	
			1200			756.10	
			1400			756.30	
			1600			756.20	
			1800			756.00	
			2000			756.10	
			2200			756.00	
			2400			756.10	756.14
		7	200			756.20	
			400			756.00	
			600			755.50	
			800			755.50	
			1000			755.90	
			1200			755.90	
			1400			754.90	
			1600			755.40	
			1800			756.00	
			2000			756.00	
			2200			756.00	
			2400			756.20	755.79
		8	200			756.00	
			400			756.50	
			600			756.10	
			800			756.50	
			1000			756.50	
			1200			756.00	
			1400			755.90	
			1600			755.90	
			1800			755.90	
			2000			757.00	
			2200			756.00	
			2400			756.20	756.21
		9	200			756.00	
			400			756.00	
			600			756.00	
			800			755.50	
			1000			755.50	
			1200			755.60	
			1400			755.80	
			1600			754.20	
			1800			754.90	
			2000			756.10	
			2200			755.20	
			2400			755.00	755.48
		10	200			756.20	
			400			756.10	
			600			756.00	
			800			755.70	
			1000			755.60	
			1200			757.30	
			1400			755.20	
			1600			756.20	
			1800			756.00	
			2000			755.20	
			2200			755.10	
			2400			755.50	755.84
		11	200			756.20	
			400			755.70	
			600			755.70	
			800			755.40	
			1000			755.70	
			1200			755.90	
			1400			755.90	
			1600			756.00	
			1800			756.00	
			2000			756.20	
			2200			756.20	
			2400			756.30	755.93
		12	200			756.40	
			400			756.20	
			600			756.00	
			800			756.00	
			1000			756.50	
			1200			756.00	
			1400			756.00	
			1600			756.50	
			1800			756.00	
			2000			756.00	
			2200			756.20	
			2400			755.80	756.13
		13	200			755.20	
			400			755.80	
			600			755.70	
			800			756.20	
			1000			756.00	
			1200			756.00	
			1400				
			1600			755.90	
			1800			755.80	
			2000			756.70	
			2200			756.20	
			2400			756.00	755.95
		14	200			756.00	
			400			756.00	
			600			756.00	
			800			756.00	
			1000			756.00	
			1200			755.90	
			1400			755.90	
			1600			755.90	
			1800			755.90	
			2000			756.10	
			2200			757.00	
			2400			757.20	756.16
		15	200			756.20	
			400			756.00	
			600			755.40	
			800			756.30	
			1000			756.00	
			1200			755.90	
			1400			755.90	
			1600			755.90	
			1800			755.90	
			2000			756.20	
			2200			756.10	
			2400			756.20	756.00
		16	200			755.60	
			400			756.10	
			600			756.20	
			800			756.00	
			1000			755.90	
			1200			755.90	
			1400			754.90	
			1600			755.00	
			1800			755.50	
			2000			756.20	
			2200			756.00	
			2400			756.10	755.78
		17	200			756.50	
			400			756.20	
			600			755.10	
			800			755.50	
			1000			756.50	
			1200			755.80	
			1400			755.40	
			1600			754.90	
			1800			755.00	
			2000			755.50	
			2200			756.60	
			2400			756.70	755.81
		18	200			756.30	
			400			757.20	
			600			756.60	
			800			756.20	
			1000			756.60	
			1200			756.50	
			1400			755.90	
			1600			756.00	
			1800			754.80	
			2000			755.80	
			2200			756.20	
			2400			755.20	756.11
		19	200			756.30	
			400			755.20	
			600			756.00	
			800			756.20	
			1000			755.60	
			1200			755.10	
			1400			755.90	
			1600			754.90	
			1800			755.40	
			2000			756.00	
			2200			756.20	
			2400			756.30	755.76
		20	200			756.20	
			400			755.20	
			600			755.20	
			800			756.00	
			1000			755.90	
			1200			755.90	
			1400			754.90	
			1600			754.90	
			1800			755.00	
			2000			755.70	
			2200			756.40	
			2400			756.20	755.63
		21	200			756.70	
			400			756.20	
			600			756.10	
			800			756.30	
			1000			757.60	
			1200			757.10	
			1400			756.00	
			1600			755.70	
			1800			755.00	
			2000			756.00	
			2200			756.70	
			2400			756.30	756.31
		22	200			756.30	
			400			756.80	
			600			757.30	
			800			755.50	
			1000			756.40	
			1200			756.40	
			1400			756.40	
			1600			755.90	
			1800			756.00	
			2000			756.20	
			2200			756.20	
			2400			755.20	756.22
		23	200			756.30	
			400			756.30	
			600			756.20	
			800			756.20	
			1000			756.00	
			1200			755.90	
			1400			755.40	
			1600			754.70	
			1800			754.80	
			2000			755.70	
			2200			755.70	
			2400			756.20	755.78
		24	200			755.80	
			400			757.20	
			600			755.60	
			800			755.60	
			1000			756.00	
			1200			754.70	
			1400			754.50	
			1600			753.40	
			1800			753.90	
			2000			756.00	
			2200			756.10	
			2400			756.20	755.42
		25	200			756.30	
			400			755.80	
			600			754.70	
			800			754.90	
			1000			754.70	
			1200			754.30	
			1400			754.40	
			1600			754.90	
			1800			755.00	
			2000			755.20	
			2200			754.20	
			2400			754.50	754.91
		26	200			756.20	
			400			754.70	
			600			755.70	
			800			755.20	
			1000			754.20	
			1200			754.10	
			1400			755.20	
			1600			753.00	
			1800			754.00	
			2000			755.70	
			2200			755.50	
			2400			755.20	754.89
		27	200			755.20	
			400			756.20	
			600			755.00	
			800			756.20	
			1000			755.00	
			1200			755.50	
			1400			754.20	
			1600			754.90	
			1800			755.00	
			2000			755.00	
			2200			756.20	
			2400			756.70	755.43
		28	200			756.20	
			400			756.00	
			600			755.20	
			800			755.20	
			1000			755.00	
			1200			755.00	
			1400			754.00	
			1600			753.90	
			1800			754.00	
			2000			754.90	
			2200			755.00	
			2400			756.20	755.05
		29	200			755.60	
			400			755.70	
			600			755.40	
			800			755.20	
			1000			755.00	
			1200			755.00	
			1400			754.90	
			1600			754.90	
			1800			755.00	
			2000			755.20	
			2200			755.30	
			2400			755.20	755.20
		30	200			755.00	
			400			756.20	
			600			756.30	
			800			756.20	
			1000			756.10	
			1200			756.00	
			1400			756.00	
			1600			755.00	
			1800			756.20	
			2000			756.20	
			2200			755.20	
			2400			755.20	755.80
		31	200			755.20	
			400			755.20	
			600			755.20	
			800			755.20	
			1000			757.00	
			1200			756.00	
			1400			756.00	
			1600			755.10	
			1800			755.50	
			2000			756.00	
			2200			756.20	
			2400			756.20	755.73
	6	1	200			755.60	
			400			756.20	
			600			756.20	
			800			755.10	
			1000			755.00	
			1200			754.90	
			1400			755.00	
			1600			755.50	
			1800			755.00	
			2000			755.20	
			2200			755.30	
			2400			755.20	755.35
		2	200			756.20	
			400			756.00	
			600			755.40	
			800			755.00	
			1000			754.90	
			1200			755.40	
			1400			754.90	
			1600			754.90	
			1800			755.60	
			2000			754.60	
			2200			756.20	
			2400			756.20	755.44
		3	200			754.00	
			400			753.90	
			600			753.80	
			800			755.20	
			1000			755.00	
			1200			755.00	
			1400			754.90	
			1600			755.50	
			1800			755.00	
			2000			755.20	
			2200			755.40	
			2400			755.20	754.84
		4	200			755.20	
			400			754.50	
			600			756.00	
			800			755.20	
			1000			755.00	
			1200			755.00	
			1400			754.90	
			1600			755.50	
			1800			755.00	
			2000			755.20	
			2200			755.30	
			2400			755.20	755.17

Pg. 232		VOYAGE FROM SANDWICH ISLES					

YEAR	MONTH	DAY	HOUR	LAT	LONG	BAR	
1819	8	9	200			759.40	
			400			760.60	
			600			760.40	
			800			760.60	
			1000			760.40	
			1200	19 13	201 47	760.40	
			1400			759.30	
			1600			758.90	
			1800			759.30	
			2000			759.40	
			2200			759.30	
			2400			759.70	759.81
		13	200			761.10	
			400			760.90	
			600			760.40	
			800			760.20	
			1000			760.80	
			1200	20 3	201 47	760.50	
			1400			760.30	
			1600			759.70	
			1800			759.30	
			2000			759.30	
			2200			760.30	
			2400			760.40	760.27
		14	200			760.60	
			400			760.50	
			600			759.70	
			800			759.40	
			1000			759.20	
			1200	20 3	201 47	759.20	
			1400			760.00	
			1600			760.00	
			1800			759.80	
			2000			761.10	
			2200			760.00	
			2400			759.30	759.90
		17	200			761.90	
			400			759.60	
			600			762.30	
			800			762.90	
			1000			762.30	
			1200			761.60	
			1400	20 52	200 58	760.20	
			1600			760.60	
			1800			759.80	
			2000			761.40	
			2200			760.60	
			2400			760.30	761.13
		18	200			761.30	
			400			761.60	
			600			761.40	
			800			761.70	
			1000			762.30	
			1200	20 52	200 58	762.10	
			1400			760.00	
			1600			760.10	
			1800			757.20	
			2000			760.40	
			2200			761.40	
			2400			762.50	761.00
		19	200			761.10	
			400			761.70	
			600			760.60	
			800			760.60	
			1000			760.30	
			1200	20 52	200 58	760.80	
			1400			759.80	
			1600			759.90	
			1800			760.00	
			2000			759.20	
			2200			759.20	
			2400			760.30	760.29
		20	200			760.40	
			400			760.90	
			600			761.10	
			800			761.60	
			1000			760.30	
			1200	20 52	200 58	760.00	
			1400			760.10	
			1600			761.00	
			1800			761.40	
			2000			760.40	
			2200			761.30	
			2400			761.40	760.83
		21	200			760.40	
			400			760.40	
			600			760.30	
			800			760.30	
			1000			759.20	
			1200	20 52	200 58	760.30	
			1400			759.50	
			1600			760.30	
			1800			760.30	
			2000			760.90	
			2200			761.50	
			2400			761.40	760.40
		22	200			760.30	
			400			760.30	
			600			758.40	
			800			758.60	
			1000			760.00	
			1200	20 52	200 58	759.30	
			1400			759.40	
			1600			759.30	
			1800			759.30	
