					"Pressure reduced to 32F, SG and MSL"						

YEAR	MONTH	DAY	HOUR	HOUR	LAT	LONG	PRESSURE	DRY BULB	WET BULB	SST	REMARKS
			GMT	SHIP			hPa	F	F	F & C	
				8			986.8	33.6	33.0	34.0	
			6.54	12			984.3	35.7	35.3	34.1	
				16			979.9	36.2	35.2	34.2	16.00 Continual rumbling from glacier
				20			977.8	34.5	34.0	34.0	
				24			982.3	34.0	33.2	33.8	
		28		4			984.1	35.0	33.8	34.0	
				8			985.2	36.3	34.0	34.0	
			6.55	12			981.2	35.5	33.8	34.1	
				16			973.3	36.0	35.2	34.3	
				20			967.4	36.2	35.9	34.4	
				24			969.7	35.1	33.8	34.4	
		29		4			968.4	35.5	34.1	34.1	
				8			967.8	35.3	33.2	34.1	
			6.55	12			968.1	40.3	36.0	34.3	
				16			966.0	37.9	34.9	34.8	
				20			963.3	34.0	32.1	34.3	
				24			962.5	33.2	32.4	34.2	
		30		4			962.9	32.2	31.8	34.1	04.00-06.00 Heavy falls of ice from glacier
				8			962.3	34.8	32.5	34.0	
			6.55	12	53 02 S	73 21 E	957.9	34.7	33.5	34.0	
				16			958.1	36.8	34.7	34.3	
				20			961.1	34.0	32.2	34.0	
				24			964.3	34.0	32.2	34.2	
1929	12	1		4			966.9	33.2	31.9	34.0	
				8			968.7	37.8	35.0	34.1	
			6.52	12	52 50 S	74 11 E	970.9	37.7	34.6	34.2	
				16			973.6	35.9	33.8	34.0	
				20			974.8	34.4	33.4	34.3	
				24			977.2	34.2	32.4	34.5	
		2		4			978.9	33.8	32.1	34.6	
				8	Corinthian Bay	Heard Island	980.0	35.9	34.0	34.5
			6.54	12	53 01.5 S	73 34 E	980.4	36.9	34.3	34.5
				16			980.6	39.0	35.6	35.1
				20			981.4	33.2	32.5	35.0
				24			980.7	34.1	33.0	34.8
		3		4			980.7	34.3	32.6	34.5
				8			978.6	33.3	32.8	34.4
			6.56	12			967.5	33.4	33.0	34.3
				16			964.3	35.3	34.0	34.1
				20			962.3	34.0	33.2	34.0
				24			960.9	32.8	32.4	32.2
		4		4			965.0	32.5	32.1	33.1
				8			969.5	32.6	32.3	33.8
			6.48	12	54 28 S	75 29 E	975.4	34.0	33.2	31.9
				16	Dead reckoning		979.7	33.8	32.8	33.2
				20	Sun observed		982.5	32.0	31.9	32.6
				24			985.8	31.8	31.5	32.2
		5		4			987.9	31.6	31.0	32.2
				8			989.3	32.1	31.3	32.1
			6.37	12	55 31.5 S	77 55.5 E	989.3	34.3	32.0	31.6
				16			988.9	34.0	31.8	32.0
				20			985.7	30.6	29.5	31.8
				24			980.2	29.9	29.5	31.9
		6		4			971.6	30.7	29.9	31.1
				8			968.6	29.9	29.5	31.2
			6.39	12	57 02 S	78 05 E	966.7	31.0	30.5	31.0
				16	Dead reckoning	Sun observed	966.6	31.0	30.6	30.9
				20			967.7	30.7	30.3	30.7
				24			968.4	31.0	30.5	31.0
		7		4			967.4	31.0	30.7	30.9
				8			967.1	31.1	30.7	31.0
			6.42	12	58 40 S	77 43 E	969.7	32.9	31.9	31.0
				16			977.2	31.0	30.2	30.8	
				20			982.1	30.2	28.8	30.8	
				24			985.9	30.0	29.1	30.9	
		8		4			989.2	30.1	29.8	31.0	02.00 Weatherworn bergs and pieces of floe ice
				8			986.7	31.9	30.2	31.4	
			6.41	12	60 17 S	77 50 E	985.3	34.7	32.0	31.8	
				16			983.5	32.6	31.4	31.3	
				20			982.1	31.4	30.9	31.2	
				24			982.8	30.3	30.0	30.8	
		9		4			982.0	30.6	30.0	30.8	00-24 hrs Numerous old bergs weatherworn floes of bay ice and small pieces
				8			981.3	32.0	31.1	30.5	
			6.41	12	61 36 S	77 53 E	980.5	32.5	31.6	30.7	
				16			979.8	32.5	31.6	30.7	
				20			980.3	31.2	30.9	30.5	
				24			982.0	30.7	30.1	31.0	
		10		4			982.0	30.0	29.7	30.5	00-24 Numerous icebergs scattered floes of heavy bay ice and from 06-14 hrs. open pack ice. 1000 small berg 12 ft high stained black
				8			980.2	30.0	29.6	30.6	
			6.40	12	62 43 S	78 28 E	978.6	30.4	30.0	-0.70	Celsius
				16			977.9	31.1	30.8	-1.04	
				20			977.8	30.0	27.7	-1.21	
				24			979.3	30.0	29.8	-1.17	
		11		4			979.4	30.0	29.5	-1.19	"03-24 hrs. open pack with areas of open water and close pack ice of all ages, occasional icebergs."
				8			980.7	30.0	29.8	-1.20	
			6.36	12	64 34 S	78 58 E	983.1	30.1	29.9	-1.15	
				16			985.5	31.2	30.9	-1.04	
				20			986.9	30.3	29.9	-1.26	
				24			990.4	29.4	29.1	-1.51	
		12		4			988.0	29.2	29.0	-1.40	"00-12 Light open pack with large stretches open water, few small island bergs. 04.00 hrs, five large bergs with brown stain."
				8			988.0	30.0	29.8	-1.13	
			6.33	12	65 15 S	80 12 E	988.8	28.7	27.6	-1.29	
				16			989.8	28.8	28.0	-1.29	18.30-22 hrs. in close pack otherwie fairly open water near pack several large tabular bergs.
				20			990.6	26.8	26.4	-1.54	
				24			993.9	28.0	26.4	-1.40	
		13		4			993.7	27.8	27.6	-1.69	"6.30-11.00 Pack becoming more dense. Occasional icebergs, one approx. five miles long."
				8			994.8	27.7	26.9	-1.39	
			6.30	12	65 05.5 S	81 01.5 E	996.2	29.9	29.8	-1.55	
				16			996.7	30.1	29.9	-1.40	
				20			996.8	31.2	30.8	-1.52	
				24			998.3	30.2	30.1	-1.50	
		14		4			999.6	29.9	29.6	-1.49	
				8			999.5	29.8	28.5	-1.58	
			6.30	12	65 13 S	80 53 E	999.2	30.2	29.0	-1.31	
				16			998.6	30.1	29.5	-1.77	
				20			997.2	29.2	28.9	-1.61	
				24			997.4	27.8	27.2	-1.56	
		15		4			997.7	26.5	26.0	-1.58	04.00 Two large tabular bergs moving apparently to E.
				8			997.8	27.3	27.0	-1.62	
			6.33	12	65 19 S	80 40 E	997.4	29.0	28.8	-1.29	"13.37-17.00 Working slowly out of dense pack then fairly open water, occasional icebergs, largest two miles long."
				16			997.4	30.5	30.1	-1.57	
				20			997.0	29.8	28.8	-1.23	
				24			997.1	27.8	27.4	-1.31	
		16		4			997.5	24.2	23.3	-1.74	09-24 hrs open and close pack
				8			997.4	26.0	25.8	-1.69	
			6.38	12	65 34 S	79 36 E	998.4	29.2	27.9	-1.11	
				16			999.9	31.6	29.9	-0.66	16.00 Five large tabular and six small irregular bergs in sight.
				20			1000.1	29.9	29.5	-0.86	
				24			1001.7	28.7	27.9	-0.91	
		17		4			999.5	29.0	28.3	-0.91	02.00 Numerous icebergs
				8			997.5	31.0	30.0	-0.73	
			6.44	12	64 31 S	77 41 E	996.2	29.8	29.2	-0.69	
				16			994.8	31.2	30.5	-0.29	
				20			993.1	30.5	30.0	-0.62	
				24			992.6	30.6	30.4	-0.62	
		18		4			991.3	30.5	30.4	-0.60	
				8			991.1	30.4	30.0	-0.77	
			6.54	12	64 41.5 S	75 36 E	991.3	30.4	30.2	-0.89	
				16	Dead reckoning	Sun observed	993.2	31.0	30.7	-0.81	16-20 hrs Occasional icebergs
				20			993.6	30.0	29.9	-0.79	
				24			994.4	29.9	29.8	-0.89	
		19		4			994.9	29.8	29.2	-0.69	00-24 hrs. Few icebergs
				8			995.8	29.9	29.7	-0.81	
			7.00	12	65 39 S	74 08 E	998.2	31.9	30.9	-0.89	
				16			999.1	31.0	30.0	-0.69	
				20			999.4	31.7	31.0	-0.88	
				24			1000.7	30.4	30.2	-0.88	
		20		4			1000.6	29.9	29.6	-1.18	
				8			1000.8	32.2	30.9	-0.69	
			7.03	12	66 12 S	73 42 E	1001.6	32.5	31.8	-1.10	
				16			1002.0	31.0	30.4	-0.65	17.30 Large iceberg with stain
				20			1002.7	30.7	30.5	-0.80	
				24			1003.8	29.8	29.5	-1.24	
		21		4			1004.1	29.9	29.5	-1.00	00-24 Several tabular bergs
				8			1005.8	31.1	30.4	-1.00	
			7.05	12	66 20 S	73 27 E	1005.1	32.0	31.6	-1.18	
				16			1005.4	33.5	32.0	-0.99	
				20			1006.0	30.6	30.0	-1.07	
				24			1005.8	30.2	29.8	-1.10	
		22		4			1005.3	30.2	29.4	-1.47	
				8			1005.2	31.3	30.5	-1.14	
			7.06	12	66 23 S	73 16 E	1004.8	30.7	30.2	-1.02	
				16			1004.5	31.4	31.0	-1.09	
				20			1004.8	27.5	27.3	-1.17	
				24			1005.2	25.4	25.2	-1.59	
		23		4			1003.2	24.9	24.5	-1.59	00-24 Numerous tabular bergs
				8			1002.6	26.9	26.3	-1.82	
			7.06	12	66 22 S	73 01 E	1000.6	29.6	28.5	-1.60	
				16			997.6	31.0	30.0	-1.30	
				20			994.5	29.9	29.0	-1.32	
				24			990.3	30.7	30.2	-1.21	
		24		4			986.4	29.8	29.7	-1.50	
				8			983.3	30.2	29.9	-1.49	
			7.06	12	66 22 S	72 46 E	981.0	30.2	30.0	-1.49	
				16			978.8	30.5	30.3	-1.39	
				20			977.9	30.0	29.8	-1.10	
				24			979.3	29.9	29.6	-1.47	
		25		4			981.9	30.6	30.3	-1.39	00-24 Numerous tabular bergs
				8			985.1	31.0	30.9	-1.18	
			7.09	12	66 27 S	72 38 E	986.7	31.9	31.1	-1.29	
				16			987.3	31.5	31.0	-1.48	
				20			986.5	30.9	30.5	-1.29	
				24			987.6	30.4	30.0	-1.51	
		26		4			988.6	30.7	30.1	-1.43	00-24 Occasional large bergs
				8			988.9	30.7	30.1	-1.48	
			7.14	12	66 49 S	71 29 E	988.7	31.4	30.9	-1.24	
				16			989.3	30.3	30.0	-1.24	
				20			989.4	29.9	29.7	-1.35	
				24			990.3	30.3	30.0	-1.29	
		27		4			989.5	30.9	30.0	-1.34	
				8			988.8	30.3	29.2	-0.67	
			7.16	12	66 48 S	71 24 E	989.1	30.6	30.0	-1.20	
				16			989.2	30.0	29.7	-1.30	
				20			989.2	30.0	29.7	-1.51	
				24			989.1	30.3	29.7	-1.08	
		28		4			988.3	30.7	30.2	-0.79	"00-24 hrs Numerous small tabular bergs, one very high tabular approx. 200 ft. and occasional island bergs"
				8			988.2	31.0	30.5	-0.68	
			7.18	12	65 52 S	70 24 E	987.8	31.0	30.7	-0.51	
				16			987.0	30.7	29.8	-0.92	
				20			986.5	29.7	29.4	-1.60	
				24			986.7	30.2	29.8	-1.77	
		29		4			985.6	31.0	30.5	-0.97	00-24 hrs. Several bergs
				8			984.7	30.7	30.2	-1.03	
			7.30	12	65 06 S	67 53 E	982.7	30.5	30.1	-0.96	
				16			982.3	30.0	29.6	-1.21	
				20			982.0	29.6	29.0	-1.38	
				24			981.8	29.3	29.0	-1.51	
		30		4			982.2	29.4	29.1	-0.88	00-24 hrs. Several bergs
				8			982.6	29.9	29.6	-1.41	
			7.40	12	65 32 S	65 44 E	983.6	30.1	29.8	-1.31	
				16			985.0	30.4	29.7	-1.24	
				20			986.1	30.2	28.9	-1.19	
				24			988.2	30.3	28.8	-1.46	
		31		4			990.5	29.2	28.0	-1.58	00-24 hrs. Several bergs
				8			992.1	31.8	30.3	-1.36	
			7.42	12	66 10.5 S	65 10 E	994.2	31.2	30.0	-0.99	
				16			995.5	31.3	30.1	-0.49	
				20			996.4	28.2	27.7	-0.32	
				24			998.3	29.2	28.5	-0.88	
1930	1	1		4			999.0	29.6	28.9	-1.00	
				8			999.8	29.4	28.7	-0.99	
			7.45	12	66 03 S	64 33 E	1000.7	31.4	30.1	-0.83	
				16			1001.2	30.1	29.0	-0.79	
				20			1001.3	30.0	29.7	-1.12	
				24			1001.4	30.3	30.2	-1.10	
		2		4			1000.9	30.0	29.7	-1.20	
				8			999.3	30.0	29.5	-1.12	
			7.45	12	65 21.5 S	64 45 E	997.5	30.5	30.2	-1.11	
				16			994.6	32.4	31.0	-1.11	
				20			991.5	30.6	30.0	-1.10	20.50-23.15 hrs. Several brgs and great numbers floes of bay ice 15-20 ft high
				24			988.6	29.8	29.8	-1.29	
		3		4			986.5	31.4	30.2	-1.08	"00-22 hrs, Fairly clear water and fields heavy pressure ice"
				8			985.9	31.4	31.0	-1.09	
			7.51	12	66 01 S	62 50 E	986.1	30.4	30.0	-0.79	
				16	Dead reckoning	Sun observed	986.5	30.2	29.8	-0.69	
				20			987.2	29.8	29.0	-0.68	
				24			988.1	28.9	28.4	-0.78	
		4		4			988.2	25.9	25.1	-0.97	00-24 hrs. Open water among dense pack
				8			988.3	29.3	28.0	-0.52	
			8.00	12	66 35 S	61 19 E	989.4	30.2	29.0	-0.69	
				16			990.2	30.7	30.0	-0.40	
				20			991.6	31.4	30.4	-0.49	
				24			993.3	29.1	28.2	-0.68	
		5		4			993.7	29.7	29.0	-0.59	02.00 hrs. Mirage to S and SW showing up bergs and land
				8			993.5	28.0	25.9	-0.64	
			8.01	12	66 30 S	61 08 E	993.4	28.9	26.0	-0.48	
				16			992.3	30.7	27.2	-0.50	
				20			990.8	30.5	27.0	-0.37	
				24			989.3	30.8	29.9	-0.34	
		6		4			983.7	27.8	27.2	-0.61	00-24 hrs. Scattered drift ice
				8			977.8	28.0	27.2	-0.84	
			8.07	12	66 22 S	59 30 E	973.4	27.9	27.1	-0.82	
				16	Dead reckoning	Sun observed	972.9	28.4	27.6	-0.75	
				20			974.6	28.8	28.1	-0.98	
				24			976.5	29.0	28.5	-0.91	
		7		4			978.2	29.3	29.0	-0.94	00-24 hrs. Scattered pack near close pack several bergs.
				8			980.7	31.0	31.0	-1.00	
			8.10	12	66 24 S	59 07 E	984.4	30.9	30.7	-0.64	
				16			986.2	31.6	31.0	-1.32	
				20			988.7	31.0	30.8	-0.88	
				24			991.2	31.1	30.8	-0.76	
		8		4			992.0	30.9	30.5	-0.80	"00-24 hrs. Drift ice off edge of close heavy pack, several large bergs"
				8			992.0	30.0	29.8	-0.99	
			8.14	12	66 13 S	58 13 E	989.6	30.3	30.0	-0.99	
				16			986.8	30.8	30.5	-1.18	
				20			985.7	30.5	30.1	-0.72	
				24			984.9	30.5	30.0	-0.69	
		9		4			983.5	30.2	29.8	-0.51	"00-24 hrs. Isolated pieces of small ice, several bergs"
				8			981.8	29.9	29.6	-0.71	
			8.14	12	66 06 S	58 31 E	980.4	30.0	29.8	-0.71	
				16	Dead reckoning	Sun observed	979.1	30.2	29.9	-0.56	
				20			978.7	30.2	29.9	-0.58	
				24			979.5	29.7	29.3	-0.72	
		10		4			980.0	29.8	29.5	-0.62	"00-24 hrs. Open water near edge of pack, several bergs."
				8			981.3	29.8	29.5	-1.29	
			8.13	12	66 14 S	58 34 E	983.6	30.3	29.8	-1.09	
				16			986.5	29.9	29.2	-0.68	
				20			988.3	29.0	28.1	-0.67	
				24			989.4	28.7	27.7	-0.67	
		11		4			989.8	27.8	27.3	-0.82	
				8			990.0	27.3	26.0	-0.80	
			8.07	12	66 34 S	60 13 E	990.7	27.6	26.1	-0.88	"13.40-15.00 hrs. In heavy pack, otherwise fairly open water near edge of pack number of large bergs mostly of island type"
				16			990.3	28.5	27.6	-0.86	
				20			989.8	28.0	27.3	-1.15	
				24			989.9	28.0	27.3	-0.52	
		12		4			988.7	28.4	27.6	-0.89	00-24 hrs. Scattered pack off edge of close pack great numbers of large icebergs in lines steaming west aned gradually approacdhing ice cliff coast
				8			988.6	28.5	27.8	-0.90	
			8.17	12	65 51 S	57 13 E	988.2	28.7	27.3	-0.64	
				16			988.2	29.7	27.3	-0.69	
				20			988.4	29.5	27.8	-0.69	
				24			989.8	25.7	23.1	-1.53	
		13		4			990.6	25.9	23.3	-1.57	
				8			991.1	29.0	26.7	-1.61	
			8.33	12	65 50 S	53 37 E	992.7	33.2	31.8	-1.19	"12.50 hr, 64 bergs in sight. 14.00 hr. Coast of ice cliff with ice slopes rising to apparently 3000 ft. Several peaks. 06.00-10.00 Approaching Proclamation Island through open and close pack, great number bergs "
				16			992.7	30.6	27.3	-1.17	
				20			992.3	28.9	27.0	-1.31	
				24			992.3	26.6	25.8	-1.71	
		14		4			990.4	26.0	24.6	-1.59	00-24 hrs. Numerous stranded bergs
				8			988.8	29.9	27.8	-1.69	
			8.53	12	66 12 S	49 21 E	988.4	28.9	26.8	-1.06	
				16			987.3	30.1	28.1	-1.01	
				20			986.8	28.8	27.5	-1.60	
				24			988.2	28.6	27.8	-0.88	
		15		4			988.3	29.0	28.3	-1.09	
				8			989.8	29.5	28.8	-1.29	
			9.07	12	66 35 S	45 22 E	992.0	30.8	29.2	-0.99	
				16			993.0	30.9	29.1		
				20			994.6	29.9	28.0	-1.30	
				24			996.9	29.0	28.2	-1.62	
		16		4			995.9	29.8	29.0	-0.78	
				8			995.6	29.0	27.9	-0.89	
			8.56	12	66 12 S	48 12 E	995.1	29.7	28.5	-0.90	
				16			994.1	30.7	29.8	-0.88
				20			993.5	30.5	29.4	-1.14
				24			994.6	28.4	28.0	-0.94
		17		4			993.4	28.2	27.4	-1.00
				8			992.8	28.8	27.7	-1.29
			8.52	12	66 11 S	49 39 E	993.2	29.3	27.8	-1.30
				16			992.7	29.8	28.2	-1.51
				20			993.0	28.9	27.4	-1.47
				24			995.5	27.6	27.0	-1.69
		18		4			994.2	26.9	26.4	-1.77
				8			994.9	28.5	27.5	-1.81
			8.53	12	66 14 S	49 24 E	995.0	29.0	28.3	-1.26
				16	Dead reckoning	Sun observed	994.3	29.0	28.4	-1.78
				20			991.1	30.0	29.5	-0.98
				24			987.3	29.6	29.3	-0.72
		19		4			980.9	29.9	29.7	-0.56
				8			978.5	30.4	30.0	-0.50	
			9.09	12	66 29 S	43 17 E	975.5	31.1	30.8	-0.69	
				16			973.5	31.8	31.7	-0.71	
				20			971.7	31.4	30.6	-0.69	
				24			973.3	31.2	30.8	-0.70	
		20		4			973.7	31.0	30.2	-0.74	00-24 hrs. Occasional icebergs
				8			973.7	31.2	30.0	-0.77	
			9.18	12	66 25 S	43 05 E	974.4	31.5	30.6	-0.79	
				16			975.6	31.3	30.4	-0.78	
				20			975.2	30.8	30.2	-0.71	
				24			977.4	31.1	30.6	-0.70	
		21		4			978.3	31.0	30.2	-0.61	
				8			979.0	30.8	30.0	-0.79	
			9.16	12	66 40 S	43 50 E	980.5	31.4	30.8	-0.79	
				16			981.0	30.9	30.2	-0.63	
				20			981.6	30.7	30.0	-0.64	
				24			982.5	30.4	29.6	-0.59	
		22		4			982.0	30.9	29.7	-0.80	"00-24 hrs. Passing through occasional tongues of brash ice, numerous bergs to south"
				8			981.5	30.6	29.7	-0.90	
			9.06	12	66 39 S	46 26 E	982.3	31.6	29.7	-1.37	
				16			982.8	32.0	30.1	-1.09	
				20			982.7	31.9	29.0	-1.69	
				24			983.4	30.5	29.2	-1.31	
		23		4			984.2	27.7	26.7	-1.41	"00-24 hrs. Making east in open water along edge of pack, numerous large stranded tabular icebergs"
				8			983.6	31.5	28.0	-1.17	
			8.47	12	66 06 S	50 50 E	984.1	30.8	28.7	-1.51	
				16			984.2	30.5	27.8	-1.20	
				20			984.5	29.4	26.8	-1.20	
				24			986.4	27.6	25.5	-1.48	
		24		4			986.8	27.0	24.9	-1.49	
				8			987.9	27.3	23.7	-1.68	
			8.39	12	65 41 S	53 16 E	990.0	28.2	25.4	-1.48	
				16			991.6	28.2	25.0	-1.28	
				20			993.1	26.0	23.9	-1.74	
				24			994.9	24.5	22.6	-1.67	
		25		4			995.4	23.1	21.4	-1.79	
				8			995.5	26.8	24.1	-1.77	
			8.40	12	65 51 S	53 30 E	995.9	28.4	26.5	-1.29	
				16			995.2	29.0	26.0	-0.92	
				20			994.3	28.2	27.0	-1.18	
				24			993.8	28.5	27.3	-1.30	
		26		4			993.1	28.0	25.9	-1.39	00-16 hrs Many stranded bergs. 16.20 hr. started north open water no pack ice. 19.40 hr. clear of outer line of icebergs.
				8			992.3	27.2	24.9	-1.00	
			8.35	12	65 47 S	54 27 E	991.2	28.5	25.0	-0.24	
				16			989.8	29.0	26.2	-1.49	
				20			989.0	29.9	27.8	0.51	
				24			988.4	30.8	28.1	0.40	
		27		4			987.6	30.2	28.8	0.42	"00-24 hrs. Open water occasional bergs, two tabular 220 and 165 ft high and one tower shaped 270 ft."
				8			988.8	29.7	28.5	0.93
			8.33	12	65 02 S	54 50 E	989.1	30.7	29.0	1.03
				16			991.7	31.3	28.7	1.09
				20			993.2	31.4	29.4	1.13
				24			995.6	31.9	30.1	0.46
		28		4			997.4	31.8	29.8	0.75
				8			998.3	32.8	30.4	0.77
			8.36	12	63 51 S	54 17 E	998.7	32.9	30.0	0.81
				16			999.5	32.3	30.0	0.97
				20			996.2	32.9	30.8	1.04
				24			993.2	31.8	29.5	1.28
		29		4			984.8	32.8	31.0	1.03
				8			977.2	32.0	32.0	0.68
			8.36	12	62 51 S	54 18 E	969.4	32.1	31.8	0.99
				16	Dead reckoning	Sun observed	969.4	33.9	33.0	0.61
				20			965.7	34.0	33.1	0.51
				24			966.4	33.9	33.0	0.53	
		30		4			965.0	33.4	32.5	0.55	
				8			963.5	33.0	32.5	0.60	
			8.36	12	62 24 S	53 48 E	962.5	33.5	32.7	0.60	
				16			962.3	32.9	32.5	0.48	
				20			964.9	33.0	32.7	0.59	
				24			967.2	33.7	32.7	0.59	
		31		4			968.6	33.1	32.7	0.67	07.00 Large island type berg. 13-16 hrs. Three large irregular bergs
				8			968.7	34.0	33.1	0.65	
			8.4	12	61 19 S	53 17 E	970.5	34.1	33.1	0.77	
				16			971.6	34.4	33.3	1.05	
				20			971.7	34.0	33.7	0.97	
				24			974.5	33.9	33.4	0.99	
1930	2	1		4			977.0	33.2	32.9	1.14	00-24 hrs. One large and several small irregular bergs
				8			980.7	33.6	32.9	0.89	
			8.4	12	59 30 S	53 11 E	985.2	34.4	33.5	1.12	
				16			990.9	34.7	33.0	0.97	
				20			995.4	34.2	33.5	1.46	
				24			1000.2	34.7	33.1	1.18	
		2		4			1004.0	34.3	33.0	1.46	00-24 hrs. Ten bergs tabular and irregular 
				8			1005.6	34.8	33.4	1.66	
			8.34	12	57 17.5 S	55 22 E	1007.5	35.1	33.8	1.66	
				16			1007.0	37.5	35.2	1.46	
				20			1007.1	35.2	33.7	1.87	
				24			1009.9	36.0	34.8	1.83	
		3		4			1010.2	35.8	34.7	1.94	
				8			1010.0	36.0	35.4	2.07	
			8.29	12	55 11.5 S	56 14 E	1007.5	35.5	35.0	2.14	
				16	Dead reckoning	Sun observed	1008.6	35.4	35.1	2.23	
				20			1005.5	35.7	34.6	2.27	
				24			1009.4	35.7	34.0	2.39	
		4		4			1013.1	35.7	33.0	2.54	04.00 and 06.00. One small and one large berg showing black stain
				8			1016.3	35.7	32.7	2.69
			8.28	12	53 14 S	56 36 E	1018.6	36.9	33.9	2.83
				16			1021.0	37.4	34.0	3.48
				20			1019.9	37.4	35.3	3.33
				24			1019.2	37.5	36.1	3.23
		5		4			1017.0	39.0	36.9	3.37
				8			1017.1	40.4	38.2	3.44
			8.15	12	51 31 S	59 54 E	1017.1	40.9	39.4	3.56
				16			1016.5	41.8	40.4	3.97
				20			1016.5	41.8	40.4	3.91
				24			1016.9	40.7	40.1	3.52
		6		4			1018.9	39.7	39.2	3.76
				8			1020.3	38.9	38.4	3.50
			7.58	12	50 37 S	64 3.5 E	1021.6	40.0	39.2	3.75
				16			1020.4	39.8	39.5	4.05
				20			1020.7	39.7	39.5	3.85
				24			1020.4	39.1	39.0	3.65
		7		4			1019.2	39.9	39.8	3.70
				8			1018.4	39.8	39.2	3.73
			7.42	12	50 10.5 S	68 14 E	1017.2	41.3	40.0	3.78
				16			1013.9	41.5	41.1	3.55
				20			1009.7	46.9	45.0	3.90
				24			1004.7	49.3	47.0	4.00
		8		4			1000.1	53.5	50.5	4.08
				8	Port	Jeanne D'Arc	994.6	51.4	50.5	5.85
			7.42	12	49 33 S	69 49 E	990.6	50.4	49.2	6.00
				16			994.6	55.8	53.7	6.00
				20			998.4	55.0	52.3	5.82
				24			1000.9	45.4	40.3	5.46
		9		4			1002.8	44.2	39.3	5.35
				8			1002.8	44.7	41.4	6.21
			7.35	12			999.4	54.9	48.4	6.75
				16			1000.0	57.6	48.4	5.81
				20			1004.1	44.5	41.0	5.59
				24			1006.8	40.2	38.2	5.15
		10		4			1006.9	42.2	40.0	5.77
				8			1005.1	42.9	41.0	6.24
			7.35	12			1004.2	42.4	41.0	6.23
				16			1004.0	40.8	38.0	6.25
				20			1005.7	39.1	36.1	5.67
				24			1008.4	38.2	33.9	5.70
		11		4			1009.6	39.2	35.8	5.66
				8			1008.5	44.0	39.6	5.84
			7.35	12			1005.7	45.4	40.3	5.55
				16			1003.2	45.1	40.3	5.45
				20			1001.9	46.8	42.2	5.59
				24			1002.0	46.2	42.5	5.47
		12		4			1000.0	46.5	42.8	5.38
				8			1001.7	46.0	41.1	5.56
			7.35	12			1004.4	46.0	39.8	5.68
				16			1005.4	46.6	41.3	5.45
				20			1006.7	42.2	38.7	5.44
				24			1006.2	40.6	36.9	5.60
		13		4			1004.5	37.8	34.8	5.70
				8			1002.7	41.9	36.7	5.68
			7.35	12			1000.8	43.9	39.0	5.70
				16			1000.5	43.8	40.0	5.75
				20			1001.2	40.8	40.4	5.55
				24			1002.8	39.3	39.2	5.47
		14		4			1005.2	38.9	35.1	5.43
				8			1008.0	40.0	35.5	5.45
			7.35	12			1010.9	42.2	37.6	5.54
				16			1012.4	42.0	37.2	5.74
				20			1014.9	38.8	34.8	5.45
				24			1015.7	39.2	33.6	5.45
		15		4			1015.7	39.0	38.9	5.37
				8			1018.1	40.2	40.0	5.21
			7.35	12			1016.9	46.3	41.1	6.19
				16			1016.6	52.0	46.0	6.47
				20			1015.9	43.0	43.0	5.46
				24			1014.0	41.6	41.4	5.57
		16		4			1011.9	44.3	40.3	5.56
				8			1010.3	46.5	42.0	5.70
			7.35	12			1006.7	51.6	47.2	5.70
				16			1002.3	52.8	48.4	5.85
				20			998.8	51.8	47.9	5.82
				24			992.6	50.3	47.8	5.65
		17		4			991.9	48.2	48.3	5.77
				8			996.3	42.5	37.6	5.85
			7.35	12			1000.1	44.7	38.0	5.82
				16			1003.4	45.0	37.9	5.56
				20			1008.2	40.3	36.4	5.46
				24			1010.5	39.8	38.7	5.16
		18		4			1010.8	39.9	38.1	5.90
				8			1011.6	44.8	43.2	5.85
			7.35	12			1009.3	47.5	41.2	6.15
				16			1007.8	44.2	41.0	5.99
				20			1007.0	41.5	40.3	5.94
				24			1006.4	41.7	40.9	6.05
		19		4			1007.1	42.1	39.5	5.94
				8			1008.5	44.2	40.0	6.05
			7.35	12			1009.5	50.0	47.6	6.85
				16			1009.9	45.0	42.9	7.05
				20			1009.8	45.7	42.7	7.07
				24			1008.6	45.0	43.0	7.08
		20		4			1004.4	45.3	44.1	6.99
				8			1002.8	50.0	48.2	6.97
			7.35	12	49 31 S	70 00 E	1000.3	50.9	49.9	7.50
				16			997.4	49.0	48.0	7.13
				20	Observatory Bay	Royal Sound	995.4	48.9	48.1	6.91
				24	49 25 S	69 55 E	993.6	48.5	48.1	8.14
		21		4			994.1	45.0	39.2	6.17
				8			996.1	45.5	40.1	6.07
			7.35	12	49 30 S	70 04 E	996.5	45.2	40.0	6.35
				16			997.3	44.0	39.2	5.56
				20	Murray Island		999.9	41.1	36.3	5.50
				24	49 30 S	70 14 E	1001.3	40.0	36.8	5.04
		22		4			1004.5	39.1	37.7	5.46
				8			1008.4	40.1	37.4	5.74
			7.35	12	49 30 S	70 14 E	1010.4	43.7	37.8	6.05
				16			1010.7	44.8	38.9	6.09
				20			1008.5	42.9	39.2	5.93
				24			1001.7	44.0	42.0	5.95
		23		4			994.6	47.2	46.1	5.95
				8			993.7	45.8	41.9	5.91
			7.33	12			992.7	46.7	41.0	5.98
				16			989.6	44.8	41.5	6.05
				20			985.3	44.5	41.8	5.95
				24			979.0	43.9	41.9	5.90
		24		4			977.2	42.9	39.7	5.86
				8			981.4	40.7	37.2	5.82
