		2		4			983.6	35.0	34.0	2.28
				8			976.3	34.7	34.5	3.27
			6.18	12	54 37 S	89 07 E	971.1	38.0	37.7	3.22
				16			971.3	37.0	35.6	2.57
				20			972.3	37.3	34.8	2.60
				24			968.5	37.1	36.0	3.08
		3		4			968.2	37.3	36.4	3.86
				8			972.9	37.2	36.3	3.07
			6.02	12	53 33 S	93 20 E	979.0	37.8	36.5	3.41
				16			988.1	38.4	36.2	3.38
				20			992.5	35.8	35.2	3.80
				24			997.2	34.0	34.0	3.67
		4		4			1000.6	38.3	35.3	4.56
				8			1001.9	39.0	37.9	4.38
			5.43	12	51 58 S	97 36 E	1004.1	38.5	37.7	3.87
				16			1005.7	39.3	39.0	4.16
				20			1006.0	39.3	39.3	4.26
				24			1005.3	40.0	40.0	3.95
				4			1003.9	40.0	40.0	3.79
		5		8			1001.3	40.0	38.7	3.92
			5.30	12	51 27 S	100 58 E	997.4	40.0	39.2	4.04
				16			988.7	39.8	39.8	4.11
				20			983.0	37.6	37.5	4.10
				24			982.7	39.8	39.3	4.95
		6		4			982.5	39.1	37.6	4.18
				8			983.8	38.2	36.1	3.56
			5.15	12	51 06.5 S	104 24 E	984.5	39.8	37.5	4.19
				16			985.7	39.5	38.0	4.27
				20			988.3	38.9	37.5	4.42
				24			992.2	39.2	37.3	4.18
		7		4			996.7	37.5	37.5	4.67
				8			998.3	40.0	37.7	4.80
			5.02	12	50 20.5 S	107 53 E	997.7	41.0	39.0	4.85
				16			995.5	41.6	40.6	5.08
				20			994.1	42.8	42.2	5.23
				24			995.1	42.8	42.2	4.62
		8		4			996.6	43.0	42.2	4.71
				8			997.9	43.8	43.3	5.48
			4.44	12	49 38 S	112 08 E	997.3	43.6	43.5	4.88
				16			999.5	43.0	43.0	4.81
				20			1001.2	39.9	39.9	5.01
				24			1000.2	39.2	39.2	5.00
		9		4			1002.5	38.3	38.2	5.72
				8			1005.5	40.0	40.0	6.50
			4.35	12	49 01 S	114 08 E	1007.1	40.9	36.8	6.58
				16			1008.9	41.1	36.7	6.61
				20			1010.6	41.1	35.9	6.75
				24			1010.2	40.2	37.9	6.86
		10		4			1009.2	42.1	37.9	6.61
				8			1008.2	43.2	40.5	7.48
			4.24	12	48 30 S	116 51 E	1006.6	45.2	42.7	7.60
				16			1004.9	45.5	43.6	7.59
				20			1003.6	46.2	44.8	7.54
				24			1003.7	45.1	43.9	7.68
		11		4			1003.3	43.0	42.9	7.69
				8			1002.1	45.0	42.0	7.61	
			4.09	12	47 54.5 S	120 30 E	1000.5	44.1	41.5	7.88	
				16			999.0	44.4	41.5	8.17	
				20			999.7	40.7	39.6	8.56	
				24			999.9	41.9	40.0	8.09	
		12		4			999.6	48.9	43.0	8.69	
				8			1002.4	44.0	40.0	9.77	
			3.52	12	47 10 S	124 27 E	1004.8	45.0	41.0	9.80	
				16			1007.2	45.8	41.3	9.70	
				20			1009.9	45.0	40.9	9.32	
				24			1010.7	45.0	40.5	9.40	
		13		4			1010.7	45.8	41.7	9.48	
				8			1009.4	46.0	42.2	9.29	
			3.37	12	46 39 S	128 08 E	1007.5	47.0	45.8	9.43	
				16			1006.3	48.2	47.6	9.96	
				20			1003.7	49.5	48.7	10.38	
				24			1002.0	50.0	49.0	10.28
		14		4			1000.8	50.7	49.7	9.91
				8			998.9	50.8	50.8	9.91
			3.22	12	46 04 S	131 58 E	999.9	50.5	50.0	9.79
				16			1002.4	50.5	46.5	10.00
				20			1005.0	49.8	46.0	10.06
				24			1009.3	49.8	45.0	10.47
		15		4			1012.0	49.0	44.1	10.33
				8			1015.3	49.0	44.5	10.02
			3.05	12	45 30 S	136 11 E	1017.6	49.2	44.8	10.17
				16			1018.4	50.1	46.0	10.37
				20			1020.0	49.8	45.7	11.01
				24			1021.2	49.8	46.0	11.88
		16		4			1021.3	49.9	45.4	12.08
				8			1022.7	50.1	45.9	11.16
			2.48	12	45 02 S	140 23.5 E	1023.7	51.2	46.5	11.28
				16			1023.5	51.3	48.0	10.74
				20			1024.9	51.8	47.5	11.89
				24			1025.4	51.6	46.7	12.07
		17		4			1025.3	51.8	47.5	11.72
				8			1027.0	52.0	48.0	11.79
			2.34	12	44 11 S	143 36.5 E	1026.3	53.0	48.8	12.22
				16			1025.9	52.5	48.6	12.13
				20			1027.0	52.5	48.3	12.37
				24			1026.4	52.2	48.2	12.58
		18		4			1025.3	52.5	48.4	13.24
				8			1025.7	53.8	48.5	14.10
			2.22	12	43 42.5 S	146 25.5 E	1024.3	54.1	50.0	14.82
				16			1021.0	55.5	52.8	14.29
				20	At anchor	South Port	1019.6	55.0	53.7	14.35
				24	Proceeding up	D'Entrecasteaux 	1017.0	52.0	51.1	14.18
		19		4		Channel	1014.1	52.3	51.2	
				8			1012.5	56.1	54.8	14.37
			2.00	12			1009.9	63.8	59.0	15.46
				16			1008.6			
				20						
				24						
		20		4						
				8						
				12						
				16						
				20						
				24						
		21		4						
				8						
				12						
				16						
				20						
				24						
		22		4						
				8						
				12	"At Hobart,"	Tasmania				
				16						
				20			1025.1	59.0	56.9	14.60
				24			1026.5	53.3	50.3	14.10
		23		4			1026.5	53.5	50.0	14.08
				8			1027.5	54.4	50.8	15.56
			2.00	12	42 46 S	148 26 E	1027.5	57.0	52.0	16.60
				16			1025.2	60.0	57.0	16.55
				20			1024.8	60.9	58.1	16.33
				24			1023.9	60.2	56.9	16.25
		24		4			1022.2	57.6	54.9	16.33
				8			1022.4	57.6	54.0	16.09
			2.00	12	41 13 S	148 48 E	1020.1	59.0	54.9	15.98
				16			1019.3	60.5	56.1	16.15
				20			1019.0	60.0	56.8	16.07
				24			1020.2	57.8	55.2	16.17
		25		4			1020.5	57.9	56.0	15.16
				8			1022.8	58.1	55.8	16.28
			2.00	12	40 22.5 S	147 44 E	1023.9	59.8	56.4	16.97
				16			1023.4	59.0	55.5	16.99
				20			1024.5	58.4	55.7	16.48
				24			1024.7	59.3	55.3	16.76
		26		4			1023.4	60.0	56.5	16.87
				8			1023.5	61.2	57.8	16.41
			2.00	12			1021.9	59.0	57.2	16.67
				16			1019.6	63.9	61.5	17.39
				20			1019.3	65.0	63.3	18.04
				24	Near 	Portarlington	1020.4	64.3	62.8	17.77
		27		4			1019.3	62.2	60.5	
				8			1019.5	64.0	59.9	17.78
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
