	"Journal on the Investigator, Jan. 1801-July 1802 (Vol. 1) - Matthew Flinders"									
	"Journal on the Investigator, July 1802 - June 1803 (Vol. 2)"									
										
		"""The barometer stood in my cabin, and the height of the mercury was taken at"								
		"daybreak, at noon, and at eight in the evening, by the officer of the watch; as"								
		"well also that of the thermometer."""								

YEAR	MONTH	DAY	HOUR	LAT D.R.	LONG D.R.	BAR	THER.	WATER		
1801	6	2	1200	Into Spithead			62.5			
			1200	16 13	143 40	29.97	83.0
			1600				
			2000			29.94	83.0
			2400				
		16	400				
			800			29.90	82.0
			1200	17 19	142 22	30.02	83.0
			1600				
			2000			29.97	82.0
			2400				
		17	400				
			800			30.06	81.0
			1200	17 5	142 11	29.93	82.0
			1600				
			2000				
			2400				
		18	400				
			800				
			1200				
			1600				
			2000			29.95	82.0
			2400				
		19	400				
			800			29.96	81.0
			1200	17 12	141 54	29.94	82.0
			1600				
			2000			29.97	82.0
			2400				
		20	400				
			800			29.91	81.0
			1200	17 3	141 51	30.00	84.5
			1600				
			2000			29.94	85.0
			2400				
		21	400				
			800			29.94	83.0
			1200	17 7	142 00	30.00	84.0
			1600				
			2000			29.95	84.0
			2400				
		22	400				
			800				
			1200	17 4	142 07	29.97	86.0
			1600				
			2000			29.95	86.0
			2400				
		23	400				
			800			29.95	85.0
			1200	Head of the Gulf of Carpentaria - between a and b isles		29.94	85.0
			1600				
			2000			29.85	86.0
			2400				
		24	400				
			800			29.85	84.0
			1200			29.90	86.0
			1600				
			2000			29.99	86.0
			2400				
		25	400				
			800			29.99	84.0
			1200			29.97	86.0
			1600				
			2000			29.94	85.0
			2400				
		26	400				
			800			29.84	85.0
			1200			29.85	86.0
			1600				
			2000			29.83	84.0
			2400				
		27	400				
			800			29.83	83.0
			1200			29.91	84.0
			1600				
			2000			29.86	84.0
			2400				
		28	400				
			800			29.86	84.0
			1200			29.84	85.0
			1600				
			2000			29.70	90.0
			2400				
		29	400				
			800			29.90	89.0
			1200	17 6	142 08	29.94	85.0
			1600				
			2000			29.88	87.0
			2400				
		30	400				
			800			29.88	83.0
			1200	17 11	142 20	29.95	84.0
			1600				
			2000			29.94	85.0
			2400				
	12	1	400				
			800			29.95	84.0
			1200	16 51	139 52	29.96	85.0
			1600				
			2000			29.89	87.0
			2400				
		2	400				
			800			29.89	84.0
			1200	16 48	139 42	30.00	86.0
			1600				
			2000			29.95	85.0
			2400				
		3	400				
			800			29.94	85.0
			1200	16 36	139 59	29.97	86.0
			1600				
			2000			29.95	85.0
			2400				
		4	400				
			800			29.91	86.0
			1200	16 39	140 9	30.00	86.0
			1600				
			2000			29.93	85.0
			2400				
		5	400				
			800			30.05	85.0
			1200	16 38	140 1	30.01	84.0
			1600				
			2000			29.96	83.0
			2400				
		6	400				
			800			29.94	82.0
			1200	16 21	140 5	29.99	83.0
			1600				
			2000			29.92	85.0
			2400				
		7	400				
			800			29.96	83.0
			1200	16 26	139 35	29.91	83.0
			1600				
			2000			29.92	84.0
			2400				
		8	400				
			800			29.90	83.0
			1200	16 38	139 4	29.96	83.0
			1600				
			2000			29.96	84.0
			2400				
		9	400				
			800			29.95	83.0
			1200	16 34	138 40	29.96	85.0
			1600				
			2000			29.88	84.0
			2400				
		10	400				
			800			29.88	83.0
			1200	16 20	138 18	29.88	83.0
			1600				
			2000			29.86	85.0
			2400				
		11	400				
			800			29.86	86.0
			1200	16 10	138 8	29.89	85.0
			1600				
			2000			29.92	85.0
			2400				
		12	400				
			800			29.94	84.0
			1200	16 4	138 2	29.93	86.0
			1600				
			2000			29.86	85.0
			2400				
		13	400				
			800			29.96	85.0
			1200	15 48	137 37	29.99	86.0
			1600				
			2000			29.89	85.0
			2400				
		14	400				
			800			29.88	84.0
			1200	15 39	137 33	29.86	85.0
			1600				
			2000			29.85	85.0
			2400				
		15	400				
			800			29.85	85.0
			1200	15 34	137 29	29.86	86.0
			1600				
			2000			29.85	85.0
			2400				
		16	400				
			800			29.83	85.0
			1200	15 32	137 14	29.85	86.0
			1600				
			2000			29.89	85.0
			2400				
		17	400				
			800			29.89	85.0
			1200	C Vanderlin		29.80	86.0
			1600				
			2000			29.90	85.0
			2400				
		18	400				
			800			29.96	84.0
			1200			29.96	84.0
			1600				
			2000			29.87	84.0
			2400				
		19	400				
			800			29.85	82.0
			1200	15 39	137 17	29.96	83.0
			1600				
			2000			29.83	84.0
			2400				
		20	400				
			800			29.84	82.0
			1200	15 42	137 9	29.86	84.0
			1600				
			2000			29.86	83.0
			2400				
		21	400				
			800			29.80	80.0
			1200	15 40	137 16	29.89	81.0
			1600				
			2000			29.85	82.0
			2400				
		22	400				
			800			29.84	82.0
			1200	15 35	137 19	29.85	83.0
			1600				
			2000			29.90	85.0
			2400				
		23	400				
			800			29.88	82.0
			1200	C Vanderlin		29.78	84.0
			1600				
			2000			29.76	86.0
			2400				
		24	400				
			800			29.76	87.0
			1200			29.81	85.0
			1600				
			2000			29.78	87.0
			2400				
		25	400				
			800			29.62	85.0
			1200			29.82	86.0
			1600				
			2000			29.74	85.0
			2400				
		26	400				
			800			29.79	84.0
			1200			29.83	87.0
			1600				
			2000			29.80	89.0
			2400				
		27	400				
			800			29.83	86.0
			1200	15 23	137 24		86.0
			1600				
			2000			29.78	88.0
			2400				
		28	400				
			800			29.78	88.0
			1200	15 23	137 10	29.81	87.0
			1600				
			2000			29.82	89.0
			2400				
		29	400				
			800			29.81	87.0
			1200	15 11	137 2	29.84	87.0
			1600				
			2000			29.83	90.0
			2400				
		30	400				
			800			29.83	85.0
			1200	15 14	136 37	29.72	85.0
			1600				
			2000			29.69	88.0
			2400				
		31	400				
			800			29.69	86.0
			1200	14 46	136 25	29.79	86.0
			1600				
			2000			29.81	87.0
			2400				
1803	1	1	400				
			800			29.81	84.0
			1200	15 1	136 08	29.74	88.0
			1600				
			2000			29.63	82.0
			2400				
		2	400				
			800			29.63	83.0
			1200	14 26	136 12	29.72	85.0
			1600				
			2000			29.69	89.0
			2400				
		3	400				
			800			29.80	85.0
			1200	14 3	136 28	29.77	85.0
			1600				
			2000			29.73	82.0
			2400				
		4	400				
			800			29.74	82.0
			1200	13 51	136 26	29.80	83.0
			1600				
			2000			29.76	85.0
			2400				
		5	400				
			800			29.76	82.0
			1200	13 52	136 35	29.75	85.0
			1600				
			2000			29.73	86.0
			2400				
		6	400				
			800			29.73	85.0
			1200	14 11	136 42	29.77	86.0
			1600				
			2000			29.75	85.0
			2400				
		7	400				
			800			29.77	84.0
			1200	14 23	136 56	29.73	86.0
			1600				
			2000			29.73	85.0
			2400				
		8	400				
			800			29.74	84.0
			1200	14 22	137 10	29.81	86.0
			1600				
			2000			29.78	86.0
			2400				
		9	400				
			800			29.69	85.0
			1200	14 19	137 26	29.83	86.0
			1600				
			2000			29.86	85.0
			2400				
		10	400				
			800			29.85	83.0
			1200	13 58	137 31	29.86	85.0
			1600				
			2000			29.85	86.0
			2400				
		11	400				
			800			29.85	85.0
			1200	13 41	137 39	29.92	86.0
			1600				
			2000			29.91	86.0
			2400				
		12	400				
			800			29.91	86.0
			1200	13 35	137 32	29.97	85.0
			1600				
			2000			29.92	86.0
			2400				
		13	400				
			800			29.94	84.0
			1200	13 31	137 24	29.99	86.0
			1600				
			2000			29.88	82.0
			2400				
		14	400				
			800			29.88	83.0
			1200	13 35	137 2	29.91	86.0
			1600				
			2000			29.89	87.0
			2400				
		15	400				
			800			29.96	82.0
			1200	13 44	137 1	30.00	85.0
			1600				
			2000			29.96	88.0
			2400				
		16	400				
			800			29.97	85.0
			1200	Groote Eyland		29.96	87.0
			1600				
			2000			29.96	88.0
			2400				
		17	400				
			800			29.96	85.0
			1200	13 29	137 10	29.94	86.0
			1600				
			2000			29.86	88.0
			2400				
		18	400				
			800			29.92	85.0
			1200	13 35	136 55	29.99	87.0
			1600				
			2000			29.88	88.0
			2400				
		19	400				
			800			29.84	85.0
			1200	13 43	136 54	29.97	86.0
			1600				
			2000			29.92	86.0
			2400				
		20	400				
			800			29.92	85.0
			1200	13 33	136 47	29.98	88.0
			1600				
			2000			29.91	87.0
			2400				
		21	400				
			800			29.95	85.0
			1200	13 30	136 43	30.00	86.0
			1600				
			2000			29.91	87.0
			2400				
		22	400				
			800				29.94	84.0
			1200			29.95	85.0
			1600				
			2000			29.95	86.0
			2400				
		23	400				
			800			29.95	84.0
			1200	13 33	136 41	29.94	85.0
			1600				
			2000			29.95	83.0
			2400				
		24	400				
			800			29.90	84.0
			1200	13 34	136 48	29.92	84.0
			1600				
			2000			29.92	82.0
			2400				
		25	400				
			800			29.89	83.0
			1200	13 29	136 51	29.89	85.0
			1600				
			2000			29.89	85.0
			2400				
		26	400				
			800			29.89	85.0
			1200	13 17	136 58	29.95	86.0
			1600				
			2000			29.95	84.0
			2400				
		27	400				
			800			29.91	85.0
			1200	13 16	136 44	29.89	86.0
			1600				
			2000			29.92	85.0
			2400				
		28	400				
			800			29.91	85.0
			1200	13 14	136 47	29.93	85.0
			1600				
			2000			29.92	85.0
			2400				
		29	400				
			800			29.92	83.0
			1200	13 17	136 45	29.93	83.0
			1600				
			2000			29.97	83.0
			2400				
		30	400				
			800			29.88	84.0
			1200	13 16	136 47	29.89	85.0
			1600				
			2000			29.90	85.0
			2400				
		31	400				
			800			29.83	82.0
			1200	13 24	136 59	29.84	84.0
			1600				
			2000			29.86	83.0
			2400				
	2	1	400				
			800			29.80	82.0
			1200	13 22	137 5	29.84	82.0
			1600				
			2000			29.83	84.0
			2400				
		2	400				
			800			29.88	84.0
			1200	13 12	137 23	29.88	85.0
			1600				
			2000			29.87	85.0
			2400				
		3	400				
			800			29.85	85.0
			1200	12 50	137 16	29.89	86.0
			1600				
			2000			29.94	86.0
			2400				
		4	400				
			800			29.95	86.0
			1200	12 47	137 15	29.88	85.0
			1600				
			2000			29.79	85.0
			2400				
		5	400				
			800			29.81	84.0
			1200	"Arnhem, South Bay"		29.85	86.0
			1600				
			2000				
			2400				
		6	400				
			800			29.88	85.0
			1200			29.88	83.0
			1600				
			2000			29.86	84.0
			2400				
		7	400				
			800			29.84	84.0
			1200			29.84	85.0
			1600				
			2000			29.85	84.0
			2400				
		8	400				
			800			29.82	83.0
			1200			29.84	85.0
			1600				
			2000			29.81	87.0
			2400				
		9	400				
			800			29.79	83.0
			1200			29.80	85.0
			1600				
			2000			29.79	84.0
			2400				
		10	400				
			800			29.79	83.0
			1200	12 51	136 56	29.87	85.0
			1600				
			2000			29.85	82.0
			2400				
		11	400				
			800			29.80	84.0
			1200	12 21	137 9	29.85	82.5
			1600				
			2000			29.86	82.0
			2400				
		12	400				
			800			29.86	82.0
			1200	12 15	136 59	29.86	83.0
			1600				
			2000			29.86	83.0
			2400				
		13	400				
			800			29.85	83.0
			1200	12 8	136 47	29.84	84.0
			1600				
			2000			29.80	84.0
			2400				
		14	400				
			800			29.83	83.0
			1200	12 13	136 50	29.86	84.0
			1600				
			2000			29.82	85.0
			2400				
		15	400				
			800			29.83	84.0
			1200	Arnhem north bay		29.84	85.0
			1600				
			2000			29.83	85.0
			2400				
		16	400				
			800			29.84	84.0
			1200			29.84	84.0
			1600				
			2000			29.85	83.0
			2400				
		17	400				
			800			29.81	83.0
			1200	11 54	136 45	29.82	85.0
			1600				
			2000			29.80	84.0
			2400				
		18	400				
			800			29.79	80.0
			1200	11 53	136 41	29.80	84.0
			1600				
			2000			29.76	84.0
			2400				
		19	400				
			800			29.77	83.0
			1200	Cape Arnhem north side		29.84	82.0
			1600				
			2000			29.78	82.0
			2400				
		20	400				
			800			29.77	83.0
			1200			29.78	82.0
			1600				
			2000			29.74	83.0
			2400				
		21	400				
			800			29.73	82.0
			1200			29.77	83.0
			1600				
			2000			29.78	82.0
			2400				
		22	400				
			800			29.82	83.0
			1200			29.80	84.0
			1600				
			2000			29.80	83.0
			2400				
		23	400				
			800			29.80	80.0
			1200			29.81	81.0
			1600				
			2000			29.83	80.0
			2400				
		24	400				
			800			29.84	81.0
			1200	11 55	136 37	29.80	81.0
			1600				
			2000			29.84	81.0
			2400				
		25	400				
			800			29.84	81.0
			1200	Cape Arnhem north side		29.85	80.0
			1600				
			2000			29.83	80.0
			2400				
		26	400				
			800			29.84	82.0
			1200			29.88	84.0
			1600				
			2000			29.86	82.0
			2400				
		27	400				
			800			29.92	82.0
			1200	11 59	136 37	29.93	82.0
			1600				
			2000			29.94	82.0
			2400				
		28	400				
			800			29.93	82.0
			1200	12 6	136 29	29.95	80.0
			1600				
			2000			29.91	82.0
			2400				
	3	1	400				
			800			29.82	82.0
			1200	12 22	136 29	29.95	83.0
			1600				
			2000			29.88	83.0
			2400				
		2	400				
			800			29.92	82.0
			1200	12 15	136 35	29.92	84.0
			1600				
			2000			29.92	83.0
			2400				
		3	400				
			800			29.92	82.0
			1200	12 15	136 37	29.93	84.0
			1600				
			2000			29.86	83.0
			2400				
		4	400				
			800			29.85	83.0
			1200	12 19	136 28	29.86	84.0
			1600				
			2000			29.87	85.0
			2400				
		5	400				
			800			29.86	82.0
			1200	12 18	136 28	29.85	84.0
			1600				
			2000			29.87	85.0
			2400				
		6	400				
			800			29.86	84.0
			1200	11 50	136 30	29.88	85.0
			1600				
			2000			29.85	84.0
			2400				
		7	400				
			800			29.83	83.0
			1200	11 14	135 47	29.89	84.0
			1600				
			2000			29.84	84.0
			2400				
		8	400				
			800			29.87	84.0
			1200	10 58	135 24	29.85	85.0
			1600				
			2000			29.80	85.0
			2400				
		9	400				
			800			29.80	83.0
			1200	10 59	134 56	29.89	84.0
			1600				
			2000			29.89	84.0
			2400				
		10	400				
			800			29.90	83.0
			1200	11 2	134 49	29.92	82.0
			1600				
			2000			29.94	84.0
			2400				
		11	400				
			800			29.95	83.0
			1200	10 52	134 27	29.93	85.0
			1600				
			2000			29.92	84.0
			2400				
		12	400				
			800			29.93	83.0
			1200	10 50	134 1	29.94	85.0
			1600				
			2000			29.95	83.0
			2400				
		13	400				
			800			29.92	84.0
			1200	10 39	133 39	29.94	85.0
			1600				
			2000			29.92	85.5
			2400				
		14	400				
			800			29.94	84.0
			1200	10 32	133 28	29.98	85.0
			1600				
			2000			29.92	85.0
			2400				
		15	400				
			800			29.92	84.0
			1200	10 12	132 57	29.98	85.0
			1600				
			2000			29.95	85.0
			2400				
		16	400				
			800			29.95	84.0
			1200	10 8	132 12	29.97	86.0
			1600				
			2000				
			2400				
		17	400				
			800			29.97	86.5
			1200	9 58	131 56	29.97	86.0
			1600				
			2000			29.85	86.0
			2400				
		18	400				
			800			29.85	84.0
			1200	9 54	131 28	29.96	86.0
			1600				
			2000			29.95	85.0
			2400				
		19	400				
			800			29.89	84.0
			1200	10 7	130 31	29.90	85.0
			1600				
			2000			29.89	85.0
			2400				
		20	400				
			800			29.86	84.0
			1200	10 15	129 42	29.88	85.0
			1600				
			2000			29.87	84.0
			2400				
		21	400				
			800			29.87	84.0
			1200	10 12	129 20	29.85	86.0
			1600				
			2000			29.92	83.0
			2400				
		22	400				
			800			29.92	84.0
			1200	10 33	128 58	29.95	85.0
			1600				
			2000			29.94	84.0
			2400				
		23	400				
			800			29.95	85.0
			1200	10 24	128 26	29.94	86.0
			1600				
			2000			29.89	83.0
			2400				
		24	400				
			800			29.89	83.0
			1200	10 25	128 16	29.94	84.0
			1600				
			2000			29.95	85.0
			2400				
		25	400				
			800			29.92	84.0
			1200	10 28	127 59	29.94	86.0
			1600				
			2000			29.94	85.0
			2400				
		26	400				
			800			29.95	84.0
			1200	10 36	127 44	29.97	86.0
			1600				
			2000			29.89	86.0
			2400				
		27	400				
			800			29.89	85.0
			1200	10 42	127 22	29.94	85.0
			1600				
			2000			29.96	85.0
			2400				
		28	400				
			800			29.96	84.0
			1200	10 39	126 55	29.94	84.0
			1600				
			2000			29.97	85.0
			2400				
		29	400				
			800			30.00	84.0
			1200	10 38	126 24	29.94	85.0
			1600				
			2000			29.90	85.0
			2400				
		30	400				
			800			29.90	84.0
			1200	10 36	125 41	29.95	85.0
			1600				
			2000			29.96	86.0
			2400				
		31	400				
			800			29.95	84.0
			1200	10 19	125 6	29.96	85.0
			1600				
			2000			29.92	84.0
			2400				
	4	1	400				
			800			29.94	81.0
			1200	10 12	125 14	29.98	84.0
			1600				
			2000			29.87	81.0
			2400				
		2	400				
			800				
			1200	"Coupang Bay, Timor"		29.95	84.0
			1600				
			2000			29.92	84.0
			2400				
		3	400				
			800			29.90	84.0
			1200			29.97	82.0
			1600				
			2000			29.95	83.0
			2400				
		4	400				
			800			29.95	80.0
			1200			29.97	83.0
			1600				
			2000			29.92	83.0
			2400				
		5	400				
			800			29.91	83.0
			1200			29.92	83.0
			1600				
			2000			29.91	82.0
			2400				
		6	400				
			800			29.94	80.0
			1200			29.94	84.0
			1600				
			2000			29.91	85.0
			2400				
		7	400				
			800			29.94	82.0
			1200			29.92	85.0
			1600				
			2000			29.92	84.0
			2400				
		8	400				
			800			29.91	83.0
			1200			29.92	84.0
			1600				
			2000			29.92	85.0
			2400				
		9	400				
			800			29.93	83.0
			1200	10 16	123 42	29.92	85.0
			1600				
			2000			29.90	84.0
			2400				
		10	400				
			800			29.90	84.0
			1200	10 23	123 25	29.84	85.0
			1600				
			2000			29.79	85.0
			2400				
		11	400				
			800			29.87	84.0
			1200	10 36	122 55	29.86	84.0
			1600				
			2000			29.88	84.0
			2400				
		12	400				
			800			29.83	83.0
			1200	11 13	122 22	29.87	82.0
			1600				
			2000			29.92	84.0
			2400				
		13	400				
			800			29.94	84.0
			1200	12 7	121 40	29.89	83.0
			1600				
			2000			29.91	83.0
			2400				
		14	400				
			800			29.90	83.5
			1200	13 38	120 23	29.88	88.0
			1600				
			2000			29.88	81.0
			2400				
		15	400				
			800			29.84	81.0
			1200	15 11	118 54	29.85	84.0
			1600				
			2000			29.86	81.0
			2400				
		16	400				
			800			29.90	81.0
			1200	16 15	117 47	29.91	81.0
			1600				
			2000			29.90	81.0
			2400				
		17	400				
			800			29.95	81.0
			1200	16 50	115 33	29.93	83.0
			1600				
			2000			29.96	82.0
			2400				
		18	400				
			800			29.94	81.0
			1200	17 1	114 35	29.86	82.0
			1600				
			2000			29.84	82.0
			2400				
		19	400				
			800			29.84	82.0
			1200	17 5	113 18	29.96	83.0
			1600				
			2000			29.95	82.0
			2400				
		20	400				
			800			29.94	80.0
			1200	17 33	111 00	29.86	81.0
			1600				
			2000			29.97	84.0
			2400				
		21	400				
			800			29.90	78.0
			1200	18 16	108 26	30.00	78.5
			1600				
			2000			30.01	76.0
			2400				
		22	400				
			800			30.05	76.0
			1200	19 20	107 20	30.07	77.0
			1600				
			2000			30.11	76.0
			2400				
		23	400				
			800			30.10	74.0
			1200	20 39	106 23	30.20	75.0
			1600				
			2000			30.22	75.0
			2400				
		24	400				
			800			30.20	74.0
			1200	20 41	105 14	30.12	75.0
			1600				
			2000			30.03	74.5
			2400				
		25	400				
			800			30.03	73.3
			1200	20 27	105 29	30.02	73.0
			1600				
			2000			30.00	73.0
			2400				
		26	400				
			800			30.01	73.0
			1200	20 34	106 22	30.06	75.0
			1600				
			2000			30.12	74.0
			2400				
		27	400				
			800			30.12	74.0
			1200	20 10	107 45	30.13	75.0
			1600				
			2000			30.13	75.0
			2400				
		28	400				
			800			30.12	74.0
			1200	20 42	107 42	30.14	75.0
			1600				
			2000			30.12	75.0
			2400				
		29	400				
			800			30.11	74.0
			1200	21 20	107 37	30.10	75.0
			1600				
			2000			30.14	75.0
			2400				
		30	400				
			800			30.12	74.0
			1200	21 59	108 23	30.20	72.0
			1600				
			2000			30.24	72.0
			2400				
	5	1	400				
			800			30.27	70.0
			1200	22 32	107 32	30.28	71.0
			1600				
			2000			30.27	71.0
			2400				
		2	400				
			800			30.30	70.0
			1200	23 46	106 37	30.20	70.0
			1600				
			2000			30.29	70.0
			2400				
		3	400				
			800			30.27	69.0
			1200	24 58	105 54	30.26	71.0
			1600				
			2000			30.25	70.0
			2400				
		4	400				
			800			30.23	69.0
			1200	25 44	105 17	30.20	69.0
			1600				
			2000			30.16	69.0
			2400				
		5	400				
			800			30.08	67.0
			1200	26 12	105 17	30.03	69.0
			1600				
			2000			29.97	70.0
			2400				
		6	400				
			800			29.90	70.0
			1200	28 29	106 30	29.83	70.0
			1600				
			2000			29.91	68.0
			2400				
		7	400				
			800			30.09	66.0
			1200	30 24	107 56	30.11	65.0
			1600				
			2000			30.22	65.0
			2400				
		8	400				
			800			30.17	65.0
			1200	31 4	109 3	30.28	65.0
			1600				
			2000			30.32	65.0
			2400				
		9	400				
			800			30.34	65.0
			1200	31 27	109 36	30.33	66.0
			1600				
			2000			30.35	67.0
			2400				
		10	400				
			800			30.35	66.0
			1200		109 51	30.31	66.0
			1600				
			2000			30.30	67.0
			2400				
		11	400				
			800			30.30	66.0
			1200	32 31	110 31	30.27	67.0
			1600				
			2000			30.26	66.0
			2400				
		12	400				
			800			30.25	64.0
			1200	33 10	111 45	30.32	64.0
			1600				
			2000			30.26	66.0
			2400				
		13	400				
			800			30.30	66.0
			1200	34 31	113 43	30.33	65.0
			1600				
			2000			30.36	64.0
			2400				
		14	400				
			800			30.35	64.0
			1200	34 43	114 33	30.32	66.0
			1600				
			2000			30.32	60.5
			2400				
		15	400				
			800			30.30	62.0
			1200	35 18	117 00	30.12	63.0
			1600				
			2000			30.29	63.0
			2400				
		16	400				
			800			30.27	61.0
			1200	35 1	119 13	30.30	63.0
			1600				
			2000			30.32	64.0
			2400				
		17	400				
			800			30.30	64.0
			1200	34 20	121 14	30.31	64.0
			1600				
			2000			30.40	64.0
			2400				
		18	400				
			800			30.39	64.0
			1200	34 6	121 32	30.46	65.0
			1600				
			2000			30.50	65.0
			2400				
		19	400				
			800			30.49	64.0
			1200	Goose Bay		30.51	64.0
			1600				
			2000			30.42	63.0
			2400				
		20	400				
			800			30.43	63.0
			1200			30.32	65.0
			1600				
			2000			30.28	66.0
			2400				
		21	400				
			800			30.19	63.0
			1200			30.25	64.0
			1600				
			2000			30.23	63.0
			2400				
		22	400				
			800			30.25	62.0
			1200	34 49	125 33	30.22	61.0
			1600				
			2000			30.03	60.0
			2400				
		23	400				
			800			29.96	59.0
			1200	35 38	128 9	30.02	59.0
			1600				
			2000			30.23	60.0
			2400				
		24	400				
			800			30.32	58.0
			1200	35 24	129 57	30.28	59.0
			1600				
			2000			30.24	59.0
			2400				
		25	400				
			800			30.23	58.0
			1200	36 24	131 34	30.14	61.0
			1600				
			2000			30.14	62.0
			2400				
		26	400				
			800			30.00	59.0
			1200	38 4	134 33	30.06	59.0
			1600				
			2000			30.14	59.0
			2400				
		27	400				
			800			30.26	57.0
			1200	38 23	137 2	30.36	60.0
			1600				
			2000			30.35	59.0
			2400				
		28	400				
			800			30.37	58.0
			1200	39 47	138 58	30.39	60.0
			1600				
			2000			30.42	60.0
			2400				
		29	400				
			800			30.42	59.0
			1200	39 58	139 58	30.44	60.0
			1600				
			2000			30.38	61.0
			2400				
		30	400				
			800			30.30	59.0
			1200	40 21	141 48	30.25	60.0
			1600				
			2000			30.28	61.0
			2400				
		31	400				
			800			30.24	59.0
			1200	39 59	144 42	30.22	61.0
			1600				
			2000			30.24	62.0
			2400				
	6	1	400				
			800			30.24	60.0
			1200	39 3	147 21	30.27	63.0
			1600				
			2000			30.23	62.0
			2400				
		2	400				
			800			30.14	62.0
			1200	38 37	147 56	30.08	63.0
			1600				
			2000			30.13	64.0
			2400				
		3	400				
			800			30.15	65.0
			1200	38 26	148 24	30.16	66.0
			1600				
			2000			30.18	62.0
			2400				
		4	400				
			800			30.14	64.0
			1200	38 11	148 44	30.12	65.0
			1600				
			2000			30.11	67.0
			2400				
		5	400				
			800			30.15	62.0
			1200	36 52	148 58	30.17	63.0
			1600				
			2000			30.22	61.0
			2400				
		6	400				
			800			30.23	62.0
			1200	35 13	148 58	30.25	63.0
			1600				
			2000			30.25	63.0
			2400				
		7	400				
			800			30.21	62.0
			1200	34 41	149 23	30.13	64.0
			1600				
			2000			30.12	63.0
			2400				
		8	400				
			800			29.91	62.0
			1200	34 22	149 27	29.88	64.0
			1600				
			2000			29.78	66.0
			2400				
		9	400				
			800			29.75	62.0
			1200	33 49	149 28	29.77	61.0
			1600				
			2000			29.78	64.0
			2400				
		10	400				
			800			29.81	63.0
			1200	Port Jackson		29.73	65.0
