	"METEOROLOGICAL OBSERVATIONS, BY THE UNITED STATES EXPLORING EXPEDITION"														
	U.S. SHIP VINCENNES 														

Pg. 1															

															
YEAR	MONTH	DAY	HOUR	LAT	LONG	THERMOMETERS					WIND				
				North	West	Air	Water	Masthead	Barom	Hygrom	Direct	Force	 Clouds	Weather	Remarks
			800			76.0	78.0								
			900			77.0	78.0	76.0	30.000	 76° 66°	 N.W.	4			
			1000			79.0	78.0					2			
			1100			80.0	79.0						Clear.	 b.	
			1200			80.0	79.0								
			1300			82.0	79.0					1			
			1400			80.0	79.0								
			1500			80.0	79.0	78.0	30.000	 78° 68°	 S. E.				
			1600			79.0	79.0								
			1700			76.0	79.0				South.				The Porpoise arrived.
			1800			76.0	79.0						Cum. st.	c.	
			1900			76.0	78.0				S. E.	3			
			2000			75.0	78.0								
			2100			75.0	78.0	74.0	30.050						
			2200			75.0	78.0					1			
			2300			75.0	78.0								
			2400			75.0	78.0					2			
			Mean.			75.66	78.33	74.25	30.015						
						75.67	78.33	74.25	30.015						
		8	100			75.0	78.0				S. E.	3	 Cum.	b.c.	
			200			75.0	78.0								
			300			75.0	78.0	73.0	30.020			1			
			400			75.0	78.0								
			500			75.0	78.0				Var.				
			600			75.0	78.0								
			700			75.0	78.0								
			800			75.0	78.0				N. W.	2	Clear.	 b.	
			900			77.0	78.0	76.0	30.000	 76° 70°					
			1000			79.0	78.0								
			1100			79.0	78.0								
			1200			83.0	79.0								
			1300			81.0	79.0						Cir.stra.	 c.	
			1400			81.0	79.0								
			1500			79.0	79.0	78.0	30.000	 78° 70°					
			1600			79.0	79.0				Far.	1			
			1700			78.0	79.0								
			1800			77.0	79.0								
			1900			76.0	79.0				Calm.	0	Stratus.	 c.	
			2000			75.0	79.0								
			2100			75.0	79.0		29.990						
			2200			75.0	79.0							c. rn.	
			2300			74.0	78.0								
			2400			73.0	78.0								
			Mean.			76.71	78.46	75.06	30.002						
						76.71	78.46	75.67	30.003						
		9	100			73.0	78.0				Calm.	0	Cir. stra.	c.m.	
			200			73.0	78.0								
			300			73.0	78.0	73.0	30.000						
			400			73.0	78.0								
			500			74.0	79.0								
			600			74.0	79.0						Clear.	b.	
			700			75.0	79.0				Var.	1			The whale-ship Triton
			800			76.0	79.0								sailed.
			900			80.0	79.0	79.0	30.000	76° 70°					
			1000			81.0	79.0								
			1100			81.0	79.0						Cum.	b.c.	
			1200	Got under	way.	81.0	79.0				N.W.	2			"Got under Way, the"
			1300			81.0	79.0						Nimbus	c.u.	Peacock and Por-
			1400			81.0	79.0								"poise in company,"
			1500			81.0	79.0	79.0	29.960			3			steering to the east-
			1600			81.0	79.0					2		c.d.	 ward.
			1700			77.0	79.0							c.	The Flying-Fish
			1800			76.0	79.0							c.d.	joined.
			1900			76.0	79.0				E. S. E	1			Anchored in 13 fa-
			2000			76.0	79.0						Cir.cum	c.	thoms water.
			2100			76.0	79.0	75.0	29.990						
			2200			75.0	79.0								
			2300			75.0	79.0				Var.		Clear.	 b.	
			2400			75.0	79.0								
			Mean.			76.83	78.83	76.50	29.987						
						76.83	78.83	76.50	29.988						
		10	100			74.0	78.0				N. E.	2	Clear.	b.	
			200			74.0	78.0								
			300			74.0	78.0	73.0	29.860						
			400			73.0	78.0								
			500			72.0	78.0				East.		Cum.	b.c.	
			600			75.0	78.0								
			700			76.0	78.0								
			800			78.0	78.0								
			900			80.0	79.0	79.0	29.980		Var.	1			
			1000			80.0	79.0								
			1100			81.0	79.0								
			1200			81.0	79.0				North.	3	Clear.	b.	
			1300			79.0	79.0								Got under way beat-
			1400			79.0	79.0								ting to the N. E.
			1500			79.0	79.0	77.0	29.940		N. E.				
			1600	Mali	Island	79.0	79.0					4			Anchored in 10 fa-
			1700			79.0	79.0								thoms water off Mali
			1800			78.0	79.0					3			Island.
			1900			76.0	78.0						Over-	o.	
			2000			76.0	78.0						east.		
			2100			75.0	78.0	74.0	29.990						
			2200			75.0	78.0				Cahn.	0			
			2300			74.0	78.0								
			2400			74.0	78.0								
			Mean.			77.12	78.41	75.75	29.942						
						76.71	78.42	75.75	29.943						
		11	100			73.0	78.0				S. E.	1	Cir.cum.	c.m.	
			200			73.0	78.0								
			300			73.0	78.0		30.050						
			400			72.0	78.0								
			500			74.0	78.0							c.	
			600			74.0	78.0				Var.	1			
			700			75.0	78.0						Clear.	 b.	
			800			76.0	78.0								
			900			79.0	79.0		29.980		East.	2			
			1000			82.0	80.0								
			1100			82.0	79.0								
			1200	Got under	way.	89.0	79.0					3			"Got under way, squa-"
			1300			82.0	79.0					4			"dron in company,"
			1400			82.0	79.0				N. E.				Beating out of the
			1500			81.0	79.0		29.910						Mali Paseage.
			1600			80.0	80.0								
			1700			79.0	80.0								Steering to the north-
			1800			78.0	79.0				E. N.E.				ward.
			1900			78.0	79.0								Lost sight of land.
			2000			77.0	79.0								
			2100			77.0	79.0	76.0	29.990						Tho Porpoise and Fly-
			2200			75.0	79.0						Cum. St.	c.	ing-Fish parted com-
			2300			75.0	79.0								pany.
			2400			75.0	79.0								
			Mean.			77.58	78.79	76.00	29.982						
						77.54	78.79	76.00	29.983						
		12	100			76.0	79.0				East.	4	Stratus.	c.	Steering N. N. E.
			200			76.0	79.0								
			300			76.0	79.0	74.0	29.980						
			400			76.0	79.0								
			500			73.0	79.0							c.u.	
			600			75.0	79.0								
			700			75.0	79.0							c.	
			800			76.0	79.0								
			900			79.0	80.0	78.0	30.060	 76° 72°			Cir. stra.		
			1000			79.0	80.0					3			
			1100			79.0	80.0								
			1200			80.0	80.0						Clear.	 b.	
			1300			82.0	79.0								
			1400			80.0	80.0								
			1500			79.0	80.0	79.0	29.950			2			
			1600			79.0	79.0				E. by N.				
			1700			79.0	79.0								
			1800			78.0	79.0								
			1900			79.0	79.0					3			
			2000			78.0	79.0								
			2100			78.0	79.0		30.020						
			2200			78.0	79.0						Cum.	c.	
			2300			78.0	79.0								
			2400			78.0	79.0								
			Mean.			77.83	79.25	77.00	30.002						
						77.75	79.25	77.00	30.003						
		13	100			79.0	79.0				E. S. E.	3	Cir.cum.	b. c.	Steering to the north-
			200			79.0	79.0								ward and eastward.
			300			78.0	79.0	77.0							
			400			78.0	79.0						Cum. st.	c.	
			500			78.0	79.0					2			
			600			78.0	79.0				East.			c. p.	
			700			78.0	79.0							c.	
			800			78.0	79.0								
			900			80.0	79.0		30.060	76° 72°	 E. by S.				
			1000			80.0	79.0								
			1100			78.0	81.0								
			1200	13  52	179  24	78.0	80.0								
			1300			76.0	80.0				S.E.by E.	4		c.p.	
			1400			76.0	80.0								
			1500			76.0	80.0	76.0	29.940	Rain.		3			
			1600			77.0	80.0				E. S. E.			c.	
			1700			79.0	80.0							b. c.	
			1800			78.0	80.0					4	Cum.		Saw some tern flying
			1900			78.0	80.0				East.				around the ship.
			2000			78.0	80.0								A partial eclipse of
			2100			79.0	81.0	77.0	29.960						the moon observed.
			2200			79.0	81.0				E. N. E.				
			2300			79.0	81.0								
			2400			79.0	81.0								
			Mean.			78.16	79.79	76.66	29.987						
						78.17	79.79	76.67	29.987						
		13	100			79.0	81.0				East.	3	Cum. st.		Steering to the north-
			200			79.0	81.0								ward and eastward.
			300			79.0	81.0	76.0	29.980		E. by N.				
			400			79.0	81.0					2			Saw a brilliant meteor
			500			79.0	81.0						Clear.	b.	"from the zenith, tak-"
			600			79.0	81.0								ing a course to the
			700			80.0	82.0								SW
			800			81.0	82.0				East.				
			900			80.0	82.0	80.0	30.020	 80° 74°					
			1000			80.0	82.0					3			Insert a day in pass-
			1100		West	81.0	82.0						Stratus.	c.	tug from cast to west
			1200	11 49	178 36	81.0	82.0				E. S. E.				longitude.
			1300			80.0	82.0					4			
			1400			80.0	82.0							c. p.	
			1500			78.0	81.0	78.0	30.000	Rain.	East.			c.	
			1600			78.0	81.0								
			1700			79.0	81.0				E. N. E.			p.	
			1800			76.0	82.0							c.	
			1900			77.0	82.0				East.				
			2000			77.0	82.0						Cum. st.		
			2100			79.0	81.0	78.0	30.020			3			
			2200			79.0	81.0				E. S. E.	4			
			2300			78.0	81.0								
			2400			78.0	81.0								
			Mean.			79.00	81.46	78.00	30.005						
						79.00	81.46	78.00	30.005						
		14	100			79.0	82.0				S.E.byE.	4	 Cum.	c.	Steering to the north-
			200			80.0	82.0								ward and eastward.
			300			80.0	82.0	73.0							
			400			81.0	82.0						Cum. st.		
			500			81.0	82.0				E. S. E.				
			600			81.0	82.0								
			700			81.0	82.0				E. by S.	6		c. q. p.	
			800			81.0	82.0					4		c. q. p.	
			900			82.0	82.0	80.0	30.020	 81° 74°					
			1000			82.0	82.0					5			
			1100			82.0	82.0								Water dark blue.
			1200	9  56	177 04	82.0	82.0								
			1300			82.0	83.0				East.				
			1400			81.0	83.0					6		q.p.	
			1500			79.0	83.0	77.0	29.980	 Rain.					
			1600			79.0	83.0				E. S. E.				
			1700			81.0	83.0					5		c.	
			1800			81.0	82.0				East.				
			1900			81.0	82.0					6		p.	
			2000			81.0	82.0					4			
			2100			81.0	82.0	81.0	30.000						The Peacock parted
			2200			81.0	82.0				E. by N.				company.
			2300			81.0	82.0							p.	
			2400			81.0	82.0								
			Mean.			80.87	82.21	77.75	30.000						
						80.88	82.21	77.75	30.000						
		15	100			80.0	82.0				East.	5	Cum. st	 c. q. p.	 Steering to the north-
			200			80.0	82.0								ward and eastward.
			300			80.0	82.0	78.0		Rain.					
			400			80.0	82.0							c.	
			500			80.0	82.0					4			Saw a number of poi.-
			600			80.0	83.0								poises
			700			80.0	83.0						Curia.	 b. c.	
			800			82.0	86.0				E. N. E.				
			900			84.0	83.0	84.0	30.030			3			
			1000			85.0	84.0								
			1100			86.0	84.0								
			1200	7  25	176  22	84.0	84.0								
			1300			82.0	83.0				East.	2	Nimbus	 c. p.	
			1400			82.0	83.0								
			1500			82.0	83.0	80.0	29.950	 Rain.					
			1600			82.0	83.0				S.E. by E.	1			
			1700			82.0	83.0							c.	
			1800			81.0	83.0								
			1900			80.0	83.0					4			
			2000			81.0	83.0					1			
			2100			84.0	83.0	83.0	30.000		E. S. E.				
			2200			84.0	83.0				East.				
			2300			84.0	83.0					3			
			2400			82.0	83.0				E. by S.			p.	
			Mean.			81.96	83.04	81.25	29.993						
						81.96	83.04	81.25	29.993						
		16	100			82.0	82.0				E. N. E.	4	Cir.cum.	 c.	St.eering to the north-
			200			82.0	82.0								ward and eastward.
			300			84.0	82.0	81.0	29.980						
			400			84.0	82.0								
			500			84.0	82.0								
			600			83.0	84.0					5			
			700			83.0	82.0								
			800			83.0	82.0					4			Water deep blue.
			900			83.0	84.0	83.0	30.020	80° 76°			Clear.	b.	
			1000			83.0	84.0				E. by N.				Saw several birds
			1100			83.0	84.0				East.				"domie flyng-fish, and"
			1200	5  49	175  49	83.0	84.0				E. by S.	3			a sperm whale. 
			1300			83.0	84.0				E. S. E.				Water slate colour.
			1400			84.0	84.0						Cir. stra.	c.	
			1500			84.0	84.0	83.0	29.980			2			
			1600			82.0	84.0				E.N. E.				
			1700			81.0	83.0								Water deep blue.
			1800			81.0	83.0				N. by E.				
			1900			81.0	83.0								Steering to the gou lb-
			2000			81.0	83.0				N. E.				ward and eastward.
			2100			81.0	83.0		30.000						
			2200			81.0	83.0								
			2300			81.0	83.0					3		c.l.	
			2400			81.0	83.0								
			Mean.			82.41	83.08	82.33	29.995						
						82.42	83.08	82.33	29.995						
		17	100			81.0	83.0				N. N. E.	2	Clear.	b.l.	Beating to the east-
			200			81.0	83.0					1			"ward,"
			300			81.0	83.0	79.0	29.990	80° 75°					
			400			81.0	83.0								
			500			81.0	83.0							b.	
			600			81.0	83.0				N.E.byE.	2			
			700			81.0	83.0								
			800			83.0	83.0				E. N. E.				
			900			84.0	84.0		30.040	82° 76°	NE by E	3			Saw several gannets.
			1000			84.0	84.0				N. E.				
			1100			84.0	84.0								
			1200	5  36	 175 08	84.0	84.0								Water blue.
			1300			84.0	83.0					2			
			1400			85.0	83.0								
			1500			84.0	82.0	82.0	29.980						
			1600			82.0	84.0				E. N. E.	3			
			1700			83.0	84.0								
			1800			81.0	83.0								
			1900			82.0	84.0					2			
			2000			82.0	83.0					3			
			2100			82.0	83.0		29.980						
			2200			81.0	83.0								
			2300			81.0	83.0								
			2400			81.0	83.0								
			Mean.			82.25	83.33	80.50	29.996						
						82.25	83.25	80.50	29.998						
		18	100			80.0	83.0				E. N. E.	2	Clear.	b.	Steering to the south-
			200			80.0	83.0								eastward.
			300			81.0	82.0	80.0	29.980	80° 75°	 N.E.by E.				
			400			81.0	83.0				N. E.				
			500			81.0	83.0								
			600			81.0	83.0								
			700			82.0	83.0					1			
			800			82.0	83.0					2			
			900			82.0	83.0	85.0	30.060	82° 76°	 E. N. E.				Saw several tropical
			1000			83.0	83.0								birds.
			1100			83.0	83.0								
			1200	5  58	174  40	84.0	83.0								Steering to the north-
			1300			83.0	84.0								ward.
			1400			82.0	84.0				E. by N.				
			1500			82.0	84.0	83.0	29.980	73° 60°					
			1600			83.0	84.0								
			1700			82.0	84.0								
			1800			82.0	84.0								
			1900			82.0	84.0					3			"Terns, gannet, and"
			2000			81.0	83.0				ENE				other tropicaI birds
			2100			82.0	83.0	80.0			N.E by E.				around the ship.
			2200			82.0	83.0								Water slightly phos-
			2300			82.0	83.0								phorescent.
			2400			82.0	83.0								
			Mean.			81.87	83.25	82.00	30.007						
						81.88	83.25	82.00	30.007						
		19	100			82.0	83.0				N. E.	3	Clear.	b.	Steering to the north-
			200			82.0	83.0								ward.
			300			82.0	83.0	80.0	30.000	80° 70°					
			400			82.0	83.0								
			500			82.0	83.0					1			Kemins Island in
			600			82.0	83.0								sight to the north-
			700			82.0	84.0					2			eastward.
			800			82.0	84.0								Surveying the island.
			900			80.0	84.0	84.0	30.060	82° 74°					
			1000			83.0	84.0								
			1100			83.0	84.0						Cirrus.	b. c.	
			1200	4 38	174  41	84.0	84.0				S. E.	1			
			1300			86.0	83.0				Calm.	0			
			1400			86.0	84.0				S. S. E.	1	Cir.cum.		
			1500			87.0	84.0	86.0	29.980						
			1600			84.0	84.0				S.E.by E.	3			
			1700			84.0	85.0								Lost sight of Kermns
			1800			82.0	85.0				East.				Island to the south-
			1900			82.0	84.0								ward.
			2000			82.0	84.0								
			2100			82.0	84.0	80.0					Clear.	b.	
			2200			82.0	84.0								Water phosphorescent
			2300			82.0	83.0								occasionally.
			2400			82.0	83.0								
			Mean.			82.79	83.71	82.50	30.013						
						82.79	83.71	82.50	30.013						
		20	100			80.0	83.0				E. by S.	3	 Clear.	b.	Steering to the north-
			200			80.0	83.0								ward and eastward.
			300			80.0	83.0	79.0	30.000	82° 74°		2			
			400			80.0	83.0					1			Large number of birds
			500			80.0	83.0								"about the ship,"
			600			80.0	83.0				East.				
			700			82.0	83.0								
			800			83.0	84.0				E. by S.				
			900			86.0	84.0	85.0	30.030	87° 64°		2			
			1000			85.0	85.0								Discovered McKean's
			1100			85.0	85.0								"Island, and sent the"
			1200	3  42	174  21	85.0	85.0					1			"boats to survey it,"
			1300			80.0	85.0								
			1400			80.0	85.0				East.				
			1500			83.0	85.0	85.0	29.950	84° 72°					
			1600			87.0	85.0								
			1700			83.0	85.0								
			1800			83.0	85.0						Cum.	c.	
			1900			83.0	84.0								
			2000			83.0	84.0								"A brilliant meteor,"
			2100			81.0	84.0	81.0	30.000		N. E.		Nimbus	c. u.	starting 25 above
			2200			81.0	84.0				Calm.	0			"the horizon, and, pur-"
			2300			81.0	84.0				N.E.by N	1			suing a nearly hori-
			2400			81.0	84.0								zontal course to the westward.
			Mean.			82.16	84.08	82.50	29.995						
						82.17	84.08	82.50	29.995						
		21	100			80.0	83.0				Calm.	0	 Nirnbiari	c.	Steering to the north-
			200			80.0	83.0				North.	1			ward.
			300			79.0	82.0	77.0			N. E .by E.	3			
			400			79.0	82.0				E. N. E.			c. d.	
			500			78.0	82.0				East.			c.	Saw some porpoises.
			600			78.0	82.0					1			
			700			78.0	82.0							c.p.d.	
			800			79.0	83.0				Calm.	0			
			900			82.0	83.0	82.0	30.020	80° 76°					
			1000			80.0	83.0								
			1100			79.0	83.0				S. W.	1		c.u.p.	
			1200	 3  11	174  22	81.0	83.0								
			1300			83.0	84.0								
			1400			81.0	84.0				South.	2			
			1500			76.0	83.0	85.0	30.000	Rain.				r.	
			1600			76.0	83.0							c.p.	
			1700			76.0	83.0					1		d.	
			1800			75.0	83.0				Calm.	0	 Stratus.		
			1900			75.0	83.0				N. E.	1		c.	
			2000			75.0	83.0						Cir. stra		
			2100			78.0	83.0		30.000						
			2200			78.0	82.0						Clear.	b.	Water phosphores-
			2300			78.0	82.0								cent.
			2400			78.0	82.0								
			Mean.			78.41	82.79	81.33	30.007						
						78.42	82.75	81.33	30.007						
		22	100			78.0	82.0				Calm.	0	Clear.		Steering to the south-
			200			76.0	82.0				N. N. E.	1			ward and eastward.
			300			77.0	82.0	78.0							
			400			77.0	81.0				Calm.	0			Water blue.
			500			77.0	82.0								
			600			78.0	82.0								Frigate -birds about
			700			79.0	83.0				N. E.	1			the ship.
			800			81.0	83.0				N.E.bVN				
			900			86.0	83.0	84.0	30.060	 80° 76°	N. N. E.				
			1000			86.0	83.0					2			
			1100			86.0	83.0								
			1200	2 47	174 14	84.0	84.0					1			
			1300			83.0	84.0				N.E.by N				
			1400			83.0	84.0								
			1500			83.0	84.0	82.0	29.970	84° 75°					Bonitas seen and
			1600			83.0	84.0					3			caught.
			1700			83.0	84.0					2			
			1800			82.0	84.0								
			1900			81.0	83.0				N. E.				
			2000			81.0	83.0								
			2100			81.0	83.0	79.0	30.000						
			2200			81.0	83.0			"'
."	  E.N.E.				
			2300			80.0	84.0								
			2400			80.0	84.0								
			Mean.			81.08	83.08	80.75	30.010						
						81.08	83.08	80.75	30.010						
		23	100			80.0	83.0				E. N. E.	2	Clear.	b.	Steering to the south-
			200			80.0	83.0								ward and eastward.
			300			80.0	83.0	78.0	29.960	74° 70°	N. E.				Water slightly phos-
			400			80.0	83.0								phorescent.
			500			80.0	83.0					1			
			600			81.0	83.0								
			700			82.0	83.0								"Frigate - birds, and"
			800			82.0	83.0								tern around the ship.
			900			83.0	84.0	82.0	30.060	82° 72°	Calm.	0			
			1000			85.0	84.0								
			1100			86.0	84.0				N. N. E.	1			A long swell from the
			1200	3  28	173  43	87.0	84.0								southward.
			1300			85.0	84.0								
			1400			85.0	84.0								Saw a number of
			1500			85.0	84.0	86.0	30.020						black-fish and albi-
			1600			85.0	84.0				North.				cores.
			1700			85.0	85.0								
			1800			85.0	85.0								
			1900			83.0	84.0								
			2000			83.0	84.0								
			2100			83.0	84.0	79.0	30.020						
			2200			83.0	84.0								
			2300			81.0	84.0								
			2400			81.0	84.0								
			Mean.			82.91	83.75	81.25	30.015						
						82.92	83.75	81.25	30.015						
		24	100			80.0	84.0				North.	1	Clear.	b.	Steering to the north-
			200			80.0	84.0								ward and eastward.
			300			80.0	84.0	79.0	29.960	78° 72°					
			400			80.0	84.0						Nimbus	c.u.	
			500			80.0	84.0								
			600			81.0	84.0								
			700			81.0	84.0								Tern and other tropi-
			800			81.0	84.0							p.	cal birds around the
			900			75.0	84.0	73.0	30.060	Rain.	N. N. E.				ship.
			1000			75.0	84.0				W. S. W.	3		q. p.	
			1100			77.0	83.0							c. p.	
			1200	3  33	 172  58	77.0	84.0								Water dark blue.
			1300			80.0	84.0				S. W.	4			
			1400			80.0	84.0					2	Cum.st.	c.	
			1500			82.0	84.0	*97.0 	29.950	85° 78°	S. by W.				*In the sun.
			1600			84.0	84.0								
			1700			85.0	84.0					1	Clear.	b.	
			1800			85.0	84.0						Cum.	b. c.	
			1900			80.0	84.0								
			2000			80.0	84.0				Calm.	0			
			2100			80.0	84.0	80.0	30.020						
			2200			80.0	84.0				S. E.	1			
			2300			80.0	84.0						Clear.	b.	
			2400			80.0	84.0				Calrn.	0			
			Mean.			80.12	83.96	82.25	29.997						
						80.13	83.96	77.33	29.998						
		25	100			81.0	84.0				Calm.	0	Clear.	 b.	Steering to the south-
			200			81.0	84.0								ward and eastward.
			300			81.0	84.0	79.0	29.920	78° 74°			Cir.curn	b.c.	
			400			81.0	84.0								
			500			80.0	84.0				E. N. E.	1			
			600			80.0	84.0								
			700			77.0	84.0								
			800			78.0	84.0								
			900			84.0	84.0		30.000	80° 76°					
			1000			84.0	84.0						Cum. sit	c.u.	
			1100			84.0	84.0								Many tropical birds
			1200	 3  46	172 36	84.0	84.0				N. E.				seen.
			1300			86.0	85.0						Nimbu	s	
			1400			87.0	85.0								
			1500			87.0	85.0	87.0	29.930		North.				Water blue.
			1600			85.0	85.0					5		q. r.	
			1700			75.0	84.0				Var.	1		r.	
			1800			78.0	84.0							c.	
			1900			78.0	84.0				Calm.	0	Cum. St.		
			2000			78.0	84.0								
			2100			79.0	84.0	78.0	30.000					c. l.	
			2200			79.0	84.0								
			2300			79.0	84.0								
			2400			79.0	84.0								
			Mean.			81.00	84.16	81.33	29.987						
						81.04	84.17	81.33	29.963						
		26	100			79.0	83.0				Calm.	10	"Cum,"	c.l.	Steering to the north-
			200			79.0	83.0				NE	1		c.p.	ward and eastward.
			300			80.0	84.0	79.0	29.930	Rain.					
			400			80.0	84.0								
			500			80.0	84.0					3		c.	
			600			81.0	84.0						Clear.	b.	Hull's Island in sight
			700			82.0	84.0								to the southward.
			800			83.0	84.0								
			900			85.0	84.0	84.0	30.000	82° 75°		2			
			1000			85.0	84.0								
			1100			88.0	84.0								Surveyed Hull's Island.
			1200	4  30	172  21	87.0	84.0					1			
			1300			84.0	85.0								
			1400			84.0	85.0								
			1500			84.0	85.0	85.0	29.900						
			1600			85.0	85.0						Cum. st.	 c. d.	
			1700			85.0	84.0								
			1800			85.0	84.0				Calm.	0			
			1900			84.0	84.0				S. E.	1	Nimbus	c.	
			2000			78.0	84.0				Var.	6		q. r.	
			2100			78.0	84.0	78.0	29.960	Rain.	NE by N	2		c.	
			2200			79.0	83.0				E.N.E.				
			2300			79.0	83.0					7		q.	
			2400			79.0	83.0					1		c.	
			Mean.			82.21	83.96	81.50	29.947						
						82.21	83.96	81.50	29.948						
		27	100			77.0	83.0				East.	1	Nimbus	c.u.l.	Beating to the east-
			200			78.0	83.0				Calm.	0			ward.
			300			79.0	83.0	77.0	29.940					c.	Water slightly phos-
			400			79.0	83.0				East.	1			phorescent.
			500			79.0	83.0					2		c.q.	
			600			79.0	84.0								
			700			80.0	84.0				E. N. E.				
			800			80.0	84.0								
			900			84.0	84.0	85.0	30.000	82° 80°	E. by N.	3			Water light blue.
			1000			84.0	84.0				N.E.byE.				
			1100			85.0	84.0								
			1200	5 02	172  18	85.0	84.0								
			1300			84.0	84.0						Cum.	 b. c.	
			1400			84.0	84.0					2			
			1500			82.0	84.0	 82 	29.900						Tropical birds seen.
			1600			82.0	84.0								
			1700			84.0	84.0				E. N. E.		Clear.		Hull's Island in sight.
			1800			84.0	84.0					3			
			1900			82.0	84.0				E. by N.	2			
			2000			82.0	84.0								
			2100			81.0	83.0	79.0	30.000						
			2200			81.0	83.0								Water slightly phos-
			2300			81.0	83.0								phorescent.
			2400			81.0	83.0								
			Mean.			81.54	83.62	80.75	29.960						
						81.54	83.63	80.33	29.960						
		28	100			80.0	83.0				N.E.by E	3	Clear.	b.	Steering to the north-
			200			80.0	83.0								ward.
			300			80.0	83.0	78.0	29.980	80° 76°					
			400			81.0	83.0								
			500			81.0	84.0				E. N. E.				Tern around the ship
			600			81.0	84.0								in great numbers.
			700			81.0	84.0					4			
			800			83.0	84.0				East.	3			
			900			83.0	84.0	82.0	30.000	82° 76°					Hull's Island in sight.
			1000			83.0	84.0								
			1100			84.0	84.0								Steering to the north-
			1200	4  40	172  04	84.0	84.0								ward and eastward.
			1300			83.0	84.0								
			1400			83.0	84.0								
			1500			82.0	84.0	84.0	29.920	 82° 78°					
			1600			82.0	84.0				E. by S.	4			
			1700			82.0	84.0					3			
			1800			81.0	84.0								
			1900			82.0	83.0								
			2000			82.0	83.0								
			2100			82.0	83.0	80.0	30.000		E. S. E.				Saw a school of por-
			2200			82.0	84.0								poises.
			2300			81.0	84.0								
			2400			81.0	84.0								
			Mean.			81.83	83.71	81.00	29.975						
						81.83	83.71	81.00	29.975						
		29	100			82.0	83.0				S.E.by E.	3	Clear.	b.	Steering ti) the N. E.
			200			81.0	83.0								
			300			81.0	83.0		30.000	80° 74°					
			400			81.0	83.0					4	Cum.	b.c.	
			500			81.0	83.0								Birnie's Island in
			600			82.0	83.0								sight to the west-
			700			82.0	83.0							c.p.	ward.
			800			82.0	83.0					5		b. c.	
			900			83.0	83.0	80.0	30.000	80° 76°					Enderbury's Island in
			1000			84.0	83.0								sight to the north-
			1100			84.0	83.0				SE				ward.
			1200	 3  08	171  10	84.0	83.0					4			
			1300			84.0	84.0						Clear.	b.	
			1400			84.0	84.0								Employed surveying.
			1500			83.0	84.0	82.0	29.900						
			1600			83.0	84.0					5	Cir.cum.	b.c.	
			1700			83.0	83.0								
			1800			83.0	83.0								
			1900			82.0	83.0								Lost sight of the
			2000			82.0	83.0					4			islands.
			2100			82.0	83.0	80.0	30.000						Hove to.
			2200			82.0	83.0								
			2300			82.0	83.0								
			2400			82.0	83.0								
			Mean.			82.46	83.16	80.66	29.975						
						82.46	83.17	80.67	29.975						
		30	100			81.0	83.0				E. N. E.	4	Clear.	b.	Lying to with the
			200			80.0	83.0								main topsail aback.
			300			80.0	83.0	80.0	30.000	81° 76°					
			400			80.0	83.0								
			500			80.0	83.0								
			600			80.0	83.0				N.E.byE.				
			700			82.0	83.0								
			800			82.0	83.0								
			900			83.0	83.0	83.0	30.000	82° 76°					
			1000			83.0	83.0								
			1100			84.0	83.0								
			1200	3  48	171 51	84.0	83.0								Steering to the south.
			1300			83.0	83.0								ward and eastward.
			1400			83.0	83.0				N. E.	5			
			1500			83.0	83.0	83.0	29.920	86° 76°			Cum.st.		
			1600			83.0	83.0								
			1700			83.0	83.0								
			1800			83.0	83.0								
			1900			82.0	83.0								
			2000			82.0	83.0								
			2100			82.0	83.0	81.0	30.000			3			Steering N. N. W.
			2200			82.0	83.0								
			2300			82.0	83.0							q. p.	Great number of birds
			2400			82.0	83.0							c.	about the ship.
			Mean.			82.04	83.00	82.25	29.980						
						82.04	83.00	81.75	29.980						
		31	100			80.0	83.0				N. Ed.	3	Cum.st.	c.	Steering to the north-
			200			80.0	83.0					2			word and westward.
			300			80.0	83.0	79.0	29.960	80° 76°					
			400			80.0	83.0								
			500			80.0	83.0						Cum.	b.c.	
			600			80.0	83.0								
			700			80.0	83.0					3			
			800			81.0	83.0					4			
			900			83.0	83.0		30.040	82° 78°					Steering to the south-
			1000			83.0	83.0								ward and eastward.
			1100			84.0	83.0					3			
			1200	4  45	171 45	84.0	83.0								
			1300			84.0	84.0						Clear.	b.	
			1400			84.0	84.0								
			1500			84.0	84.0	85.0	29.980	83° 73°					
			1600			84.0	84.0								Water blue.
			1700			84.0	84.0					4			
			1800			84.0	84.0								
			1900			83.0	84.0					3			Many tropical birds
			2000			83.0	84.0								about.
			2100			83.0	84.0	81.0	30.000						
			2200			83.0	84.0								
			2300			83.0	84.0								
			2400			83.0	84.0								
			Mean.			82.37	83.50	81.66	29.997						
						82.38	83.50	81.67	29.995						
	9	1	100			81.0	83.0				 N.E.	3	Cum.	b.c.l.	Steering to the porith-
			200			81.0	83.0						Nimbus	c. u.l.	"ward and oastwxrd,"
			300			81.0	83.0	80.0	30.000	Rain.		6		q. p.l.	
			400			81.0	83.0					3		c.l.	
			500			80.0	83.0								
			600			80.0	83.0								
			700			80.0	83.0						Cum. st.	c.	
			800			80.0	83.0				N.E.by N				
			900			81.0	82.0	81.0	30.100	80° 76°					
			1000			82.0	83.0								
			1100			84.0	84.0						Clear.	b.	
