	"ACCOUNT OF A VOYAGE OF DISCOVERY TO THE WEST COAST OF CORREA,"							
	"AND GREAT LOO-CHOO ISLAND, CAPT. BASIL HALL"							

Pg. xlv								

YEAR	MONTH	DAY	HOUR	LAT	LONG	SST	AIR TEMP	BAR
			1400					29.98
			1600			75.0	73.0	29.98
			1800					29.98
			2000			75.0	72.5	29.98
		21	800			75.0	73.0	30.00
			1000					30.00
			1200	Napakiang Harbour		75.0	74.0	30.00
			1600			75.0	73.0	30.00
			1800					30.00
			2000			74.5	72.0	30.04
		22	800			74.5	71.0	30.06
			1100					30.06
			1200	Napakiang Harbour		75.0	73.0	30.06
			1400					30.00
			1600			74.5	72.0	30.08
			1800					30.08
			2000			74.0	70.0	30.08
		23	800			75.0	70.0	30.08
			1000					30.10
			1200	Napakiang Harbour		75.0	71.0	30.10
			1400					30.10
			1600			74.0	72.0	30.10
			1800					30.12
			2000			73.5	73.0	30.12
		24	800					30.04
			1200	Napakiang Harbour		75.0	72.0	30.00
			1400					29.99
			1600					29.98
			1800			74.5	72.0	29.98
		25	600					30.05
			800			75.0	74.5	30.08
			1000					30.00
			1200	Napakiang Harbour				30.00
			1400					30.00
			1600			74.5	74.5	30.00
			2000			74.0	73.0	29.96
		26	800			74.5	74.0	30.20
			1000					30.20
			1200	Napakiang Harbour		75.0	74.0	30.18
			1400					30.16
			1600			74.0		30.12
			1800					30.10
			2000			74.0		30.10
		27	600					30.10
			800			73.0	68.0	30.10
			1000					30.10
			1200	26 00	127 30	74.0	70.0	30.10
			1400					30.10
			1600			74.0	71.0	30.10
			1800					30.10
			2000			74.0	72.0	30.05
		28	800			77.0	72.5	30.10
			1000					30.08
			1200	24 4	126 0			
			1400					29.99
			1600			79.0	74.0	29.98
			1800					30.00
			2000			79.0	74.5	30.05
		29	800			79.0	76.5	30.02
			1000					30.02
			1200	23 24	124 01	79.0	76.5	30.02
			1400					29.95
			1600			79.0	76.0	29.99
			1800					30.00
			2000			79.0	76.0	30.00
		30	800			80.0	71.0	30.50
			1000					30.30
			1100					30.00
			1200	22 10	122 0	79.0	78.0	29.92
			1400					30.50
			1600			79.0	78.0	30.85
			1800					31.10
			2000			78.0	77.0	31.00
