	"VOYAGE AU POLE SUD ET DANS L'OCEANIE SUR LES CORVETTES L'ASTROLABE ET LA ZELEE, CAPT. M J DUMONT D'URVILLE"								

Pg. 2									

YEAR	MONTH	DAY	HOUR	LAT	LONG	BAR	SIMPIESOMETER	AIR	SEA
								TEMP	TEMP
1837	9	8	400						
		2	400			757.6		26.8	27.0
			800	3 53	131 40	759.9		25.9	28.4
			1200			760.6		28.0	28.4
			1600			760.1		28.0	28.5
			2000	3 58	131 42	761.6		28.0	28.0
			2400			761.6		27.2	28.2
		3	400			759.9		27.0	28.0
			800	4 14	131 11	763.7		27.9	28.0
			1200			761.1		28.4	28.2
			1600			761.4		28.0	28.3
			2000	4 13	131 22	758.9		27.8	27.8
			2400			758.9		27.7	27.7
		4	400			759.4		26.5	27.8
			800	3 51	130 12	758.9		27.7	27.7
			1200			758.4		29.2	28.2
			1600			757.8		30.0	29.1
			2000	3 53	130 21	762.4		28.3	28.3
			2400			762.4		27.2	28.5
		5	400			760.6		27.4	28.5
			800	3 14	129 47	759.6		28.2	28.5
			1200			760.4		33.0	28.9
			1600			759.2		30.0	29.0
			2000	3 14	129 54	760.4		28.1	28.4
			2400			761.4		27.8	28.4
		6	400			759.7		27.7	28.2
			800	3 22	128 14	759.6		27.5	28.5
			1200			759.4		28.9	28.7
			1600			757.9		27.8	28.9
			2000	3 22	128 10	758.6		26.7	28.6
			2400			758.6		26.4	28.5
		7	400			759.7		26.0	27.9
			800	3 25	128 15	758.7		26.8	28.2
			1200			758.4		28.9	28.8
			1600			759.4		28.9	29.0
			2000			760.4		27.0	28.5
			2400			758.6		26.1	28.3
		8	400			758.5		25.8	27.8
			800			759.9		26.4	28.2
			1200			759.4		28.0	28.6
			1600			757.8		30.0	29.4
			2000			757.4		27.5	28.8
			2400			759.6		26.8	28.3
		9	400			759.0		25.9	28.6
			800	3 14	128 04	759.6		26.4	28.4
			1200			758.9		27.6	28.7
			1600			758.4		28.4	28.9
			2000	3 09	128 13	759.1		27.8	28.8
			2400			758.9		27.0	28.6
		10	400			759.4		26.5	28.2
			800	2 53	127 44	759.4		26.6	28.6
			1200			760.4		31.0	30.8
			1600			759.2		28.0	29.4
			2000	2 54	127 50	761.4		27.0	28.0
			2400			762.0		26.5	28.7
		11	400			759.1		26.7	28.7
			800	2 43	127 06	760.6		26.3	28.3
			1200			758.2		30.0	29.1
			1600			759.3		26.3	28.5
			2000	2 42	127 15	760.4		26.5	28.7
			2400			760.4		25.9	28.7
		12	400			759.7		26.5	28.8
			800	2 41	126 53	760.2		27.3	28.6
			1200			760.4		30.1	29.5
			1600			760.6		28.2	28.1
			2000	2 42	127 02	759.4		27.0	28.2
			2400			759.4		27.2	28.5
		13	400			757.9		26.7	28.7
			800	2 33	126 14	758.6		27.2	28.0
			1200			758.9		29.6	29.2
			1600			758.3		30.4	29.4
			2000	2 35	126 24	758.6		28.8	29.0
			2400			759.2		28.5	28.2
		14	400			759.4		27.2	28.2
			800	2 47	125 40	759.0		27.3	28.7
			1200			759.4		29.0	29.2
			1600			758.8		32.0	29.7
			2000	2 47	125 50	759.4		28.9	28.4
			2400			760.4		27.5	28.2
		15	400			758.9		27.1	28.0
			800	2 56	124 32	759.6		27.6	28.0
			1200			760.5		28.7	29.4
			1600			759.6		27.2	27.8
			2000	2 56	124 42	759.8		26.7	27.7
			2400			758.3		26.3	27.5
		16	400			758.6		26.2	28.3
			800	3 00	123 35	758.4		27.4	28.0
			1200			758.4		29.4	28.9
			1600			757.6		28.5	28.4
			2000	3 00	123 48	759.4		28.3	28.0
			2400			759.4		27.9	27.8
		17	400			758.9		27.1	27.8
			800	3 38	122 36	759.6		27.7	28.0
			1200			760.6		28.0	28.4
			1600			760.4		28.2	27.8
			2000	3 39	122 57	758.9		27.7	27.7
			2400			759.1		27.2	27.5
		18	400			760.6		26.4	27.4
			800	5 39	120 31	758.5		27.1	27.5
			1200			760.4		27.3	26.8
			1600			756.2		30.1	27.4
			2000	5 39	120 37	760.4		27.7	28.0
			2400			760.6		27.2	27.9
		19	400			757.1		27.0	27.7
			800	5 46	118 33	758.6		27.6	28.5
			1200			759.2		30.0	28.8
			1600			757.4		31.0	29.0
			2000	5 45	118 45	758.4		27.9	28.7
			2400			758.4		27.0	28.6
		20	400			760.6		27.8	28.0
			800	5 35	117 51	759.1		28.4	28.5
			1200			759.3		30.0	27.7
			1600			757.1		31.2	27.2
			2000	5 36	117 55	756.6		27.4	27.0
			2400			757.7		26.7	26.8
		21	400			758.7		26.8	26.8
			800	5 32	116 57	757.6		27.8	26.6
			1200			756.4		30.1	27.2
			1600			756.3		30.3	28.0
			2000	5 31	117 01	756.4		27.8	28.6
			2400			756.7		26.7	27.0
		22	400			756.6		26.2	27.6
			800	5 12	116 55	757.6		29.2	28.2
			1200			756.4		29.2	28.8
			1600			756.3		29.3	29.0
			2000	5 12	117 00	758.6		28.6	28.4
			2400			758.4		26.8	28.6
		23	400			756.7		25.3	28.3
			800			756.8		26.3	28.4
			1200			756.4		28.8	29.0
			1600			754.3		31.7	29.7
			2000						
			2400			756.6		24.0	27.8
		24	400			755.8		23.5	27.8
			800			753.7		26.0	27.8
			1200			753.6		29.5	29.1
			1600			755.4		30.4	29.0
			2000			755.4		28.4	28.7
			2400			756.9		25.2	28.6
		25	400			757.5		24.5	28.2
			800			757.2		25.5	27.7
			1200			757.6		28.8	28.8
			1600			757.4		29.5	28.0
			2000			757.3		27.5	28.5
			2400			756.6		26.6	28.2
		26	400			758.1		25.0	27.5
			800			757.6		24.8	27.8
			1200			757.1		28.7	28.3
			1600			754.8		30.2	28.9
			2000			756.3		28.2	28.4
			2400			756.4		26.0	28.9
		27	400			756.5		24.3	28.1
			800			757.6		26.7	28.4
			1200			757.5		29.0	28.0
			1600			754.4		29.2	28.8
			2000			756.4		28.0	28.4
			2400			756.6		25.0	25.0
		28	400			756.6		23.2	27.7
			800	5 12	116 56	754.9		26.3	27.8
			1200			756.6			28.0
			1600			753.9		29.5	28.9
			2000	5 12		756.4		28.0	28.0
			2400			757.7		27.6	27.8
		29	400			756.4		27.4	28.2
			800	5 02	115 44	756.4		28.5	28.7
			1200			756.9		29.8	28.8
			1600			756.3		30.5	29.0
			2000	5 02	115 45	756.3		28.0	28.5
			2400			756.7		27.7	28.4
		30	400			756.6		27.3	28.2
			800	4 44	114 21	758.4		28.0	28.0
			1200			758.4		31.0	28.2
			1600			758.8		28.9	28.4
			2000	4 44	114 20	757.4		27.8	27.8
			2400			758.0		27.4	28.0
		31	400			756.9		27.2	27.8
			800	4 16	112 52	756.9		27.0	28.1
			1200			757.5		29.1	28.5
			1600			757.4		31.6	28.3
			2000	4 22	112 53	757.4		27.7	28.0
			2400			757.6		27.0	28.0
	6	1	400			758.7		25.4	27.8
			800	4 12	112 10	758.7		26.9	27.9
			1200			758.2		28.0	27.9
			1600			757.3		28.0	28.0
			2000	4 10	112 13	758.4		26.0	27.8
			2400			757.6		24.2	27.6
		2	400			757.7		24.3	27.7
			800	4 09	112 12	760.2		25.8	27.6
			1200			758.7		26.7	28.0
			1600			757.6		28.0	28.4
			2000			759.6		26.7	28.0
			2400			759.1		26.9	27.8
		3	400			758.6		26.0	27.6
			800	4 17	112 01	758.6		27.1	28.0
			1200			757.4		29.1	28.8
			1600			758.4		30.0	29.0
			2000	4 16	112 00	758.9		27.8	28.8
			2400			759.2		27.8	28.3
		4	400			759.4		27.6	28.0
			800	4 57	110 39	758.9		28.1	28.2
			1200			758.4		30.0	28.7
			1600			757.9		30.5	28.9
			2000	4 57	110 47	758.4		28.0	28.5
			2400			759.4		28.0	28.4
		5	400			757.9		27.7	28.7
			800	5 21	109 07	758.7		28.4	28.4
			1200			757.7		30.0	28.7
			1600			758.3		31.0	28.9
			2000	5 21	109 07	757.6		28.8	28.8
			2400			757.4		28.6	28.7
		6	400			758.4		28.0	28.6
			800	5 27	107 22	757.7		26.7	28.3
			1200			759.4		27.2	28.4
			1600			758.8		32.0	29.2
			2000	5 26	107 22	758.4		28.3	28.8
			2400			758.4		28.2	28.6
		7	400			758.3		27.3	28.5
			800	5 25	105 44	761.9		26.8	28.3
			1200			760.4		28.0	28.4
			1600			758.3		29.0	28.8
			2000	5 25	105 44	758.2		28.0	28.9
			2400			758.4		28.0	28.9
		8	400			759.6		26.8	28.6
			800			759.6		26.4	28.5
			1200			760.4		27.4	29.7
			1600			759.7		30.4	29.9
			2000	5 56	104 35	759.4		28.2	29.2
			2400			760.7		25.4	28.8
		9	400			759.7		25.2	28.7
			800	6 08	104 32	759.7		26.2	29.0
			1200			758.4		30.6	29.5
			1600			758.3		30.1	29.4
			2000	6 08	104 32	759.4		28.4	29.4
			2400			759.9		27.1	29.5
		10	400			759.6		26.3	29.0
			800			760.2		27.4	29.4
			1200			759.3		30.7	29.8
			1600	Rade de Batavia		756.8		30.0	30.0
			2000			757.4		28.5	29.8
			2400			757.9		25.8	29.3
		11	400			757.6		24.8	29.0
			800			757.6		27.0	27.0
			1200			757.4		30.8	29.4
			1600			758.8		29.7	29.8
			2000			760.4		25.3	29.2
			2400			759.1		25.4	29.5
		12	400			758.6		24.7	28.7
			800			758.7		26.6	29.0
			1200			757.4		30.5	29.3
			1600			756.3		30.0	28.7
			2000			757.4		28.6	28.8
			2400			758.4		26.8	28.8
		13	400			758.4		25.4	28.6
			800			758.7		26.0	29.0
			1200			758.4		31.0	29.6
			1600			758.8		30.3	29.5
			2000			758.4		28.2	29.0
			2400			758.6		26.2	28.6
		14	400			759.4		25.3	28.8
			800			758.7		25.2	28.1
			1200			758.6		30.4	
			1600			757.3		30.6	
			2000			758.4		28.9	
			2400			757.6		25.7	
		15	400			758.6		24.2	
			800			758.5		24.9	28.4
			1200			758.8		25.8	28.8
			1600			758.8		26.4	28.5
			2000						
			2400			758.4		26.0	28.0
		16	400			758.6		25.0	27.8
			800			758.7		24.4	27.8
			1200			758.7		27.9	28.4
			1600			757.6		28.0	28.7
			2000			757.6		27.4	28.5
			2400						
		17	400			758.6		24.4	27.7
			800			758.8		25.7	27.6
			1200			758.1		29.2	28.7
			1600			758.4		29.6	28.9
			2000						
			2400			757.7		25.2	27.2
		18	400			758.7		24.4	27.3
			800			758.6		25.2	27.9
			1200			757.6		29.2	28.8
			1600			757.3		29.0	28.8
			2000			757.6		28.0	28.5
			2400			757.6		27.5	28.5
		19	400			757.6		25.5	27.6
			800	5 50	104 31	756.6		27.2	28.4
			1200			757.4		29.3	28.9
			1600			754.8		29.2	28.8
			2000	5 50	104 26	757.4		28.0	28.7
			2400			757.4		27.9	28.8
		20	400			756.4		28.0	28.9
			800	3 48	104 04	757.4		29.0	29.0
			1200			756.1		29.1	29.1
			1600			758.0		29.1	28.6
			2000	3 48	104 05	758.4		28.0	28.7
			2400			758.4		28.1	28.5
		21	400			758.6		27.9	27.1
			800	2 47	103 37	757.4		28.4	28.4
			1200			756.8		30.0	28.8
			1600			756.4		28.4	29.0
			2000	2 46	103 41	757.4		28.2	28.5
			2400			758.6		27.5	28.6
		22	400			758.6		26.9	28.0
			800	2 07	104 48	757.2		26.3	28.7
			1200			756.9		27.8	28.9
			1600			756.3		30.0	29.0
			2000	2 08	104 38	756.4		27.2	28.9
			2400			756.8		27.2	28.8
		23	400			757.4		27.2	28.3
			800	1 29	102 32	756.9		27.6	28.5
			1200			758.6		26.8	28.3
			1600			755.6		29.1	29.0
			2000	1 26	102 36	757.4		27.8	28.5
			2400			758.4		27.4	28.7
		24	400			756.4		27.8	28.9
			800	0 45	102 19	756.4		27.8	29.7
			1200			756.4		27.5	29.0
			1600			756.4		28.0	29.0
			2000	0 45	102 19	756.1		27.3	29.1
			2400			756.4		25.9	28.8
		25	400			758.6		25.1	28.0
			800	0 12 N	101 50	758.5		26.0	28.3
			1200			757.6		27.2	28.8
			1600			755.4		27.5	29.0
			2000	1 10	101 43	756.6		27.0	29.0
			2400			757.6		27.3	29.0
		26	400			756.1		25.5	28.6
			800	0 39	101 35	754.2		25.2	28.8
			1200			756.4		28.4	29.4
			1600			756.6		27.0	29.0
			2000			756.6		26.8	29.0
			2400			756.6		27.3	28.9
		27	400			754.6		26.3	29.0
			800			755.6		27.4	29.0
			1200			758.4		29.7	29.2
			1600			759.4		27.8	29.3
			2000			758.6		27.5	29.8
			2400						
		28	400			758.6		26.0	28.6
			800			758.6		28.0	28.8
			1200			758.6		29.8	29.3
			1600			757.9		29.3	29.4
			2000			758.4		27.3	29.2
			2400			757.7		26.5	28.7
		29	400			758.6		26.0	28.8
			800	1 21	101 35	758.4		27.5	29.0
			1200			757.4		29.2	29.0
			1600			758.2		30.5	29.3
			2000	1 21	101 39	756.3		29.0	29.2
			2400			756.4		27.2	29.2
		30	400			756.6		25.8	28.7
			800			756.9		27.9	29.1
			1200			757.4		27.1	29.0
			1600			757.5		26.0	28.7
			2000			757.6		26.0	28.4
			2400			757.6		25.8	28.3
	7	1	400			757.6		25.8	28.2
			800			757.4		27.8	28.7
			1200			757.9		29.4	29.4
			1600			758.4		28.7	29.4
			2000			758.4		27.6	29.0
			2400			759.0		27.0	28.5
		2	400			758.6		26.6	29.0
			800			759.9		28.2	29.0
			1200			758.4		29.5	29.9
			1600			756.3		31.0	30.0
			2000			756.4		28.8	29.8
			2400			757.6		28.0	29.2
		3	400			757.1		27.5	28.8
			800	1 17	101 51	757.4		28.5	29.1
			1200			758.4		29.6	29.7
			1600			758.3		30.0	30.6
			2000	1 18	101 44	758.4		28.4	29.8
			2400			757.6		28.9	30.0
		4	400			757.4		27.7	28.8
			800	1 35	102 33	757.1		28.4	28.8
			1200			756.9		29.0	29.0
			1600			756.4		29.0	29.0
			2000	1 35	102 26	756.4		28.6	28.9
			2400			757.9		28.5	28.7
		5	400			757.6		28.0	28.5
			800	1 56	103 41	758.9		28.5	28.7
			1200			760.6		28.6	28.8
			1600			757.4		26.1	28.8
			2000	1 55	103 33	759.6		27.4	29.0
			2400			759.4		28.0	28.8
		6	400			758.9		28.0	28.9
			800	1 44	104 44	757.9		28.2	28.7
			1200			757.4		29.2	29.0
			1600			757.4		29.0	29.0
			2000	1 47	104 35	758.4		28.5	29.0
			2400			758.9		28.4	28.8
		7	400			757.9		28.1	29.0
			800	1 23	105 53	757.4		28.6	29.0
			1200			757.4		29.2	29.1
			1600			756.4		29.4	29.8
			2000	1 22	105 48	757.4		29.8	29.3
			2400			758.1		28.7	29.2
		8	400			756.3		28.5	29.3
			800	1 09	106 44	758.6		27.9	29.2
			1200			758.2		29.5	29.9
			1600			757.9		30.0	30.2
			2000	1 10	106 33				
			2400			758.4		28.0	29.3
		9	400			758.4		28.0	29.0
			800	1 17	106 46	757.9		28.2	29.0
			1200			757.7		30.2	29.5
			1600			759.4		26.7	29.0
			2000	1 16	106 38	758.7		26.9	29.0
			2400			758.9		26.7	28.8
		10	400			759.6		26.9	27.8
			800	1 52	106 44	758.6		27.8	29.0
			1200			760.4		29.0	29.1
			1600			761.2		26.7	28.3
			2000	1 53	106 34	760.4		27.0	28.7
			2400			760.4		26.9	28.8
		11	400			758.6		26.8	28.9
			800	2 36	107 32	758.6		27.3	28.8
			1200			759.4		28.9	29.0
			1600			758.4		28.6	29.0
			2000	2 36	107 28	757.4		28.0	29.0
			2400			757.4		27.9	28.8
		12	400			759.4		27.0	28.4
			800	3 15	107 49	758.6		26.0	28.5
			1200			759.4		28.5	28.8
			1600			759.4		29.4	29.0
			2000	3 14	107 39	757.4		28.0	29.0
			2400			759.4		27.4	28.2
		13	400			758.9		26.8	28.0
			800	3 40	108 00	758.9		26.0	28.3
			1200			757.9		27.7	28.8
			1600			758.4		28.5	28.8
			2000	3 41	107 54	757.8		28.0	28.9
			2400			758.9		27.8	28.8
		14	400			759.4		27.0	28.5
			800	4 50	108 28	761.2		24.1	28.0
			1200			761.6		26.3	28.2
			1600			761.4		27.8	28.4
			2000	4 52	108 39	760.5		27.0	28.0
			2400			760.6		27.0	28.2
		15	400			759.4		27.1	28.4
			800	5 58	109 29	759.9		27.2	28.2
			1200			759.5		27.4	28.2
			1600			759.4		28.0	28.4
			2000	5 58	109 41	759.9		27.5	28.7
			2400			759.3		27.0	28.3
		16	400			760.6		27.1	28.3
			800	6 37	111 22	759.9		27.9	28.2
			1200			760.4		29.5	28.3
			1600			759.9		29.4	28.4
			2000	6 37	111 25	760.4		26.8	28.5
			2400			759.4		27.0	28.5
		17	400			759.9		27.4	28.4
			800	6 51	113 28	759.1		28.4	28.4
			1200			759.5		28.7	28.7
			1600			759.6		26.0	28.2
			2000	6 53	113 29	762.1		26.0	28.7
			2400			761.7		26.1	28.5
		18	400			761.7		26.0	27.2
			800	7 23	114 03	758.4		27.8	28.7
			1200			757.3		29.5	28.7
			1600			761.4		28.0	28.0
			2000	7 24	115 02	758.4		28.2	28.0
			2400			759.4		27.8	27.8
		19	400			758.6		27.4	28.0
			800	6 27	116 25	757.5		27.8	27.9
			1200			757.4		28.2	28.4
			1600			758.4		28.0	28.0
			2000	6 27	116 23	757.4		27.6	27.8
			2400			759.6		27.7	27.7
		20	400			760.6		27.0	27.4
			800	5 59	117 51	758.6		27.5	28.0
			1200			757.9		29.3	28.4
			1600			758.4		28.6	28.5
			2000	5 58	117 49	760.4		27.8	28.4
			2400			759.6		27.7	28.0
		21	400			757.6		27.5	28.4
			800	5 59	118 25	756.4		28.3	28.0
			1200			757.4		28.7	27.9
			1600			757.6		28.0	27.2
			2000	6 02	118 23	757.1		28.0	28.0
			2400			756.1		26.5	27.9
		22	400			756.7		27.0	27.8
			800	6 02	118 45	757.6		27.8	27.9
			1200			756.4		29.1	27.5
			1600			755.4		29.6	27.8
			2000			756.4		27.7	27.9
			2400			757.0		27.0	27.4
		23	400			758.6		27.0	27.6
			800			756.0		27.9	27.4
			1200			757.4		29.5	27.8
			1600			757.4		29.6	27.8
			2000			757.9		27.9	27.8
			2400			757.4		27.2	27.2
		24	400			757.6		26.8	27.0
			800			757.4		27.7	27.3
			1200			759.4		29.8	28.0
			1600			756.8		30.8	28.2
			2000			757.8		29.0	28.4
			2400			757.8		26.2	28.3
		25	400			760.6		26.0	27.0
			800	6 08	118 50	758.4		28.8	27.5
			1200			758.4		30.0	28.2
			1600			758.9		28.8	28.4
			2000	6 10	118 47			27.6	27.6
			2400			758.4		27.8	28.0
		26	400			756.4		27.8	27.9
			800	6 45	119 27	756.9		29.2	27.9
			1200			756.9		29.4	28.1
			1600			757.4		28.8	27.6
			2000	6 46	119 28	756.8		27.9	27.4
			2400			757.4		27.2	27.4
		27	400			758.6		26.8	27.2
			800	7 03	119 33	758.0		27.2	27.4
			1200			758.4		29.0	28.0
			1600			757.6		29.0	28.0
			2000	7 02	119 30				
			2400			759.7		26.4	27.4
		28	400			759.0		26.4	27.3
			800	6 54	119 48	756.6		28.0	27.7
			1200			756.4		30.8	28.4
			1600			754.3		30.3	28.6
			2000	Rade de Samboangan		755.9		27.5	28.1
			2400			755.6		26.3	27.5
		29	400			755.7		26.1	27.2
			800			754.1		28.3	27.6
			1200			755.1		29.4	28.0
			1600			754.6		29.2	28.0
			2000			755.6		28.0	28.0
			2400			755.4		27.0	27.8
		30	400			755.7		25.2	28.4
			800			755.5		28.7	28.5
			1200			755.8		30.4	28.0
			1600			755.4		28.5	28.0
			2000			755.9		28.0	28.0
			2400			755.6		25.5	27.8
		31	400			756.6		25.0	27.6
			800			756.1		26.9	27.7
			1200			757.4		28.5	28.0
			1600			757.4		28.8	28.1
			2000			757.6		27.5	27.7
			2400						
	8	1	400						
			800			756.4		25.9	27.8
			1200			756.9		29.5	28.4
			1600			756.4		29.6	28.4
			2000			756.4		27.3	27.3
			2400			756.4		27.0	27.8
		2	400			755.6		27.0	28.2
			800			756.9		28.9	27.9
			1200			756.7		29.3	28.2
			1600						
			2000			756.7		28.0	27.8
			2400			756.7		26.0	27.7
		3	400			756.7		24.8	26.5
			800			756.7		27.4	27.8
			1200			755.6		29.1	28.1
			1600			754.9		29.2	28.1
			2000			755.6		27.9	28.0
			2400			755.9		25.9	27.9
		4	400			756.1		26.3	27.6
			800			756.6		26.8	28.0
			1200			754.6		25.8	27.9
			1600			755.1		26.8	28.3
			2000			756.4		25.4	27.5
			2400			756.3		25.0	27.7
		5	400			756.3		24.8	27.6
			800			755.8		26.4	27.8
			1200			755.4		29.6	28.1
			1600			755.3		28.5	28.3
			2000			755.3		27.8	28.2
			2400			755.3		26.1	27.1
		6	400						
			800	6 46	120 01	757.4		28.3	28.5
			1200			756.4		29.3	28.9
			1600			756.3		28.3	27.8
			2000	6 46		756.9		28.7	28.7
			2400			757.4		28.0	28.7
		7	400			757.4		27.8	28.2
			800	6 37	120 08	756.3		29.0	28.6
			1200			758.3		29.2	29.6
			1600			758.3		29.5	29.9
			2000	6 36	120 08	758.4		29.0	29.0
			2400			758.4		27.8	29.0
		8	400			756.4		26.6	28.9
			800	6 17	120 51	756.4		28.0	28.8
			1200			756.9		28.5	29.2
			1600			756.4		28.2	29.0
			2000	6 18	120 50	756.7		27.8	28.8
			2400			756.9		28.2	28.7
		9	400			759.6		26.3	28.3
			800	6 18	121 14	759.6		28.4	28.6
			1200			760.6		28.0	28.5
			1600			756.2		28.6	28.9
			2000	6 18	121 15	756.4		27.0	28.8
			2400			759.4		26.8	28.2
		10	400			758.9		27.0	28.1
			800	6 18	121 36	759.6		27.5	28.5
			1200			757.7		29.7	29.0
			1600			755.3		29.2	29.0
			2000	6 19	121 34	757.8		28.0	28.9
			2400			758.3		26.8	28.4
		11	400			757.6		28.7	28.2
			800	5 43	122 15	758.0		28.6	28.7
			1200			758.3		31.0	29.6
			1600			760.8		30.8	30.0
			2000	5 44	122 14	759.4		29.0	29.0
			2400			761.4		28.0	29.0
		12	400			761.1		27.0	28.4
			800	4 48	122 27	758.6		26.8	28.3
			1200			758.9		29.1	28.8
			1600			757.4		28.8	29.2
			2000	4 47	122 27	757.8		27.8	29.0
			2400			757.9		27.6	28.4
		13	400			757.4		27.8	28.3
			800	4 33	121 42	757.4		29.6	28.6
			1200			758.4		30.7	29.0
			1600			757.3		31.1	29.7
			2000	4 34	121 41	757.4		28.0	29.1
			2400			759.3		26.8	29.0
		14	400			757.1		26.8	28.3
			800	4 25	121 12	757.6		30.8	28.5
			1200			757.9		29.5	29.1
			1600			758.0		30.0	29.3
			2000	4 25	121 11	756.8		28.5	28.9
			2400			756.4		28.0	28.1
		15	400			757.4		27.0	28.0
			800	3 55	120 27	758.2		28.2	28.8
			1200			757.4		29.2	29.0
			1600			758.8		29.4	29.2
			2000	3 56	120 27	758.4		28.2	29.4
			2400			758.4		28.0	28.8
		16	400			756.8		27.9	28.8
			800	3 32	119 49	756.0		28.5	29.0
			1200			756.8		28.4	29.2
			1600			756.4		29.8	29.2
			2000	3 33	119 53	756.4		27.9	29.2
			2400			757.4		27.7	29.0
		17	400			757.6		27.4	28.8
			800	3 21	119 22	758.0		28.0	28.8
			1200			759.4		28.3	29.0
			1600			759.4		28.8	29.5
			2000	3 22	119 22	758.4		28.0	29.2
			2400			758.4		27.8	29.0
		18	400			757.4		27.8	29.2
			800	2 49	119 16	757.9		28.8	29.0
			1200			759.6		26.8	29.1
			1600			758.4		27.5	28.7
			2000	2 45	118 52	757.2		27.2	28.7
			2400			757.4		27.2	28.8
		19	400			757.4		27.0	29.0
			800	2 30	118 22	757.9		28.2	29.0
			1200			757.4		30.3	29.4
			1600			756.3		32.0	30.0
			2000	2 34	118 24	758.4		28.0	29.8
			2400			758.4		25.0	28.6
		20	400			757.6		25.8	29.1
			800	2 20	118 29	757.4		27.5	29.1
			1200			757.4		29.4	29.6
			1600			756.4		29.0	30.0
			2000	2 19	118 30	757.4		25.8	29.3
			2400			758.6		25.9	29.0
		21	400			757.6		26.0	28.6
			800	2 03	118 30	757.6		27.5	28.8
			1200			758.4		29.7	29.0
			1600			756.2		31.3	29.9
			2000	2 02	118 29	757.9		26.4	28.0
			2400			758.8		27.0	29.0
		22	400			756.4		27.4	28.8
			800	1 50	118 20	757.4		28.0	29.0
			1200			757.3		29.2	29.4
			1600			755.4		31.0	29.5
			2000	1 50	118 21	756.4		28.4	29.3
			2400			757.4		28.0	29.2
		23	400			759.6		27.7	28.8
			800	1 40	118 00	758.9		27.8	29.0
			1200			757.4		29.4	30.0
			1600			757.4		31.9	30.1
			2000	1 40	118 00	757.3		29.8	29.8
			2400			758.2		28.2	29.2
		24	400			758.2		27.6	30.1
			800	1 40	117 59	757.4		28.5	29.8
			1200			757.4		29.5	29.3
			1600			757.4		29.8	29.2
			2000	1 40	118 00	762.4		28.8	29.0
			2400			761.2		28.4	29.0
		25	400			760.3		28.0	29.0
			800	1 50	117 04	757.7		28.5	28.8
			1200			760.4		29.0	28.8
			1600			758.9		28.9	28.8
			2000	1 52	117 02	757.4		28.0	28.2
			2400			759.4		26.8	27.8
		26	400			757.1		27.8	28.0
			800	1 09	116 55	759.1		28.0	27.9
			1200			760.4		28.8	28.4
			1600			758.4		29.2	27.8
			2000	1 07	116 57	758.8		28.0	28.1
			2400			757.6		27.2	28.0
		27	400			759.6		27.0	28.6
			800	0 31	116 44	759.1		26.7	28.5
			1200			759.1		27.2	28.2
			1600			757.0		29.4	28.8
			2000	0 32	116 47	758.4		27.6	28.3
			2400			758.6		27.6	28.3
		28	400			757.8		27.3	28.3
			800	0 05	116 39	757.6		27.2	28.3
			1200			758.4		28.8	28.6
			1600			758.6		29.3	
			2000	0 06	116 30	758.2		27.2	28.3
			2400			758.9		26.9	28.4
		29	400			758.6		25.2	27.9
			800	0 54 S	115 48	758.6		26.9	28.0
			1200			758.4		29.6	28.6
			1600			758.6		28.4	28.8
			2000	0 55	115 48			27.0	28.1
			2400			758.6		27.2	28.0
		30	400			757.0		26.9	27.9
			800	0 59	115 28	759.6		25.2	26.8
			1200			762.2		25.6	27.5
			1600			760.7		26.0	27.5
			2000	0 56	115 23	759.2		26.3	27.3
			2400			759.2		26.5	27.2
		31	400			758.7		24.8	27.5
			800	1 02	115 22	762.8		26.2	27.4
			1200			761.6		26.8	27.6
			1600			758.6		27.0	27.9
			2000	1 03	115 19				
			2400			758.2		26.8	27.3
	9	1	400			758.2		26.4	27.4
			800	0 51	115 17	758.2		28.8	27.4
			1200			758.4		27.7	27.8
			1600						
			2000	0 50		758.4		26.8	27.9
			2400			759.1		26.4	27.9
		2	400			759.0		25.7	27.6
			800			760.7		25.5	26.6
			1200			758.6		27.3	27.0
			1600			757.4		30.0	28.5
			2000	0 53	115 19	758.2		27.3	28.2
			2400			759.4		27.0	27.4
		3	400			758.1		26.6	27.5
			800	0 59	115 14	758.6		26.8	28.3
			1200			759.6		28.3	27.2
			1600			757.3		30.0	29.3
			2000	0 59	115 18	756.4		28.0	28.7
			2400					27.0	28.2
		4	400			756.6		26.7	27.7
			800	1 19	115 09	757.2		26.5	28.1
			1200			756.6		28.0	
			1600			756.6		27.8	
			2000	1 19	115 06	756.8		27.9	28.0
			2400			756.6		27.8	28.0
		5	400			756.7		27.2	28.0
			800	1 24	114 39	757.1		26.0	27.9
			1200			759.5		27.0	28.3
			1600			760.3		28.2	28.4
			2000	1 24	114 39	758.6		27.7	28.0
			2400			757.4		27.8	28.0
		6	400			757.6		27.0	28.2
			800	1 32	114 35	758.2		26.5	28.0
			1200			758.9		25.8	28.0
			1600			756.6		27.5	28.0
			2000	1 32	114 35	756.6		27.2	28.0
			2400			758.1		27.3	27.9
		7	400			758.7		24.7	27.5
			800	1 43	114 20	758.8		25.0	27.3
			1200			757.7		26.8	27.5
			1600			755.9		29.1	29.0
			2000	1 43	114 22	756.4		27.8	28.9
			2400			756.6		27.0	28.0
		8	400			757.8		26.0	27.2
			800	1 49	114 18	756.1		26.2	27.5
			1200			757.5		27.6	28.0
			1600			754.2		29.8	28.8
